S_i,A_i
722457,297056
471933,825636
93456,276826
820747,806847
857453,868735
147358,168372
642068,61065
450122,685158
301716,267641
330119,305700
655334,130490
817854,259960
148854,136146
975565,806934
653544,807577
744210,387748
267374,988344
422165,470258
628994,915078
546584,522251
348861,972697
850334,483871
839924,855016
806939,367080
109549,818014
154894,191662
348392,33676
249360,956672
643370,413986
110940,206521
679063,293126
409858,892835
604210,70647
8490,247398
360578,919011
799841,547323
555518,730326
957158,528022
375121,554553
166870,860692
511268,59067
979913,239801
580354,132805
221239,328390
645173,552945
151014,940780
909079,661356
314131,383141
541224,786004
390583,312722
592053,416316
671604,254053
571922,396396
305927,897337
533750,670098
500882,317545
905391,233315
608548,869751
28906,774545
57798,842619
306207,135506
877380,581706
733873,418321
634953,575442
266235,819285
255967,159116
790555,206344
52174,234393
180757,57303
23744,197866
622476,692233
65533,495412
820555,473707
344158,204913
893821,429921
75285,589852
358766,531091
566059,678396
219079,106124
298072,801374
598465,852179
204176,462849
950238,760678
139089,754174
114942,158756
627861,771864
765524,343999
3318,899216
466131,127449
249400,534482
25722,404170
60258,795514
931269,813686
295492,791496
683031,36712
259681,260079
229000,90916
465701,824777
51399,34929
25479,668777
370156,276349
234236,732122
158027,972586
967268,788478
832741,414323
844929,896389
312758,759817
564364,585854
750584,360010
418377,986228
850205,790002
541554,113958
733193,32561
151742,40414
59324,721499
429993,524925
937926,509350
146593,353732
915568,796378
899443,913294
837961,75492
451820,251990
142054,612832
160371,460613
520417,524626
687472,711587
252374,621035
529797,380126
446580,971486
869304,145099
204041,2085
315715,67945
255920,548822
609468,252891
634709,283576
636581,39927
121706,210976
679138,769437
966433,76447
254991,774546
216302,855655
452060,126794
567039,744933
261017,68925
625980,958062
492840,62655
792436,788229
248022,845876
380508,118483
590235,168871
940722,778109
93424,553692
585493,442835
665599,379829
108595,418736
321027,332939
529199,715088
558592,615335
790248,332810
858814,839651
940026,287620
604932,845628
895316,294402
22415,382524
788716,602886
739702,124848
201900,322619
93027,241335
339581,313575
766993,907938
34621,222335
594837,357059
670320,207586
447636,276466
413012,909345
351947,851483
222489,692945
710209,437542
529152,27181
863743,961970
525497,833934
372634,864750
442271,661684
270809,542859
583418,924960
371210,176661
344863,742761
779374,453267
733160,661485
909749,303819
471570,886918
261253,774608
396856,221482
536923,745499
405106,126525
194396,932714
535567,483689
218238,875515
192672,982588
492887,961323
895158,318711
719336,252199
435162,774413
728057,954922
61145,972148
563767,897063
288873,31832
668174,32619
693914,204879
200174,664581
83491,479097
603221,204876
923505,578604
935861,578203
607074,99195
635787,150256
163779,337691
990959,243220
739644,883540
680855,879638
924309,798985
127692,248075
759118,113938
255312,606339
80405,311759
55037,431595
422280,779313
670127,521774
133322,868664
980285,875740
946066,241257
640141,240910
42112,921092
657678,514748
366127,490803
991831,640668
338622,244706
231845,667276
630936,272773
905417,994597
651849,536390
339559,201355
378138,977241
949273,395619
364671,340193
388629,606566
865718,277950
400074,509361
218061,770272
424466,511528
63810,564868
15111,556620
733302,473940
715132,502919
79298,213861
368927,840481
409674,67090
244912,434362
175243,295641
605094,164459
116859,371834
499735,306133
980913,415042
695003,555582
671019,669288
748969,783505
942510,436958
22237,829266
82044,879615
146710,449001
825186,908054
883201,334046
319034,703187
857590,164079
518142,460212
29518,648723
364816,198567
758219,97871
841795,354629
796953,964113
154970,193490
776117,661020
701593,426948
719521,464664
189168,152734
868230,319239
290479,12405
557994,737758
696881,399129
616354,43009
712450,643676
71683,736595
260053,748120
937051,683830
645502,166478
546818,522665
821013,685326
360415,200939
861857,230055
576647,269514
452813,578649
259734,690831
848980,211685
293460,828863
326901,825095
941731,554225
611965,917373
735052,471789
272898,165877
733759,85834
729462,409897
176419,289435
734609,405125
270984,673130
84270,487492
464745,685842
294324,914618
323158,903329
955692,899327
53865,643821
495714,101383
606295,934892
840395,675662
242184,904696
109362,513886
472124,173786
875711,987465
240012,414488
409056,502959
358783,939760
516779,710300
223390,777211
809168,417042
230681,706429
806983,459288
429627,588529
327269,313853
971491,876551
334353,418427
345792,703734
980512,361050
187547,31608
644643,955775
746174,32763
804518,247579
881076,140299
813081,158491
155905,207224
726757,726261
810297,597144
544435,757766
825060,8704
344563,522657
404210,937777
543631,428746
688305,611526
328134,125043
178652,710611
587825,840674
249229,608459
603475,943549
719186,934527
163128,526727
549602,81527
498069,275118
597644,586238
642741,356069
85028,684626
547314,25229
937077,507627
750526,327716
540281,989669
993557,15412
613340,204286
884079,762284
250749,137197
780059,168035
624542,877020
857877,693891
410416,428759
883276,232905
986938,887225
447687,320060
377767,427470
884854,432010
262550,890931
683475,805125
737865,86388
963722,593073
998109,595299
915472,65331
780999,862437
136330,32941
583816,895639
121095,972991
232682,176411
305214,835414
184358,192572
689950,60259
367810,18287
840491,209513
822270,519320
393021,920662
120415,847581
623262,457272
657453,3777
873055,510351
106924,69159
715980,498558
276566,90330
551611,300449
131217,510864
144285,994440
988573,208400
380906,108785
620832,720210
166262,404526
382577,222568
782378,655119
702651,646507
931962,827711
125879,824749
629375,643515
528816,225730
351806,736355
774604,560812
908313,242602
289341,491769
89688,344535
961249,508482
637542,453819
288729,394370
18431,39826
358985,429210
30149,932068
343827,691125
468058,887061
44276,286603
548987,710161
774888,134743
220344,49244
646278,675695
213122,360580
563300,351214
41053,625599
495119,592017
615642,91860
830414,693396
525026,278204
151611,334588
277799,849215
683561,452345
621745,288831
530646,262603
350481,9483
507405,467443
602964,574453
515198,496896
480596,729357
163814,107543
445619,638611
322808,976355
246190,425278
269118,870561
765699,675436
550251,281169
391587,103858
957907,459194
711572,957243
53700,997231
300896,136015
880428,490198
1549,872988
814094,930491
570023,43844
257944,487282
526875,100323
211437,49114
960226,570950
441363,821090
67195,965148
713738,59577
258729,13744
453536,769774
533075,889588
97062,539167
425219,245964
96360,574024
875190,226760
744525,860250
573912,583865
253418,243886
169010,402897
805229,532443
793569,412881
909436,772076
10470,438301
340351,836027
321001,887435
900732,214290
241478,823449
48265,771244
984103,688569
362431,509315
149728,404430
55658,73842
130087,892611
911777,401266
347824,738618
414427,239423
219708,620223
808896,938688
994233,453732
932287,737653
906683,93352
672094,346585
997574,485177
868710,822735
711651,260416
766707,164398
857349,467123
264984,863574
675665,754614
621455,579614
77897,177992
407713,340459
731981,32679
45875,613867
651350,446790
170030,474640
381868,473515
500446,638238
613411,922742
28347,843139
302753,74490
486280,513782
214677,859433
900341,508515
968484,374292
223044,336549
714995,568878
6837,484163
715492,586176
341582,238737
994670,626385
876331,353459
953571,892283
873311,350413
283079,2239
198817,657016
973128,470419
677216,576604
161453,875984
209793,740434
263266,959005
612979,446318
821731,279125
113256,138443
695147,918441
216037,189213
131358,731943
784717,373816
650447,17391
4733,229024
521830,830131
374579,888394
364634,274396
353647,672606
245639,443661
371000,777706
853104,814495
54235,909787
397507,247881
203290,764153
223038,393118
882244,66984
498336,37687
598348,662916
809282,621944
64354,672747
267722,70393
936257,518550
476727,395364
446023,243783
191122,934355
154180,289606
266637,799088
800500,20309
521997,265469
428512,420633
545899,515061
389570,450614
532907,124069
880638,72377
576082,884367
91142,164182
638697,589934
820938,92657
328152,483178
612764,422068
336310,630879
199861,436806
858213,213360
29441,770074
785307,393507
329635,973460
933696,90532
119402,445564
998442,422185
12380,753890
462361,555264
757890,467548
109709,422588
889517,945558
768346,1828
222762,119299
569324,111579
479186,452493
652681,858029
120376,708508
221710,160493
323613,191914
16495,468102
558585,195388
884308,595172
268896,995597
999976,45440
543086,603581
323536,541565
399691,856406
21674,343907
768348,661747
774283,757621
469705,350951
496953,495648
956905,637966
296614,217828
830256,674104
818558,315152
867587,264247
796320,59018
742264,133711
782889,716169
797445,864613
662307,780588
433238,423032
668257,703340
296145,101782
33501,171204
963272,123977
579821,145966
87193,164863
11378,569580
495136,532271
593556,51185
153375,726542
74114,69410
478699,76262
520391,114579
816438,780488
938650,731238
58978,926558
588454,269162
709210,837447
910454,607721
709169,490048
624642,49931
462822,800055
633696,502018
488941,600087
169904,988626
559965,302374
797916,762526
646016,168971
103928,751017
161230,385152
707458,256113
481459,373310
30517,645276
873247,917811
874950,903915
777922,334897
49086,684592
156340,374457
244437,698512
338722,643913
626508,470790
41281,563793
930507,165230
635109,97140
480617,315252
826572,793837
523639,832893
756046,535695
529948,935591
133699,114837
726344,156544
613109,847119
415068,595509
982840,969268
627376,114937
280852,56517
978528,941634
794265,740086
547658,781144
287783,782311
457894,488312
180316,670301
185192,741133
858182,660698
516683,947359
903342,578996
700844,742315
635808,111374
30173,57046
908820,285658
936775,408585
106351,807017
493543,927485
175228,635063
168767,109449
716507,309180
909159,191868
761736,791428
457404,899351
594784,603300
775202,866165
223421,814866
81724,367306
333692,974574
815766,886791
160299,99611
709476,599647
595209,878734
296979,595892
245358,619312
160040,24814
127558,876964
307429,656198
406202,510441
263752,694204
253048,68891
910648,631815
234575,860509
778184,497054
258734,32941
535961,29756
628791,658537
93376,890550
449422,922954
685086,520565
124408,813646
617148,651787
291565,6024
599520,839387
688736,659380
95293,386052
584757,240629
204216,111516
604965,319313
237993,638448
196283,476196
312023,203838
450599,278830
106743,179849
41645,988258
692298,711046
44510,116520
622139,94660
720210,91306
337600,738146
955088,620920
589380,267297
491947,626111
548019,181834
69534,597567
247334,179169
191021,394958
904414,473843
800780,230473
695946,389668
604900,342424
916679,889193
557355,970903
766574,788463
986277,983103
953933,241298
778450,99574
473799,928437
275187,944014
463733,437406
587152,608464
542266,257354
347303,972631
247575,165192
329181,623570
319927,967989
114096,434527
185861,27698
524840,406119
253227,43942
470083,804574
246453,931734
120634,848016
545932,119891
406046,286034
801176,182363
659472,398052
11769,868453
194871,287787
655881,131036
591984,637649
778517,845396
375494,47532
778410,535627
59725,708411
918654,975186
213141,222662
180738,272647
604860,449909
855082,15256
411253,790027
674697,286150
491639,964518
38323,531503
648983,323686
196388,664685
193273,927163
699983,807885
78258,994727
831105,698589
33733,718775
860284,224508
373462,373243
70339,305662
573368,183446
456806,711914
30959,564951
642825,428685
570243,122602
246072,969348
206670,857416
271564,599621
618334,327491
270178,488169
920849,606395
235782,104875
947032,619244
852732,710979
924655,107294
41138,796102
995917,919801
990841,23896
911134,186424
756451,455605
403894,180508
770987,488970
359943,742394
316791,69643
463544,356887
663081,297820
223880,900653
387145,626236
887169,819435
403032,970996
165898,389639
128230,36458
651297,497660
840108,660899
437322,841938
170734,904483
388522,628771
727272,54468
512108,607110
631674,562392
389253,17448
582037,212563
111771,574449
218757,771404
716646,868753
488502,243188
182744,23479
82557,844495
127685,771107
899401,298990
868137,585298
510699,461450
4727,986351
268125,961591
888284,834462
401712,788177
829745,233737
173464,802429
839637,478605
653666,81696
176551,708106
508866,562758
721317,654101
494306,403818
44553,393181
658048,108313
244489,415733
33902,896590
320484,33791
602691,694048
613336,177915
139304,632204
284423,905464
67992,561422
927043,605564
403595,958261
976906,28171
136697,836632
812470,298699
350327,933727
23945,775661
739119,814906
771794,808757
188359,273411
916983,141476
505433,827487
137510,621248
538448,140637
66612,473170
55017,650596
263702,984990
506639,646461
963801,634450
660578,542366
610142,189329
28767,62084
238499,670630
494198,598033
170703,337883
282611,132065
114858,369128
572101,957585
114659,717789
6520,671472
511372,79155
503434,536421
459048,483323
635799,792374
9839,533389
493042,760362
732823,951115
677968,316853
642414,134860
54917,345384
641927,517418
633175,215537
540974,193825
659424,594792
616394,29623
697460,13012
487049,22761
677195,221821
255312,979203
555010,907885
178190,12250
146717,264175
59012,801074
772587,772828
54985,729840
678834,530957
239853,520007
589111,446059
455344,468184
552659,886967
98714,690887
854773,658109
190781,794488
943271,503447
535124,187041
475772,941730
536266,720731
461020,802264
61896,327451
582115,143967
738788,182682
834065,746733
883252,515956
378366,322809
155282,227403
652038,859909
151616,684220
34514,829281
221065,771490
716630,629302
657103,917861
19911,856940
313705,916727
918474,703458
278480,895591
584057,263978
414955,896835
536775,996480
637568,358107
861391,417546
825624,611187
367391,952489
30189,621351
176072,620077
140435,901540
482751,372948
369659,761392
548014,886211
19341,18390
842235,559726
922965,245748
841387,903595
678928,124906
316464,440113
377312,667029
433798,18989
342743,37375
538946,361438
594409,583468
767,492805
79505,984408
451122,646565
346768,714871
112183,990383
950793,631241
925750,175336
521009,371274
499696,613023
489421,804047
22923,724208
303504,324399
774000,400548
53234,354597
752478,91153
595123,203306
224836,154761
228831,290769
737336,78401
817611,553929
119368,83275
645047,585649
629968,276384
345749,673017
305414,899851
656354,874401
525786,152656
550674,528713
234560,34607
228409,243344
393832,813063
831322,581474
962294,784619
456760,711012
971224,298327
345624,948321
894288,217986
630465,704239
883795,455533
445061,413248
881569,760427
889422,955000
756375,607319
879153,934727
86826,580500
752581,254541
427209,528238
689565,169051
65860,20230
211255,396073
362690,994329
59676,417863
655025,102514
576597,209791
472487,939480
190594,481553
286861,286153
255289,561272
151473,630641
809930,478005
24344,962601
902589,719916
852419,529633
982490,880437
415123,373510
622486,887790
684547,405003
737142,809050
392477,890240
381597,614748
730114,908216
716181,577477
226083,320405
765312,627531
270678,811813
767708,2807
476190,136817
841751,861988
586699,236864
209876,752889
437860,706918
238015,626016
656218,394511
599694,953198
914071,93659
857737,918062
152579,207534
886115,367314
120855,65869
965667,328362
604738,462713
19848,578749
328765,625126
121981,284485
713140,608826
592047,445275
713135,986903
204074,452734
659887,134940
645485,76196
49747,386381
153620,411302
409925,692608
599215,239319
339228,875870
637489,460317
493712,998140
670551,173536
809826,373507
710185,107702
827802,765963
490372,844713
622329,435347
443730,545057
705382,805452
319319,258147
86627,29299
648749,859157
653357,272793
121709,755599
757053,201471
22840,370449
735016,469101
181819,997064
36777,207407
151454,402097
550533,213358
230196,282615
139492,644274
765739,278758
191834,380714
159676,535366
382282,662794
858482,672856
558545,488747
760627,137706
196205,739885
882617,703567
70175,30763
537021,457266
197562,837486
294050,922411
545345,566841
179039,352629
50963,347755
308404,665883
217652,498520
224606,732781
819986,799445
535152,668097
314824,955373
479510,918469
31602,199942
159946,654673
72826,982868
630995,600231
348264,815807
7532,584202
374050,90732
228375,322324
546156,50481
772039,317481
689938,174991
906265,338977
917420,428715
705827,835480
564255,807110
938245,820634
174433,774634
414663,759285
484641,338499
622428,9877
125012,636842
562274,628987
49036,517626
678702,964437
668156,83943
983460,32739
478782,485338
48692,414394
191016,416558
864757,818651
908528,366915
705298,518829
231856,203371
814074,669603
413665,591083
345763,539844
985798,188314
395805,945224
120749,174712
329555,463387
623790,838365
780266,755011
481218,38220
441923,836020
543458,235565
681587,881929
504264,298398
752561,777536
422263,623634
59584,471270
538697,945958
190211,231944
706654,818266
143221,781695
894802,552206
112736,683000
278892,728090
77242,584951
402977,267295
538754,719182
195100,565411
772340,901244
739581,878299
146123,24616
67801,482536
425258,910480
19769,50335
334245,67821
963113,48851
974209,55908
606171,555582
539810,852671
892028,885836
798734,310394
748688,826101
964382,18975
896946,293722
590864,747636
98464,25569
312710,674246
661074,238402
941528,906483
852132,827297
258534,432059
97398,340981
703672,443988
441620,722524
221220,416424
348709,266623
221425,144016
663134,506557
821673,97523
933333,568256
246193,262109
130786,508602
103868,609253
760437,366839
981900,197595
722234,974464
485758,779299
821899,601469
965171,363398
871713,576586
953190,201126
999704,872985
599091,723501
45607,89256
188110,660121
363714,907688
282014,663967
667735,624383
883162,197947
343051,551893
370236,194679
895979,120270
845416,128345
623620,226046
16006,658873
829234,509765
990268,154044
569536,298622
105892,233886
802518,826401
566776,737123
385296,952934
161650,510929
354642,510248
901441,164607
138933,472593
602444,425457
480916,86245
69762,685084
182325,50332
10937,302775
918456,295135
377227,991085
72167,234403
405109,491141
268096,396857
299895,297240
822436,637234
237090,760575
666190,632498
402800,429745
559713,355644
139946,652257
164646,121759
346225,511830
619169,684874
449145,329455
500243,700280
915136,875105
937175,225140
173668,278220
598562,294340
379887,542276
770531,352139
429291,364220
8846,135830
691365,327769
521196,814656
593197,640229
195012,719959
800882,993495
611151,97360
912454,733355
564729,367280
92655,312212
627586,53211
256661,87315
415958,371786
595056,556596
358260,962497
195276,486457
26820,776727
700569,105885
875636,307046
403165,584411
591139,767421
993720,604749
572389,800641
815788,737741
340556,253198
776410,69530
468560,530804
139336,840605
994199,98483
766484,340885
243283,60987
803072,925825
733354,488855
626125,686109
968747,740467
12459,600421
183801,81546
777591,54820
568136,693364
79938,9373
178690,460544
267997,207280
22773,293263
484171,471625
525048,120633
750150,49051
117759,617172
455818,133546
938608,337383
509272,760533
57477,226139
13487,971333
925716,440231
256304,694050
604546,994133
75765,660246
233512,684622
468424,270170
359050,505750
901631,146579
78126,495092
818560,181489
959489,999239
387911,590795
941587,672245
46383,762239
231719,122186
498071,468432
71953,401939
518482,600515
885929,120379
447602,345771
940053,407516
332564,120484
968820,469583
641851,961107
817096,304785
262012,203789
411577,615294
517324,153568
685495,905516
165947,385414
746057,560935
902348,605112
967964,504971
512292,784776
265850,208532
800091,81505
527326,600281
146111,907865
29572,877615
588493,898587
815641,591920
594342,135368
925971,462094
387297,517262
161076,381066
231986,563019
514945,548239
18037,902274
874942,991785
437626,883683
402366,582409
606435,176969
591024,658373
580920,546717
145018,743883
720305,504729
472100,294096
632835,248117
118410,559060
344621,543897
59,624201
726752,598954
452826,528067
432400,417629
82694,698651
643968,975632
271088,408389
923945,388850
46472,458481
792135,74257
428869,789413
148474,617978
915480,554645
44080,253173
212818,876941
713028,558737
983245,106288
100945,131589
565892,384194
34790,98404
929215,514347
732563,268499
492700,414850
205905,594782
289250,155577
867749,58862
476581,193265
534375,203409
937761,273710
494002,991382
723020,1364
117603,56533
755475,800269
328855,910146
751474,956661
790323,949985
683206,326179
972969,439237
651014,53663
791635,415073
257849,352683
329887,376830
570925,947851
184261,583940
500787,976247
815211,309111
69556,606708
535721,694435
745335,48562
931321,602225
235452,873517
496962,593668
16360,90467
944720,194225
988612,113645
258529,25847
837307,116816
244360,700255
861474,116296
62957,204358
276691,744771
719867,388825
101364,520065
619198,89871
382803,319014
564170,149800
93151,701627
928097,766313
132996,595647
947732,124095
259199,817462
15651,876616
138906,277794
602070,707792
516218,418677
944994,652970
623234,469274
123709,269602
945677,646396
168353,556788
581061,74106
911425,285392
317242,445260
532284,207389
632437,614845
9366,905498
719053,25392
726875,503947
28788,825491
310893,496811
608926,28817
4073,361837
867587,860094
870576,664011
119923,720948
446041,965194
773751,275
329171,593416
981732,416910
697194,561376
11606,311359
589168,430315
615528,663445
104171,875727
928331,175166
888544,918812
925075,717752
288557,958118
959117,201069
54385,554022
164124,472049
969972,851326
134025,581571
59485,642272
35020,923701
72312,162592
566550,62825
811160,239197
195972,619614
855228,670979
678289,654617
868140,120029
812312,91264
782344,420625
720550,524565
681462,143221
360106,545038
297463,526935
297770,495230
343236,394552
432008,975440
196373,97477
688715,584054
23360,489091
925810,529322
754063,109460
879528,710437
490320,992200
257156,787048
603454,725467
987337,970583
277108,421813
346773,571637
168882,637263
276997,114942
113321,631817
992454,493560
919365,720762
661997,72200
904362,543230
912485,185292
462929,537034
805797,408778
607284,706297
458234,646778
2719,380694
222523,247847
242046,234217
318276,561695
72458,893701
353964,941052
333719,393684
298527,2443
199708,136617
743229,855029
85207,914921
966617,91568
820489,707418
131695,223995
206762,578134
215277,217244
612940,932073
499383,606265
719259,106968
861431,883433
957514,201377
899521,31422
662395,681619
584104,920014
804635,174060
155884,928703
967800,535958
562535,813340
921829,948784
553443,669327
43977,789773
187404,691385
985705,167685
995447,355629
652459,4229
582386,532271
945671,826522
161791,304913
734427,68654
760822,84247
462990,129253
124616,970047
992943,172336
871683,436688
171696,400243
2344,831372
187391,947365
13887,416069
669713,575905
882546,619463
265738,786001
650280,808224
893148,579968
577889,357247
754013,374865
799545,270403
692675,542848
252659,552863
576151,448271
857281,856105
44515,271048
234056,132509
30560,613550
319644,415450
875212,4240
400190,373862
717111,851381
705789,346408
817547,10741
749280,103257
190453,536713
841032,932177
576271,549008
12650,397032
780128,17588
817078,481888
673626,299725
400822,963494
985321,336054
82527,429000
586419,928228
69413,663712
499645,596875
560415,674433
493859,466476
104107,672753
511164,988967
665667,626970
180238,199089
657106,856872
152203,42594
430847,985241
963303,990081
960256,114780
362050,562951
498869,707290
794721,790071
742453,836615
10650,300487
343071,422626
862208,201297
450248,223247
280956,403478
830296,614762
822625,560335
672324,14784
855170,468631
337751,924525
606424,442506
680645,7659
682059,606221
9874,664106
673213,900558
75420,145200
287484,64827
860087,868351
758194,171122
898973,92350
51631,717873
889285,481849
154474,406835
936218,798830
202640,579278
70704,148479
641168,589028
245694,661196
224403,285675
410566,863089
171944,63929
598432,229934
670670,673869
242423,532683
434472,305173
749464,813490
582698,273027
768979,375754
302235,296682
84321,551617
688311,996523
164679,986461
64652,502875
34603,541702
736126,336835
578604,789230
666192,447774
130356,544489
75686,710325
943670,725462
885289,916354
328573,260410
680714,857430
402435,824494
564985,615035
987814,700422
363765,649787
454916,962119
213762,531535
892061,990462
865794,228377
770305,259119
705139,83177
622793,718710
732539,488142
81649,358986
983775,30906
868849,495486
619384,240695
487037,393011
559729,972715
70907,889177
781715,868436
445437,484341
377736,89775
586698,492269
77039,336085
349476,891931
441275,24955
164033,933653
406419,542647
625616,840796
673040,199454
435949,576090
563721,645257
553992,358488
133567,880703
500142,974969
424893,985419
415971,481075
598198,995134
145435,668117
56615,730598
726269,216210
819967,800063
583179,172538
591465,466298
935065,179247
632186,450228
139842,749581
547886,137429
142120,873395
219726,88836
182247,418864
723456,169702
994891,710400
61959,699613
480401,827250
465761,572194
499149,600023
304178,177432
916373,535590
15909,363169
530609,301576
635376,485810
818713,827797
850053,927067
592459,787890
792948,930530
137855,562507
123536,83693
553085,786983
946113,246092
627246,556956
671975,461613
330107,267684
724216,987305
146630,618574
317487,843788
832825,672183
822519,173467
685175,832639
436967,190149
780265,103494
106007,787479
571507,251962
243712,206981
778311,633611
710440,715310
951396,245678
415170,321479
604704,492035
470359,484364
695016,895195
537616,507387
251677,890268
893887,978998
835676,637793
610210,296652
815814,914469
32090,556380
301166,394057
501006,458872
987658,610879
633085,494347
280322,238170
707136,411450
523684,69582
841312,331673
607712,779345
890083,303604
390090,319366
495111,457551
166622,404049
528705,880019
15321,630300
133129,991702
357949,196989
215407,905691
2207,85120
718174,877451
300029,940847
327980,343389
906406,870240
237205,691021
330516,633423
492130,691033
437731,72485
146514,802985
115059,284957
217788,44419
446262,616751
765482,465476
858737,443564
466637,861834
994023,215011
255081,822649
439261,53415
797539,650395
117259,653671
520650,328544
370250,747181
31854,758430
941344,145284
27355,257929
260286,157960
885753,868721
249004,505892
928002,341049
212148,463829
164765,858618
292990,541909
452488,800762
277882,620831
776139,173646
27438,274381
931729,604042
831393,84023
941053,778884
946238,808664
241663,702123
39247,25047
