S_i,A_i
627653,132457
844726,203490
930140,562262
578257,433000
91636,854232
174394,242202
183344,860961
610400,871661
625911,251514
831812,187205
821802,169030
579355,664498
548581,61350
333667,675203
518417,250147
522218,876458
322731,823302
981606,519911
647361,556287
354382,139580
534143,738466
226653,446765
195531,761130
490425,496898
535065,270293
342235,619885
591855,719214
12772,245538
180969,603590
931653,900693
103670,846149
300270,867655
428551,507229
343734,924212
945840,199561
181167,750169
937387,283155
112829,379445
745669,625902
282986,886118
322858,699683
794822,939187
233341,721300
180094,664930
153355,718111
666143,752493
87835,448401
403434,458497
89147,257204
57127,324155
753632,205538
902066,413425
315343,728879
603531,978604
961911,135691
88674,162900
763484,495039
133549,683061
979418,67955
477659,80665
301662,551195
465724,630660
774473,629232
364746,758369
168662,733767
928459,466943
666837,481935
698942,253968
190101,984359
438814,343027
434737,354896
903063,983401
358368,433827
891675,990070
130758,191320
966686,805073
33448,462626
4854,963190
444461,778439
604560,276389
88402,624250
813346,211482
478319,548284
873995,808949
430732,365040
336868,713296
795767,794963
419501,187308
443338,481092
939136,973271
45683,680702
851133,392728
396883,971726
697234,480406
41444,735422
83358,255317
39507,958538
655884,438966
838799,304218
303753,34274
527621,468561
536501,239617
241177,862484
636874,112099
173682,485615
702963,465191
678675,651152
312450,764946
519652,163213
675512,768843
811056,451435
589252,651735
862732,227626
423606,741472
994838,993837
144789,777850
413089,161696
685595,947384
435105,125461
787580,39227
411111,746471
288444,228890
626417,690897
83152,189861
750666,148444
215298,490052
527995,795316
894542,275556
806638,973664
957811,239331
761064,122636
700957,114922
444377,601258
544985,666722
346997,201823
35804,962160
115704,881680
631809,531459
734580,843927
785566,851697
800247,961675
513814,620611
895713,899788
994802,107348
986587,484736
686725,130249
474505,2579
283978,139931
402789,826909
998862,703255
538492,592460
690914,84137
745765,111211
789967,210385
928864,385798
452585,832347
420188,930066
409825,166568
291489,887884
477735,886633
191211,549746
353666,761162
104648,136510
369229,521433
699546,424069
614607,681513
39792,715639
812180,962060
932983,44913
483908,189271
811388,626946
451289,707116
489316,481955
561599,999921
839933,910362
311335,578731
316693,274256
485515,748214
66415,468777
822231,332184
440987,625703
452066,188010
146018,845143
447633,933669
258210,50761
561143,634223
858201,460629
376693,455668
775978,149828
931222,13420
629943,873750
202400,700570
14286,965499
615306,441715
953039,545272
909206,483782
914821,202841
191149,720015
191051,536939
72671,226129
502491,26250
326573,247243
487448,286831
404417,186359
867819,703490
206949,450253
456103,74512
125672,142924
409488,72953
338744,328712
793289,547548
232388,463815
671028,727666
18821,572497
747440,888647
513676,264773
454269,154021
382447,830247
247103,107331
537946,578503
881350,723084
764763,318767
129206,327016
434705,207932
691187,113978
270430,26191
7395,944421
844177,218692
311990,859364
470384,263045
860681,946217
719504,450334
595768,32439
520845,789567
358995,634389
737953,209546
314257,122844
801585,242081
742977,317933
66795,525717
205402,7162
237710,576292
41547,165787
158142,901382
983670,37659
889585,293627
974935,256882
106051,639265
434445,35621
431439,783122
336498,685997
239083,539074
215452,429787
366086,342949
963849,446363
365356,43949
867128,473094
726302,117400
751700,677369
750320,565833
846174,928861
195318,346122
753579,306686
650598,451543
357342,234215
13909,642145
271703,41133
462859,651513
518919,951562
423429,547706
11388,726086
594027,720164
730775,966877
430814,312797
907054,517534
248621,556182
890199,986317
388670,270427
65448,125079
66758,567219
989821,597224
891641,17145
811551,485927
233906,254553
256665,145383
34095,76669
731285,852244
318863,524907
122165,249188
333470,657836
56800,961146
379254,478869
597865,343517
786897,885499
800573,388707
882600,579102
54271,876822
310904,164274
54313,15918
146601,899891
990646,808090
322928,54880
177377,704141
553211,742246
489246,368991
138435,878133
715262,986539
177088,351782
375852,671811
576336,69878
347894,242197
57133,950696
249369,534317
68031,802188
428888,237466
628182,210689
101985,902646
769842,387392
35071,530076
820016,223708
139760,31810
678840,225023
882013,248881
315150,39660
932677,161934
698198,624357
815051,732423
739505,780972
28840,61914
624916,414544
239449,412160
836761,675504
352278,93330
894298,294540
894719,7318
861006,749803
425437,949726
602292,920956
497527,276550
320129,944175
864248,287373
77680,562681
252706,541655
397352,198253
768622,748
331166,879398
947371,881920
32051,376305
249074,851031
895882,374035
661183,5844
978038,401500
194652,871079
265910,863932
211606,677733
814611,572795
87819,722110
801059,524546
727468,896595
212896,618123
188209,793223
101227,560020
494763,510854
571656,781474
777716,845388
160414,13583
346718,895328
15087,123212
874737,480916
469355,846967
80659,554965
820781,741334
110090,599757
757362,809202
313519,299837
150043,770952
224502,888958
362809,70895
457047,540222
611957,894891
79568,368020
113171,700191
233276,212083
919091,691852
277475,770039
18725,7936
238166,386890
661416,738216
843818,131800
411985,849162
7039,13967
40291,660668
182299,793822
813633,857496
176319,635028
74263,808450
838649,947485
309147,166194
4322,337489
492895,918387
740586,569024
622026,794061
424921,616247
181386,390103
782449,176118
558303,148702
651007,47054
78980,937964
662326,551910
815104,494335
802219,128832
14343,409396
664913,834641
153071,487204
118760,627100
419190,728002
25182,821801
666292,137462
442871,599498
950573,464008
326862,848640
323950,289532
183305,284034
287105,317790
378625,802990
179356,744379
865321,192040
658976,907869
525897,52171
22656,109412
861601,44232
793572,664879
762464,133296
575437,334594
909701,154134
55132,800281
387459,109461
461405,656115
630149,576505
721857,311952
404288,530785
593457,66546
924362,748795
200787,233531
416722,746438
713547,25137
752701,774721
728038,72378
473194,874634
417758,492442
182378,932413
88747,834288
395789,735449
507254,731596
448919,942644
313387,412646
357261,126264
940245,631798
696791,123718
267719,939342
428408,323079
953039,438345
672667,970659
646471,814907
840101,718933
44159,912364
914465,398200
335732,974255
157537,390822
677050,818485
445518,800503
331445,593124
417578,376297
491716,575394
461881,646317
154232,36126
14212,906687
641468,320368
183512,93016
785006,715793
587138,534667
189230,547566
461174,755554
901184,280516
403473,349060
602622,359357
303903,226373
670072,974158
699256,238394
353069,3288
828253,862109
769486,484608
309180,893476
618890,633228
726586,265304
314582,635661
422009,65535
180656,696830
279805,914139
721136,853692
818892,974451
312206,606071
729503,42988
435855,32695
20957,52512
512757,701292
280182,420258
35685,60839
998477,917779
74443,370432
753562,351984
549158,493316
672897,95495
35973,292877
393159,89689
20195,966193
626116,507206
308285,252689
909119,227016
47449,904867
113551,773088
653552,724644
418109,798849
79378,324275
271672,454036
687950,850433
516248,978713
567511,508900
662607,919874
435464,55189
769597,167699
685758,970482
355651,335641
33906,73252
425673,391068
113250,953649
786662,817028
443292,185342
660761,350375
625309,235305
641491,563644
923228,300469
380505,662744
278167,254871
292317,590006
93421,740033
849795,655468
360791,517192
658179,95608
512838,116733
36728,543831
48817,774490
150792,722272
378264,460359
296509,949936
252108,915735
492150,757869
413703,859211
429584,919523
593859,883621
60241,542798
555829,300632
563467,964109
608362,818787
839838,348983
541401,810210
257992,656440
60365,301565
673154,251552
233381,51766
569639,689747
426102,918810
258558,573870
939942,340999
489261,850586
740419,813469
115174,879784
81180,651870
608223,461226
344349,366085
78272,61847
920519,967149
839963,418975
402688,932378
883215,226858
478297,376717
891165,365850
181418,857310
363551,707911
883058,410187
851989,598370
129313,739879
820547,425371
643675,947933
730982,731537
551140,822800
776466,213743
629244,245408
495105,618678
576894,674661
244411,952498
348474,130155
914981,257706
339956,852569
795254,490183
265235,162980
220467,931270
423339,830588
757160,621594
530460,139491
719697,14243
312819,572515
680532,387111
356097,813925
239147,381059
468847,424731
88247,130147
852748,362570
328759,323897
381653,359375
697795,508182
217469,739991
93054,944124
86717,775741
529202,440629
732388,976100
305064,344139
451814,8162
160753,679623
691333,947195
543102,749693
281307,675407
952666,124974
492746,160399
868022,129108
48243,92488
216618,559222
398527,318624
586751,982831
221242,841034
617263,174697
432989,631171
915856,813376
966857,684538
365873,341614
26122,555530
155827,573491
840092,63582
900835,976825
736766,95868
843839,945087
905545,422440
75907,272185
440731,980976
663916,95214
151783,857974
120645,888876
244863,417131
789139,403991
448442,206830
709808,509106
468756,863849
228448,915855
713912,637101
869844,46660
434487,519033
492555,393976
299358,26834
890067,133634
310209,782066
972777,936890
643061,87743
814110,415744
37806,220586
437201,69616
213691,348940
941568,702118
554207,636423
148829,110470
104229,817128
669923,718666
637522,604634
194115,630911
66895,949280
170949,596475
58036,449449
77908,486440
691025,154318
722763,95639
852081,445925
928305,39941
123705,449490
101503,983506
377815,627131
147344,490585
180190,754755
522300,249097
481771,252528
914414,10106
799462,604832
46717,372724
638317,168908
964579,270266
15816,527779
898701,964355
396252,547792
114719,561964
282646,669976
276762,719584
703439,613821
866871,400626
340601,432175
625291,510023
926731,153534
520241,190415
927861,475635
241464,358730
842108,893057
25360,871841
929576,750820
887997,327615
656211,59790
603190,307948
533000,269899
390791,873599
755992,161914
855935,753289
120341,579731
538267,305180
97341,672624
364144,750687
36956,280598
562350,26626
4315,228468
757131,54540
445924,511097
929733,299530
571727,122902
509742,288587
781188,294440
130941,432159
886665,426972
555168,200008
506310,586123
371776,972772
496651,984745
324351,1900
990718,701268
494312,207528
453348,227228
256935,361906
123383,806173
401256,71878
195076,51535
850102,723129
648836,980871
977652,12067
723206,815772
548122,489780
487029,883159
594246,280297
80148,601486
142275,702646
651285,380288
727097,51896
756805,556339
174806,339498
69227,169204
198600,145024
870549,275134
410685,348836
736279,689356
563079,537631
713924,362927
877249,302579
828656,554456
656417,689691
233046,587514
8043,344849
810277,635906
997723,558413
527133,42023
175301,326892
263660,722237
934945,875986
653193,490908
702726,523784
772973,663225
829264,950381
44493,495599
158931,788556
625642,236830
114721,260303
982444,892244
451132,69059
535918,493278
291253,71735
391065,740269
425934,176963
379017,815293
747343,281864
641577,592009
738637,912764
137717,970179
43450,357302
544087,366600
184237,616299
974038,301911
194562,316397
55949,217969
495420,504554
857344,247151
847440,315962
731433,989753
303060,708365
66761,208355
422582,693321
274008,426636
990009,839440
387424,708223
521558,507461
209546,912264
407897,83241
469401,785195
825320,412836
757983,281587
203780,585519
318176,924096
476272,91868
992263,2868
844632,691566
279869,512251
607980,25943
100963,894833
493911,869623
104503,876446
879781,623767
729708,665527
779153,737636
889737,182409
429296,894965
179766,212169
847475,521032
548294,201702
558848,640251
421116,648899
937575,57525
732974,721676
428981,590611
195707,699104
305554,649081
31887,470277
723479,40859
898629,102194
526407,441691
519874,787375
470324,205635
820654,462447
923706,289170
350481,243916
704753,62797
656382,605017
52663,593987
555304,550721
455691,142781
653876,460543
611771,458341
729758,797134
127186,11856
215916,12929
778030,924437
102191,512807
301422,506188
179550,766276
133795,789051
909922,3782
663121,850331
726786,632417
672152,668373
566135,27158
15215,735991
514111,704073
664206,620115
686355,469037
929186,706310
354478,651567
184383,720971
944219,863262
596239,344518
811470,536656
288237,314839
388727,79090
432792,753169
298985,548117
907663,596562
592353,787107
989885,597016
436638,626009
775992,607131
707867,458207
937854,704816
109710,257935
155942,325550
293620,383084
689517,26206
402805,176707
653981,213883
666229,277957
524421,545385
463587,72473
758853,573617
534238,256869
595072,192251
656742,399459
863041,586261
196797,516376
256409,536401
901348,884334
689910,877486
339875,580872
715927,157644
856643,525591
212756,983497
398044,693318
165776,756326
178368,715635
996740,134262
9979,654304
777383,269002
332773,377742
818872,439306
299227,692352
290385,558229
809100,514246
807875,399282
121467,285629
351236,203710
569443,93732
702007,763683
895539,450163
263123,276865
265708,235847
534813,669536
649872,508812
907046,913635
748291,31602
545438,835008
239490,376367
912461,480702
679450,386576
732462,295401
234557,578883
394790,879756
659120,90481
987475,471180
473172,890160
180016,740292
129730,686741
424255,345508
357844,168201
283939,131851
590513,836553
225857,542159
491023,905917
37521,958974
764220,123459
217243,801672
811576,61920
330616,729027
963063,243705
253277,249653
555840,491717
689278,944225
286856,63384
391399,900742
730651,365788
270424,811577
701802,214107
653455,333884
648629,438301
329781,556132
345383,557875
878154,503332
983260,866985
325086,520073
941057,466343
810560,5830
287761,371279
681673,423142
877307,128430
151115,127627
972828,442674
505976,768046
865676,773033
538158,183882
560482,983026
880756,808332
129469,476159
110882,44196
258518,704308
282744,674250
453753,987592
903743,221802
374975,899437
515251,270392
558847,243514
644563,944982
683310,22544
728610,312913
727933,211905
220366,17290
755817,845416
601859,741128
65202,29583
485451,489108
145030,785416
431829,327769
659513,909871
20931,326492
882251,323530
246837,152418
914837,359182
270462,548992
345838,747057
74951,662183
243171,164569
219596,916166
432644,59143
13801,679195
722188,471114
519657,404046
25113,123471
297786,373204
253380,495983
347476,780276
282473,973128
740098,106415
584628,684123
79274,494038
977004,690346
900174,906553
517083,419667
842653,204343
640321,221621
395511,187736
631532,805124
906089,842309
626418,677620
911775,850357
839384,897196
395177,892466
193623,269279
574531,835159
817390,15357
162581,371672
62401,881833
326172,532610
471258,523083
91803,908117
407800,956688
779206,463527
417715,953838
883653,380639
324904,932912
244664,693180
849285,448700
553580,339820
48189,887333
995320,710558
413234,470810
85728,672643
38354,52099
584243,859494
530845,828385
19360,594633
913281,331921
987792,145200
528911,528030
732700,659266
705230,426069
625770,115162
899049,457504
4130,978435
771151,306300
246162,86556
856063,681161
552383,278595
401517,737594
727748,699512
969331,34718
979338,839733
661030,607412
272706,844069
252722,851328
249681,608402
48482,709537
356579,721837
528688,873104
183618,312578
650484,666673
534496,839886
2095,815669
602353,173823
188087,392198
547899,907001
928441,632191
228593,731195
834301,800219
620334,597322
513218,97741
911524,632698
504150,613542
467871,35146
393261,797213
82030,788088
628885,696961
114190,677847
904849,985964
620101,523943
185670,455037
958770,713331
588540,798092
122533,75776
480212,669607
513143,710538
196927,111612
476562,192330
969584,593188
195921,393744
909807,263608
903676,530471
7016,248707
634530,567084
616909,250332
591049,741800
455952,517884
914166,65335
442782,552117
581391,626000
166117,60635
937812,38407
635710,264746
133700,644348
143020,636859
523919,469623
142455,675269
526084,752592
605162,53178
684400,939022
658772,951386
384421,557223
430727,407498
366640,286162
648398,290845
95876,205418
246819,455763
469647,142510
318101,761604
837473,666229
240403,134967
373007,288726
618731,427642
267659,339559
801508,24755
727070,682153
564035,642386
350533,879208
592295,112076
689954,359416
999826,795439
805383,393239
58889,205269
10647,87974
822580,621403
574304,415075
407902,511150
128333,602495
377319,535334
623417,899723
580863,166310
469259,419576
275678,743107
684479,547350
390694,959104
235905,394924
919064,493618
638202,389389
843337,889301
517905,907225
215797,129556
26868,245890
493047,793504
567077,966631
50762,412424
698505,439429
678219,365222
90867,756226
283677,513935
118576,556655
881524,515145
453999,284136
374242,523290
282134,552134
544901,589936
18292,991959
534903,536227
724987,678564
279029,809867
104725,610505
135163,247967
563221,594713
675023,151252
716584,977373
170986,698885
191305,864582
291476,599555
830487,557805
694003,627201
213691,877393
100659,609639
135615,434109
901508,467780
967823,916824
176782,27501
91461,659441
879411,846279
350859,57931
208563,313315
397362,257767
403453,922544
539041,853377
606193,808429
963119,32983
646452,684234
68087,304507
348150,242343
383679,597017
266288,650932
830825,544420
88803,480303
669800,330447
988628,381773
393044,53804
291918,72893
488612,465792
803146,438529
921837,148264
871622,458868
440934,121559
860686,320349
811773,495105
677305,927557
6678,147838
424895,577827
203046,441043
456546,907998
457715,439936
26903,796512
373743,610173
702227,720436
698269,344188
346323,815390
356682,879077
33801,648897
261848,577539
868003,20900
195242,915745
165035,821131
871825,998200
858612,691132
169468,843502
629881,357647
153643,56085
709825,320950
71960,203623
927807,346947
45923,601165
535109,433935
725967,378555
433602,566805
680021,986815
796980,374193
428761,592607
188219,949586
778174,481110
185814,694915
961620,379243
308050,774448
261544,68245
98968,924299
561133,905739
468030,188226
210691,53099
871391,613335
390363,356420
382556,432314
250291,491519
84428,94651
640619,242098
469536,814456
584257,782297
583419,18076
277078,878170
542879,911623
173079,277358
595984,992230
973990,524758
937359,13455
201562,71789
941735,449386
710553,517120
947598,398843
62823,59010
588159,353742
660264,266364
381778,930658
783651,810848
189887,155310
251515,43297
622245,550458
845077,293619
504689,2911
775298,156478
359742,520779
737384,68361
871472,800091
697917,700887
662960,567734
241974,235938
149995,14221
893200,788136
163958,520352
726115,950771
890816,620227
823766,642595
264290,333497
152391,901612
819642,77860
109629,361193
986254,678017
575514,739038
191639,938595
893654,864192
9042,966116
271509,820747
747270,234206
606290,300636
57882,669954
300601,452176
793937,338272
39177,53427
76052,446763
574534,763729
636321,534674
966355,734364
507243,176769
697564,29122
300938,673537
380489,213460
141543,425837
798982,24968
318406,665024
626813,850736
407605,630676
104993,825782
728982,306627
578983,208694
867679,332265
655775,473828
833291,863710
226120,211163
966379,310287
593530,253285
199236,492948
116734,416844
306343,700047
214018,150268
324281,988240
719510,250310
267605,332284
359330,689315
45435,636019
315959,402715
571288,383144
30785,290641
298414,349336
940824,77460
142089,185125
910237,543729
967208,883436
994140,94404
907649,164421
653227,550987
434307,232258
340447,660667
633057,561240
687877,318122
864130,935258
608659,380884
898,612545
695621,376328
257362,128898
660371,923670
876189,473578
1931,469094
982625,266598
647011,676361
851668,412486
167871,685644
991954,994963
716843,805010
857849,331838
431213,774701
994114,881433
727841,127094
683074,448763
362025,473555
535729,579483
321095,438429
297893,202463
460944,615754
304712,529626
935533,885220
773,211269
957989,6650
309894,611364
908480,912898
897020,829309
548827,325379
584484,856691
733401,892930
741938,756418
99322,118739
594087,866643
59530,84705
257476,569179
526408,557551
271190,829622
624454,458315
510384,719773
475933,139374
690986,508451
716955,23080
328029,199939
627409,681421
954950,62320
801921,833842
444069,721718
554408,303605
780108,804816
307462,157307
170727,707590
512302,335550
530149,378792
68684,307280
711287,700871
646327,93386
392478,732341
125193,438446
644056,597235
190492,404046
815653,282873
14363,678462
304721,359717
647010,714002
605301,60238
92578,636796
79604,917375
444924,962748
305336,283424
590971,970903
879471,100456
841858,453897
862254,731772
536081,934821
82055,487862
219121,830191
377020,92889
782599,958324
23534,552316
607727,618054
172684,499743
519976,576520
441107,466369
557789,649455
250541,811331
997326,411135
953044,265263
471685,913590
201527,866515
359002,253661
235170,908983
68045,11698
112358,43149
541542,127453
540626,329748
316455,14453
886790,962741
245242,876129
579127,396927
306299,23124
88403,603508
172204,219830
285759,306734
979234,661284
957068,926954
476907,797409
416126,359707
561785,384263
436763,336985
902783,267228
959587,592763
728618,37857
678249,155570
42142,579759
241664,241068
761032,495566
126021,309969
864694,956444
455996,697472
146513,454599
656853,304313
125289,362595
50769,763987
169262,815673
400865,76936
597390,70601
511501,726065
903622,130412
989563,948544
904015,845040
801601,517469
873418,395375
909719,767335
156032,233057
729574,509928
193824,644610
478791,523671
371401,206543
999862,767042
271377,286076
590401,103896
218331,107641
539585,557260
841833,682033
11264,54416
308178,786090
961084,270327
330886,794572
275182,758475
349400,482773
164427,332957
72281,164301
579448,119820
678865,600761
34745,427792
514522,852963
997130,917978
896746,894080
896194,725039
429786,217754
259401,156787
41039,950131
915415,452584
539866,410883
217371,79485
903878,675399
119386,223542
385340,828228
871747,865724
63048,643070
725673,941173
690828,760039
41446,699542
606906,238717
59032,378897
753296,628976
486822,563160
462990,834317
63776,692894
536915,651228
153996,800006
231284,491928
76005,246763
219789,832669
128081,325441
314687,979803
822393,654743
702857,637624
200771,285941
11727,963445
29582,55895
587948,361965
75360,602227
706334,988251
493639,427299
271254,884102
305838,134284
103389,54511
535399,424985
335903,27801
35305,824194
759506,120964
524729,145182
278286,376825
893093,957981
667095,363968
266538,824663
501780,672641
562425,415374
254335,912723
980563,543986
217458,250978
874129,206298
331690,720509
872952,268270
858307,845674
562504,266068
643300,486945
872108,398670
756972,963943
411937,693050
630119,550250
836959,232652
242475,950588
58458,625087
24823,88287
529716,82561
303794,448401
327102,788009
2360,997113
939228,320810
177781,440056
250910,423556
783950,702825
806649,78204
216723,93937
309893,259421
678053,247814
725365,353980
657774,205532
228826,963988
273815,116344
699814,127442
250245,920776
85028,944653
186517,177871
657069,164676
101916,861126
888609,549348
339644,336504
626746,104275
672934,559070
669325,136457
998880,602335
221843,801621
594063,827825
511266,630975
167043,527049
469886,291668
798777,12466
26309,291223
169068,14015
727283,65579
386243,446005
993971,597100
238748,985480
25194,454089
974505,438026
525467,676255
963742,990336
631394,246522
104950,350945
928840,280749
120884,62853
189736,890837
447354,145060
499473,857857
564182,731757
619565,297394
745922,999087
670389,896853
719650,890415
222491,121055
551271,818477
902286,77459
624223,705337
227777,664326
362496,727101
301098,65074
506086,330791
834214,332631
100412,304076
569116,89835
321315,361217
260977,201560
886866,73189
565187,363785
714909,289934
491333,876010
190491,246417
57486,153709
362888,531444
508156,374234
736526,787279
952728,704729
656747,586955
253255,709422
702487,403438
514008,984311
346652,882067
990783,780469
937661,208782
397995,753111
894462,520805
488460,473541
260947,657788
251580,432637
732228,314625
143299,199704
243210,181178
2411,18652
410928,423250
58316,568595
643728,429716
196994,317286
620287,563178
740105,858048
46094,556656
796223,598530
186725,62814
51489,20837
771312,792867
791076,587368
998210,412762
777865,110244
719318,391216
712157,44977
607428,16835
277897,69185
468373,759981
280335,318316
258004,138496
370454,166247
311714,554878
633701,773344
53832,817356
555793,478248
289464,683228
161103,261635
447540,158298
79471,816621
746618,387213
590547,846698
889324,75299
97333,805537
315894,605352
627955,651786
202391,672574
346596,904225
128261,833794
730205,971249
405262,989970
806777,582086
177787,638097
218660,480507
951297,789600
313926,989608
25541,291172
435337,408852
309335,319864
86947,972009
627473,196523
178800,867625
922392,416943
402529,410648
226009,146074
567618,780847
344150,34039
809744,690135
955946,161676
123870,579079
102677,353942
986151,845978
535153,988749
256384,437061
872959,879228
223063,87556
234190,333974
542180,380004
274733,800249
36727,923504
414269,377752
58382,723843
248059,786780
592647,746953
281843,453077
415186,967793
515505,489584
515367,145386
937984,79146
314379,508552
280833,800702
211481,937767
789554,183388
718897,361603
356894,334098
520432,772325
550624,519330
310903,870323
91909,173072
762400,377278
255313,147741
652201,933653
31608,286740
403345,212561
481340,598781
942056,170879
581578,177505
130246,214128
785408,493076
512184,340363
663424,198983
420479,139448
245180,73194
77725,182876
949538,679930
947671,646877
269921,847568
771168,38514
525686,996902
559983,672594
797664,953522
450261,762809
626678,556200
14054,93836
274425,27359
886027,873750
351378,218512
382877,231371
42920,721862
782047,782561
711189,78850
387478,917914
604577,287959
919945,207080
594295,420158
9296,162724
792539,950502
210497,570217
985132,524452
696766,269859
228858,121205
460004,562055
305877,165894
219924,323595
614612,936331
437599,768650
636514,255007
920883,464470
991956,379149
426634,63800
647126,573548
873238,82980
666693,928242
894000,473328
388085,118769
505926,774247
873502,27644
915589,567297
849200,24539
703842,521880
696642,209060
577601,587729
