S_i,A_i
659764,372255
117150,661998
541277,119973
366939,32641
836062,999582
461512,441080
493396,974876
735784,789975
745361,398678
455784,233218
415430,604358
688062,544737
847801,329620
648358,143830
479243,1431
404933,731114
873297,737841
455453,904033
660199,259668
525964,455523
260224,235123
425159,130305
413338,72059
382076,347306
236323,795395
618140,107995
640886,58008
864771,25564
96451,692518
876225,524365
138009,468116
266987,28134
916076,831560
546619,706570
200403,249185
203063,519570
366163,632234
955863,28635
674172,958809
55114,897059
640029,266322
774972,708028
523922,758282
744590,886286
670342,568533
332611,487642
281225,358941
266910,737290
929518,707709
726054,704091
525625,123862
833290,643535
685623,272140
717289,339223
23666,577659
700700,590351
732404,904870
658567,13412
583387,645500
84753,14028
250598,413932
716911,451385
186244,138076
346416,157875
920145,952884
665720,185015
741026,11401
568016,101211
665606,462703
583818,652492
993457,664006
249770,98234
675150,543898
579760,4482
551424,494762
329970,730561
507101,969487
426976,303021
302793,517438
832730,756481
849631,468531
949286,189257
316471,398166
160186,922567
648552,178646
36054,392000
286358,960407
140825,312842
497366,826147
564676,209635
302953,791343
107618,416839
377025,392084
671471,499324
525361,381301
302664,947937
370461,916367
185762,255396
625962,758324
368263,497090
478093,901376
768315,862167
206595,829698
730609,389006
861214,624981
70338,942035
573164,833674
349305,17603
233741,794375
625682,417854
565058,158764
86285,51751
476350,318954
563137,92974
980754,828132
490856,986852
718198,765336
339115,239216
145028,665379
631623,144756
829099,686059
64660,198556
806390,677146
270130,146230
379429,933517
122207,51949
364617,369231
51915,885387
212908,426301
967200,352550
959192,985093
433488,200421
599586,682852
134668,127099
97940,8586
866060,700125
108180,191900
141069,641760
402110,350700
471776,502142
647565,90672
637522,892939
847496,291042
870812,528136
544153,117243
293366,616394
447504,499996
421028,998713
434968,224985
58547,847162
840388,351690
812449,640908
762276,334517
10904,530585
842961,156383
344827,987106
147916,70745
122011,66089
906643,653368
603037,660358
104628,279643
673384,943546
101180,237164
670762,132601
845696,723377
310578,264873
371118,34428
241408,484054
165299,648656
894589,849899
618475,866679
969301,293045
221128,348699
811724,539261
231845,743164
141330,921794
628713,382024
193136,46471
47099,418309
112426,133108
426662,852543
448409,895130
301001,643658
242803,164264
517927,266749
44900,522711
810628,641076
575060,353635
428588,258768
423617,148682
540912,843326
976898,900192
644943,733005
450844,927132
158351,554694
35651,104118
859398,263004
90220,182208
853743,39316
386952,714271
151483,933974
1791,421426
122713,52793
960127,621867
548503,482796
662612,711129
287194,158136
648123,829185
875195,14586
242950,648684
651717,664497
278394,212606
647695,142113
90277,43371
20189,834720
886388,255689
210778,50267
779302,516851
832619,562831
611704,574625
908420,61504
327159,475632
357220,114297
596339,733431
43785,502294
14928,913094
787276,33244
900575,439005
874588,119500
242985,696649
850584,223277
570646,242334
659857,102627
514859,959638
310590,53377
849413,116556
360599,541409
118907,350046
28135,612744
496242,756989
210589,812473
547242,833053
515869,984774
561117,614904
393853,295613
882095,188699
287932,672963
641761,19660
145149,132875
791940,900476
2156,205375
964055,512134
25097,364688
899140,70451
919288,696776
420364,557480
421897,538445
998349,80026
758787,291167
699465,825260
48306,340479
558389,147829
701756,288158
595758,599668
11746,35347
590947,894156
629273,885579
820867,243904
791336,567256
707083,204295
804954,764917
386105,541171
267579,756606
136944,488364
321766,182693
370655,708115
762570,249588
495314,726240
188072,950886
860607,734245
885410,713492
215125,952178
515919,561476
302437,87094
50486,353423
834123,914839
233170,941175
715389,118249
820863,663281
613217,695736
108246,749559
272346,131339
964219,131475
929583,440573
910442,187826
378212,263
541783,374837
952442,120413
867728,509861
229966,328894
505125,248053
260291,144985
193060,537470
333829,296902
291347,385670
871466,807293
885960,704450
696557,726108
396454,958982
979201,349154
597779,237521
700292,489787
777285,93420
843054,948862
357751,165213
859971,298629
484911,644163
619431,525059
93176,381583
871912,655294
667712,41184
674309,101550
662039,108575
919341,860791
880909,427496
590610,182689
183782,2711
943572,436227
156585,424146
714117,742143
811288,241484
711029,688825
638678,206707
638489,49013
607404,665190
810018,483907
330399,19986
942217,641193
320632,701000
14627,269355
179532,199176
70967,27135
583800,987004
48605,435126
570110,3030
469837,656153
112122,459240
816239,231955
298133,294778
343570,987088
938791,804721
685767,851029
5351,418254
765673,597662
960770,444170
909284,998374
820573,770905
776016,804490
108860,943776
186702,269171
644506,602431
68671,18643
136324,43431
4179,516994
721873,890750
894820,817998
563418,667928
932571,297352
735886,775523
870793,915361
313896,509657
378989,4817
955939,659331
611302,29891
695765,99105
376242,77973
790024,204635
661433,267823
574740,726944
532885,79938
777088,311009
737517,581372
296503,333239
243199,746632
758607,559345
776599,414660
750460,178945
608820,475239
604126,702552
236907,451865
75603,282301
497906,698553
868010,732430
192353,592253
575834,957458
320226,306025
604213,481378
829585,188921
205334,858607
200013,654161
696911,933739
997819,610336
233608,214163
233668,716406
877304,688575
974749,709372
865760,535389
41786,210131
121131,81843
912739,40309
284072,685086
137120,725078
99698,722204
217873,908584
86554,384189
909233,243303
608300,382198
591626,225943
258317,915235
462528,99829
867955,538897
685222,152809
403195,449642
33083,65386
433173,162293
256854,869366
709224,143815
814753,182754
395417,920464
200077,149980
957561,207298
4607,599876
555555,663850
602714,296806
361117,791463
651725,673282
497054,644915
381235,881835
850105,335972
704566,628238
50956,606487
411173,124910
675288,706283
541039,634737
929678,467633
900181,333155
122327,533810
49970,754623
722777,101234
104985,486728
430817,503332
828070,665184
61580,271006
708469,824546
471827,182665
709458,379981
966023,900097
90118,73893
273615,286998
191314,838254
633164,54095
467007,14312
738267,412438
435792,223716
215228,774378
988467,650715
335413,909277
14583,988248
447055,164156
409934,811754
72887,436055
342852,441588
696645,224709
880977,176477
467398,526081
194242,414722
161246,285411
693580,160262
319382,399008
917676,49136
933070,87620
646497,326733
611745,243101
233060,415904
837987,504330
5838,694782
680780,923700
486653,27852
939895,419588
470448,78455
286848,216413
395943,99060
375114,971277
184338,612908
725975,923754
79968,243886
367988,904000
185569,710071
947308,824629
85261,974718
1190,646015
516801,508307
701546,435625
608626,285092
477594,262880
784675,867686
206077,587646
220839,404899
140710,874335
953028,226793
157195,566631
622366,324836
478552,455101
74971,742406
230870,344628
628866,630781
619955,531581
834344,941450
714075,262039
241926,965174
328879,241324
61359,335773
313674,618908
334169,173801
5875,988443
206105,631624
584539,371154
795295,360158
937894,886527
285850,155615
134601,995319
865492,649133
951078,892298
509266,957156
854730,162762
373872,10040
254486,216850
373234,258680
464995,551754
201487,748915
556597,380224
917189,127401
760469,487733
275689,481475
471628,514587
547006,274914
553960,75058
119765,530354
875671,197377
579489,855004
784972,638299
593287,215253
545502,47370
66633,418064
693616,605675
474273,195586
197829,980959
90857,940652
255367,443290
241916,987503
62854,752702
298433,411234
711934,126447
415176,856615
226475,100615
820003,522011
177018,437300
764298,403252
709454,173008
823873,643028
170480,938299
219212,91617
407532,490318
850905,613989
393661,201943
218473,355587
990692,211628
817406,115089
771138,723491
146126,817880
101067,394198
88641,470566
559838,698321
4334,247318
278814,645167
14922,117290
207410,505584
91068,114948
397986,739697
104170,758542
389084,869353
333641,660893
421482,976299
403412,944679
716835,714776
120590,230643
813734,924713
561669,805769
754811,554780
571158,634915
286132,286378
650674,116056
107588,365337
242338,625416
213212,367818
650552,851831
869960,350224
587633,347565
187441,717037
769355,488589
980575,47616
853770,644493
854573,503762
997293,771245
947771,813323
834299,618787
783634,134595
963682,651805
549135,365318
795916,311608
652274,393628
950972,198135
430739,193548
197287,787856
214769,492093
336828,387077
739138,609323
828621,238894
905166,232061
678899,203946
606139,153125
875256,853419
483789,393276
142115,912319
96462,210155
741145,697307
337564,544855
426407,134917
599942,27162
631094,451356
383838,719931
758446,207489
952452,380581
544779,998817
53123,296876
993137,908795
292499,503462
371984,817004
982790,107793
846195,816803
847010,364866
357662,3429
45712,333257
725827,763878
601829,798041
450356,662081
268531,702669
69355,105171
962074,388517
664646,648949
443578,537753
602012,448831
800761,183982
297777,856208
453210,479477
563462,800427
982435,589956
976680,715114
686796,350565
535158,681016
555037,648766
645579,600836
51321,661366
748106,67666
331870,130061
609118,349624
604398,242502
551641,265361
345816,618005
898992,594758
614562,113914
169921,902788
741653,155627
241886,556156
470594,515453
149606,330043
483923,653832
410706,909917
129052,220610
844469,658139
120694,733721
55200,50454
781572,735145
247013,270027
822319,133708
461930,348274
668722,288158
259387,839586
182031,915412
400873,402343
913344,302529
110099,584392
385997,416490
878562,709859
8290,247279
765813,814166
52587,14984
413309,86758
579955,584226
529558,787374
54971,389937
652805,43609
988495,392090
983004,399765
684528,643758
453617,573345
124703,32903
392242,951334
592443,797077
489305,171179
402973,139165
525981,444273
17429,69947
212589,730606
813615,719553
182904,930365
515953,503011
245406,459717
842319,972417
173300,708542
443079,729247
54933,246760
311842,990064
223396,565663
742146,803451
611591,840093
977402,367490
840676,16477
938090,420627
986063,858015
46480,248866
12006,672206
971011,189473
655211,980087
801057,78870
431436,122482
71282,740420
438830,637036
480262,453304
173428,340006
319304,716246
124847,81106
577457,792346
283307,33757
438327,713702
365288,541204
64483,486739
307149,479745
257398,381182
390800,219251
745699,42252
111090,526928
837259,204391
166805,675707
537074,993357
219493,626879
637873,185143
82030,549985
252436,928266
931338,154421
587391,520357
617072,241607
987389,658505
834966,102903
127074,198000
661916,716959
224638,206697
945798,903020
786628,875354
523318,665767
572020,938847
687635,945350
920842,988301
707591,486162
408265,209767
323745,166674
183805,871957
595031,686113
776840,634419
473292,227485
723029,70949
450157,386911
822761,827494
306740,287473
711645,773983
470755,96917
382647,808538
310164,736942
491689,645200
497484,729467
266984,416501
638105,225169
179869,556970
466411,829520
86139,645102
274286,464157
998398,889292
581626,493957
172960,624411
971173,432693
563140,927034
394567,718276
675388,699670
516383,683303
278324,814314
265086,943703
760044,899950
181237,629414
325293,266634
825651,550262
201871,149617
569153,396936
436104,952898
93009,301847
168407,713735
747583,833640
429861,550049
197960,49886
734651,550529
9850,122213
765145,49222
266939,707228
888856,816367
349005,787188
534034,510158
202508,893742
401125,315422
832214,281422
308790,860406
912764,241165
883544,365158
175236,542195
242849,283478
925705,103759
225312,864495
146238,622861
377902,215201
647483,16115
817621,721611
734419,91221
184093,168570
223115,870229
641414,108742
181425,635019
255785,900653
598776,652428
600411,850537
290073,472263
274904,926577
801832,78257
888503,505640
35949,248810
65456,274670
242094,970190
744673,242836
866138,456388
747177,159430
438655,174021
913005,690458
432358,20207
565417,890148
317153,31543
325492,586284
579146,111288
256529,762658
985338,797893
327756,927495
437997,179824
530735,794686
320525,62921
13801,650463
41509,43065
129428,536149
80712,381427
325341,382217
373946,731730
331522,203147
19221,878402
525065,346305
707602,599006
100833,689190
988181,152761
254725,173972
415202,812300
215432,483215
846668,229954
922954,380027
878534,227032
134757,980663
148105,597588
177196,440343
601021,635281
245439,140082
493192,281991
421471,672047
62914,39978
830502,426195
948796,68223
511732,992152
234442,741146
518065,874211
990595,936557
627094,543969
193989,243564
475915,393267
930920,53261
507244,434526
655619,781412
341656,143602
37002,150164
974440,269260
863260,344282
276533,17672
571458,379589
414526,657182
412101,804023
709467,801706
973720,413131
365693,575719
767744,704546
120869,871647
426242,742290
275303,456223
321513,562875
213307,151178
401239,12351
443770,877771
811869,440619
667389,892233
918856,14726
375427,377513
366210,889219
960340,49279
388098,288315
433621,815031
91643,470924
603483,542946
492919,311371
833086,756037
869149,998717
604825,716209
966209,257315
978452,513872
248770,32728
169124,691051
666572,126719
536672,660102
590047,853875
178822,198781
771398,454713
500962,315359
656402,283891
174124,934617
358650,727623
296797,526308
330858,201867
796895,234106
212208,55501
102006,799144
656849,245163
608659,31696
527530,66163
860163,453091
64297,874783
521104,607005
680216,289747
319462,158595
527984,453964
533707,115029
795357,748573
358617,856358
484245,927086
493009,640918
442902,445504
288102,448393
292245,851675
139832,234457
259871,900128
306584,938368
366577,448181
68134,798073
915120,68011
608536,765467
988161,940486
594436,180738
308728,144167
541818,538697
602325,67344
163704,390849
241898,248715
938095,24674
996953,89180
746254,849384
564356,183709
520065,256608
83177,547801
513661,594503
379419,996296
556915,414252
235791,9905
846976,174025
591550,190872
273598,964310
399025,727074
343214,457117
710672,3149
773541,747735
665701,250076
734139,433781
358423,268035
225954,27162
293712,111778
170782,56326
864837,619218
59367,881663
618881,313534
920806,748665
867483,437784
444641,735512
281234,518529
423051,640966
77984,94081
419186,141275
783314,902688
439030,116135
949536,387170
885695,770747
389153,443299
253773,370051
295680,1687
236267,884280
695333,308349
465011,353059
749953,629987
787411,307172
453302,438084
767801,330621
181014,101264
717873,877714
211970,712632
101217,507548
382081,496151
727518,222006
220313,573497
440079,673105
535823,992513
516991,637676
732174,290615
359062,727711
654122,734314
905133,765525
287972,630132
349864,53394
215916,419170
936273,441686
230562,961869
308284,671802
880729,404927
159220,977094
651677,142741
34727,95712
606129,117562
506797,588000
356103,212532
972123,783299
504571,793909
109036,284436
189608,571517
524610,72307
187292,324193
126971,98347
431610,888018
541165,386776
203990,998746
329830,188793
648253,558840
435337,197274
599068,909824
7635,280665
498098,696838
332841,445124
340865,960159
589788,733267
637823,436964
894543,422543
150450,833067
294074,675622
280775,69745
50395,554135
392079,172633
365765,349794
997533,91959
658674,307803
833027,729110
54195,564931
371094,981182
349253,99180
5692,656946
832684,286534
727858,746789
74664,784761
164379,695875
525522,938752
64788,904663
684253,375484
246972,876248
141215,56682
57448,308002
747010,501579
534801,37724
472348,863783
931327,491949
135108,439635
774386,668179
656837,993222
700132,613793
138691,401549
571782,683520
670265,821942
457222,742791
615269,965284
293929,380216
811107,538568
570119,314250
475400,240727
347954,382580
951015,351112
975360,43694
576089,221450
450426,223230
493776,396712
213748,179919
592325,110692
765451,449866
802693,220796
727307,540072
360547,312997
178177,324874
747419,918128
202733,25750
800488,819943
909217,665403
147834,840281
418955,199372
966833,95680
463774,471524
978405,974306
170988,406167
14151,959331
477238,731107
727014,834638
719518,927306
659729,112631
960318,215745
321378,236611
320497,651534
803228,413038
24479,202367
156391,362830
539463,453458
926936,440109
633457,507615
976406,111252
204212,934745
905748,543928
58064,328829
887476,655616
965874,853919
31907,183381
139744,137466
671191,389087
357013,104623
903967,907388
437303,692020
583381,178764
367086,846662
377897,991889
224462,438755
599731,404277
484911,831300
586158,507264
589396,264446
758247,47491
484241,588573
908040,73125
271568,212324
62266,43874
152002,664401
792263,494147
60574,128797
169840,640418
803143,952941
112161,456954
978909,934443
417425,358099
755412,484478
376325,814210
233945,557078
629555,502629
360315,989681
349147,535390
402769,204125
21628,749547
178070,475785
772471,799965
72255,15547
879811,476588
822199,109358
238967,943230
991877,959996
307303,363471
619920,581740
144597,8970
245830,474129
338804,744800
464714,108400
439303,169910
398935,992874
726657,520706
50756,488363
5077,885902
932903,691559
672209,713274
867572,916302
587160,181888
197601,450401
965685,107766
117323,188809
316700,96020
918569,455036
864482,809263
954066,642801
490778,707707
580459,269039
169841,973447
439998,243649
385343,169876
536385,96504
526417,332042
743316,997657
342034,373413
797510,439721
489617,889103
133907,528948
664005,978988
528476,60258
704590,431768
211795,188757
514040,534419
716405,537817
520585,406599
954202,742100
917574,884096
460400,983948
474960,174241
795020,27028
382957,265338
728406,29266
895544,30629
772150,221429
682367,192082
304377,792941
116964,919040
673464,804874
886910,798679
35722,259854
338016,34813
580597,1417
462147,792300
925585,26811
458649,89492
888664,112226
665030,573279
439746,698769
21947,483706
388705,762677
533238,190955
478763,983624
399673,889292
28082,404484
29771,643371
616981,427235
291671,772185
415784,107269
464621,162283
326287,792038
127934,817117
751131,971915
956350,24031
511791,71198
839354,339037
176277,233711
213479,839179
490895,670629
102454,661790
578339,285762
775322,859743
441840,690748
637879,647294
856933,278751
797581,797676
227022,434712
875368,901966
186931,49266
380784,86761
545836,190131
602543,401618
897905,41763
364060,850925
117003,585300
214563,548768
399606,893911
656295,725212
467758,15168
689328,813498
103988,215194
134162,791067
94386,27918
959136,918948
975174,349492
215907,3869
814194,171396
555048,744264
942041,153987
933012,723048
750899,745578
228250,715872
306687,161802
369541,95925
806741,652703
424794,519350
909081,378573
235751,225338
469566,518976
64321,887097
523291,685221
949061,449833
401085,244742
25225,160507
312886,761086
465977,514802
769552,551170
950697,289502
547268,903610
844672,462165
439212,990145
689816,104242
784627,386286
289741,698462
571459,558058
705676,660424
280741,356118
582943,726365
219895,741541
886798,985875
565267,89114
857270,462137
477159,147941
346115,57370
994432,526749
389511,296946
441504,630616
60181,691212
239775,671746
686992,992148
106529,483986
840338,960539
207248,572958
406290,183143
54359,313008
871695,482740
41139,431715
978024,563343
682551,735643
543833,487281
705450,726223
501122,527296
896182,533732
97001,990908
599734,929296
117906,316556
772996,333079
659703,812702
13691,886234
96206,13428
533341,803774
456276,853522
165777,491640
525568,301366
701652,446994
340057,986991
345087,403045
790481,218137
398495,432734
189495,680281
614511,286189
955564,82522
672867,818168
742096,95228
833850,331124
230646,436723
485356,818855
104134,31773
794061,424894
654427,935647
533969,721867
631277,257267
840810,32698
400790,641290
345923,999388
811453,271490
402498,996699
57443,550195
982424,952756
280428,10386
711522,586487
865935,428212
770076,359237
732076,351959
542601,906587
237369,253750
553105,406533
405161,8496
87228,803722
875132,256935
435671,828526
504167,313076
560121,665127
445137,946855
624943,58264
432822,988416
362969,866462
296985,383357
209534,46365
40546,311919
802072,90302
758335,773428
51474,446930
766086,969626
178505,82187
292901,223972
491909,768666
692409,274069
477291,707707
614176,708420
11755,197748
49650,669441
934285,979643
235317,902574
474414,149652
572602,505171
991297,379037
504351,883415
643478,246009
648898,565213
793780,917183
487720,785899
274270,814098
418849,860280
223953,773042
329154,571296
808019,216341
315048,38972
445054,815246
21495,585943
24699,886429
914084,640988
347791,175978
408752,412787
120243,441561
248744,216378
145182,967169
212984,816745
442141,904761
837353,369114
609773,669111
73843,621289
313414,737996
92186,679611
905638,774964
970324,60753
547362,278534
229620,315037
744949,795287
108350,822958
754664,377194
93913,507166
541461,576229
814377,588776
446404,838436
797673,958139
579037,915079
440998,2138
241350,844179
651973,586873
377589,99680
994077,582028
790242,503487
916178,91156
511655,357444
65501,49390
668474,445693
779678,415146
419026,601926
983602,436362
124058,653474
825559,7108
803203,275310
686194,555937
615421,743297
309849,942382
306054,620721
731726,547244
430521,603168
242043,517352
243124,18104
799494,82497
278596,398782
405794,238847
468728,760096
24409,276643
897781,11652
784854,494171
998057,541647
179027,984326
809492,753761
392903,75272
855132,41577
228884,293512
224278,529837
882627,194726
894203,26824
235766,296680
745799,863443
280164,876483
229286,278431
193279,604779
563484,748890
378204,409619
863277,287515
570846,671132
361241,219577
373144,974963
307312,602198
224929,983726
452628,113183
108750,715241
144087,600752
513427,825309
27234,22761
356622,140942
611546,728836
592997,160225
772059,747644
699425,801685
429341,562360
788194,720335
744184,485731
398104,258445
472366,426700
808802,323998
217154,448713
698488,215075
545088,273049
217121,470262
782485,185622
792033,152076
707072,740852
55533,506623
250262,664764
772833,750486
539717,387516
545947,300311
175600,287751
408616,14044
887173,264567
102769,419464
746510,559671
108311,940014
726586,653912
220058,776960
629518,74960
69242,766469
556357,356658
614944,746164
61767,9046
694473,374574
942582,259986
963729,473351
518977,346983
38216,309992
482312,416260
377659,836854
564866,47437
259648,380187
433388,603694
3452,464000
346931,931755
335109,705909
118104,335186
947136,434212
565923,212286
886478,69234
295,117734
170446,875190
506795,378341
410835,674469
777662,190781
689712,524351
352114,252591
343175,179888
924789,746266
461439,886198
745960,603784
251593,760415
609786,20450
948346,311535
34376,732167
265742,892400
635670,875616
100703,504206
392917,399916
401169,237709
854572,883096
761299,689881
64902,64710
224871,127591
746998,738165
233578,537409
123678,306798
129922,159478
21340,321061
221212,588269
481965,792867
96798,845043
25319,910865
100827,65134
340157,755872
450356,225544
572290,216064
79622,601915
464544,124799
643409,470703
871699,818366
252955,292838
634924,453798
977987,758454
627447,671910
238214,265307
490440,767732
505056,729328
851532,599311
660233,93032
522094,438279
43079,540916
345946,617658
363649,413588
905060,752380
6618,859978
365877,430570
256931,864895
782476,339283
114484,853681
639597,596742
137986,687052
452104,545771
147843,756513
203103,213066
235846,997034
244010,418157
639882,998310
420096,531542
30025,459008
122000,992298
231122,336579
475417,241606
198550,525144
20659,134876
210547,427419
396492,649787
594422,863233
769543,159752
707608,993473
357368,998640
618546,326734
647015,662047
667711,205841
238609,786270
984956,310825
477897,750947
113327,290160
986352,6632
414472,305391
214295,67568
619683,663918
447106,241670
226879,368371
314244,888839
374759,328508
320056,628963
981317,218008
607522,826745
751874,235435
891795,575879
34060,215489
707749,722784
755757,828825
770225,68258
686676,132060
990732,653187
200010,889148
578620,840349
997098,620133
791274,955211
769588,544016
781285,466779
937390,915998
655814,981594
109136,549644
323516,690364
649566,414967
855022,220530
728452,499983
124365,525721
788042,660962
752883,727256
929472,654182
918077,353090
14220,361566
48573,612532
750700,268670
260094,297923
204170,509269
445366,403764
17527,608983
706438,507283
443702,836151
352369,384210
928490,483839
40709,301062
84761,269785
790746,535906
246377,15291
492520,813133
711402,911381
192430,396540
534944,425296
16222,694662
318476,684133
14016,125160
607920,182424
809113,932304
99640,206885
712367,375021
660759,556249
38841,20288
689499,651669
281175,581733
307059,603094
556215,675458
917456,120277
177032,600140
955696,347922
307336,590354
591757,84033
581399,787329
560308,723206
481549,344392
355909,991291
199003,682071
880860,470881
291489,678100
830044,540327
220956,961673
49868,314466
288123,476327
840954,185489
532315,270078
230909,926297
226466,779880
414656,79703
867032,737863
419479,865466
750190,43192
45812,475906
960576,467082
268702,641972
75755,493513
119622,621807
163356,81124
243349,899786
98270,128247
861737,904833
696391,825702
28087,962062
376192,493666
101657,251770
602654,170341
138216,223304
364026,224645
289718,449890
425603,304023
764930,86031
816981,113827
202468,153931
437616,584194
911653,68531
745470,982043
186343,295986
944409,784113
809417,109344
939155,42954
570330,914193
278479,631574
682855,696582
115804,840853
208012,689768
921200,893470
807148,533579
655976,271701
524578,454347
313907,532102
181361,242193
178092,69157
97172,782871
987375,900045
402772,130065
986903,674349
905699,388723
429149,889816
841068,825871
367787,671243
653342,820626
521342,490288
174586,736602
450201,197771
592720,509220
563794,33042
5695,631314
827446,912540
730554,339796
25022,793215
540552,132104
865394,601537
448084,914224
819313,739498
450440,310550
446689,912839
974891,661377
322362,321668
68013,417908
698098,691935
251110,829670
970500,466964
834363,621423
947998,208197
164781,276769
504463,47976
444433,545442
152476,767614
550446,499358
556548,735375
445355,628185
957484,673866
46212,387928
216872,655662
877928,795707
368533,113969
227453,63202
502007,122366
546766,305564
137948,767723
476450,910756
493490,110066
791197,965622
669199,304749
913513,681841
306223,38038
248307,864907
923719,977812
435335,620871
967599,638318
299974,966100
670046,217378
854816,182380
369105,871691
566159,708169
984635,922234
430760,311856
439658,283099
895919,568622
607133,505059
131485,673775
235784,806130
532053,158236
474860,606430
404098,554630
885076,782932
207111,931631
921080,617583
171971,187559
316964,326160
569068,430537
470604,278100
608434,780840
316767,207905
357524,787223
422283,826642
890472,244539
17814,106193
597897,550554
262874,941807
476585,972941
9485,464172
928081,263232
712563,591564
471656,992333
86895,730024
866314,378120
243430,130286
633308,820890
514435,63751
81995,294997
560348,692267
116287,180661
291382,447755
71878,213582
209142,699668
834889,99487
420450,844733
940021,3320
945119,235101
346722,916641
915238,711374
410666,903615
401506,112976
74058,314174
801784,817448
800465,616404
446072,192805
139242,592509
980803,746024
818663,517069
12335,934205
82802,435413
608895,651877
39729,4456
928915,142706
940750,861029
776379,854848
668867,763672
897062,55422
376663,720132
675171,91354
548367,94884
412581,416862
671366,367637
145780,283087
625283,240314
839187,238687
576220,564172
212291,742612
624601,895756
210807,550296
985843,444331
766364,178475
900781,272628
376962,276616
990748,71588
687436,649922
990919,87388
11389,829892
658299,480378
156071,820659
997690,613402
887143,176621
53226,439377
392220,266294
377901,325526
886271,35358
908259,153878
190796,433470
363634,205295
25735,586879
45519,490989
114488,450973
449510,996284
311236,104620
419291,354197
514406,103918
374556,154844
975451,723879
415560,702734
484838,309092
261883,371419
343826,147871
373953,872935
165057,713134
322964,92506
236078,538162
