S_i,A_i
193477,64926
159902,885832
845099,508014
228452,93682
876503,958040
525859,855196
204949,979800
21299,474594
592625,688113
917259,274923
765867,746536
147440,641327
635196,302007
871083,361028
511330,530674
189226,41699
594857,67443
543869,96028
348011,865258
624553,712931
154127,784415
99903,607520
576371,430208
973336,864179
475728,451756
207509,67394
627544,983286
178387,937923
289645,661437
573354,402535
346175,679237
29575,189205
718589,238709
899747,399900
722601,590005
531156,122721
886508,838819
330377,606533
766022,569027
494000,617314
746314,765177
638975,576643
730429,586832
393442,386909
227953,861071
972679,484890
262175,970387
233010,327889
307282,450692
862617,878754
716312,868786
160468,117561
433088,419793
719209,76172
49180,836657
467212,48397
943044,681076
958644,375904
809922,511236
142303,686679
768733,303408
833465,61753
780912,397977
680594,298722
662991,598319
913008,992854
609645,362419
326993,143707
80589,358895
257027,463357
993088,813727
217343,749097
834404,259023
156002,43338
974763,369437
154388,912482
33749,236450
588686,850871
575703,785979
16428,917160
958663,123928
552671,186378
459071,336387
233644,142910
821859,490769
351404,953334
746602,284194
245773,962008
964194,81773
963589,732994
143018,358811
80684,110611
116637,27877
21160,651945
102280,672274
764698,838215
360108,307644
444758,623977
740699,848796
727198,400328
262251,986661
358326,343825
394548,311523
446570,265390
723651,359086
937146,378932
276169,458037
214347,780731
427691,170611
670986,473445
159720,829380
899627,164654
996430,299574
557793,361805
466026,823729
94265,77334
254471,869774
21535,40913
528181,597560
292960,582858
399236,323575
282479,83345
504136,564389
886339,257249
844750,938365
511151,273443
10454,750548
779331,325851
704254,259340
156288,708361
540543,204315
21491,311016
826492,867999
974506,574896
447388,331263
497921,690239
855039,338616
620937,584246
845074,666804
32966,966513
328249,151690
786577,192381
103286,384145
147520,833499
194180,69627
693721,507029
179011,39073
71745,469907
684649,156716
611312,887531
376432,682066
598967,156621
934095,105454
541344,26156
80264,649901
295074,589170
194724,492501
759765,852752
310574,616759
190081,402999
306529,75906
822071,546752
760567,219873
642072,698762
346180,878569
15153,178454
184,555209
81591,673013
443697,903681
247245,176723
283464,95000
937561,712775
746419,427734
848186,639551
128781,206172
813888,891037
775336,182277
729707,108137
315214,448880
146924,971310
242954,165057
613767,730090
398195,17342
405097,937521
601602,460146
13481,130749
641104,641277
547753,211220
704163,432582
960956,466884
946084,906694
71836,584444
115967,121200
579686,876706
157956,576040
428803,422247
128567,379799
613769,216748
880640,772361
807709,504059
594843,624203
155753,702004
626266,262167
297789,971148
108985,154718
724084,210460
471561,372719
795908,213259
119450,904385
618935,352097
71516,241341
587298,464105
525685,398758
679175,817316
554654,639432
897176,594134
85074,99662
731673,342436
546986,826349
8947,351663
84534,127808
483326,163215
831602,27811
91087,527492
228081,332067
179341,737661
540843,633336
60820,435141
863036,922593
305795,799272
557117,519559
94248,573351
102788,411022
831560,490005
115040,77913
535470,991848
288845,257167
898605,562701
716895,26354
413237,967135
859059,894616
655785,772685
490903,232009
524093,984488
705765,309561
914063,879871
503141,902233
679706,986316
526699,658237
458301,755556
575443,151618
564554,810355
839479,525719
644017,457335
366688,40592
833140,376628
368503,427486
356234,928523
420464,611219
434438,314392
17081,753
568232,573758
893024,473451
264737,791724
505110,618050
570303,374654
14925,952464
487379,718195
573670,928192
304388,851553
290037,71192
254395,291309
995348,106880
361545,615002
5350,174718
331060,729577
892219,282632
310973,424563
638812,805775
956270,168359
805534,211590
796581,689121
567504,93386
540306,174001
585097,960221
239506,225080
398710,795702
329846,238528
88649,513947
210022,567255
403398,530956
903036,879412
663997,884959
298855,614822
233856,222127
43439,218589
400004,241277
49591,348262
544538,288133
777739,879261
784075,661088
576027,860736
453190,462342
850276,687489
169635,663237
712680,400048
314206,590960
936204,945844
132628,614625
395688,815073
703121,707863
794181,453671
185704,91052
28600,517300
621555,167012
482734,763521
470224,535462
820196,525814
494401,922115
64424,513969
296982,772129
955305,844341
308209,890426
912715,98374
830800,732729
115378,100089
612819,674321
918386,359903
997894,886452
560341,778691
854494,112606
439736,174652
248888,76332
849451,51971
417829,773678
837188,460004
196856,649409
620620,541834
214274,954712
411003,196454
448058,323594
168238,263582
524629,536084
849975,229792
862391,750706
614849,821018
496552,565786
583447,68241
803112,833125
817379,811584
343218,95485
720129,364318
475340,357321
476034,49875
62173,177268
667995,541732
327739,82599
110914,95321
703280,527968
941448,589064
827582,725997
794996,105867
675021,665037
517609,518672
850454,564356
289049,841000
861133,424872
199904,772850
537010,263210
154753,474526
642854,148236
46136,766144
780979,374445
810945,690633
774879,212069
754631,943639
130958,677342
997921,243800
779175,715908
661420,499701
951655,12810
619570,963150
3544,864620
634336,799453
328802,376509
670446,669781
176170,766804
409588,528994
471834,497816
966693,887967
258714,170532
551096,474352
681173,64308
138768,577418
275795,246984
820305,259865
287466,309634
466939,725774
314106,466383
114947,922991
597602,748484
796470,328511
756990,595537
45672,873167
302921,62912
302752,396554
221502,796696
132966,308338
915913,482721
612384,179003
816258,118797
125534,975675
287418,434663
554749,659482
804274,942014
665918,372051
593754,51534
470881,285894
23149,74811
431935,340644
262769,292317
124267,973764
933886,912114
662946,117091
865653,169039
476541,575822
370026,557200
5468,807925
15016,559616
123680,341051
795389,420811
205887,308129
901364,537759
93632,685497
512253,508541
466971,926490
464951,67843
323347,221597
530420,245188
625273,592425
861184,734644
328597,170421
31965,641380
654016,751348
778545,434773
665741,640760
132558,663372
928007,720003
200927,899332
83707,518250
999081,130111
39225,490339
402824,70807
448245,234991
233699,109425
508113,112386
32574,15782
667219,733479
547119,376234
220789,347366
676090,699687
730855,339698
766527,973389
77974,747052
518605,403117
940875,560891
582077,574588
102277,791011
262910,593736
539154,139538
728749,857424
544272,941599
45275,483815
628702,655125
727537,384573
93746,16319
275579,582392
119487,384703
896071,186514
738217,888799
954953,48705
739020,979269
643997,619361
870711,5207
908063,541599
349399,941786
567702,945463
561618,13673
561016,999999
814592,597416
68359,763843
508184,113339
726098,831594
827068,350181
759469,827917
383909,417074
55321,718742
970874,889914
109074,497692
645432,594022
261756,745917
133273,987303
577156,552312
555045,676873
341806,899311
550311,330555
431373,773399
728167,334236
736460,324097
633795,530490
269261,564461
544365,965210
548914,134077
819505,557611
465058,794074
231352,401787
29303,732406
846452,14387
592451,202097
16000,562735
790502,578187
812289,163486
490888,8204
494844,434807
471791,123724
695133,444982
95342,585116
946206,210108
688252,228494
696044,26633
381565,462197
195690,174551
863513,877978
719998,79520
683336,235810
155656,351280
855209,998110
81366,114509
439613,697175
508074,804710
855097,516593
788559,743531
279690,39668
396860,45048
142093,778560
902085,583595
832125,687727
572539,815903
777166,844363
676352,812373
824266,290275
829560,380344
930316,502581
341829,116019
75909,435033
429338,380327
821456,907846
688709,724565
179378,767100
260604,70344
298177,111963
130860,52246
448146,697220
248806,19759
477043,198429
115517,546395
360131,902921
137406,533442
577197,500814
634368,669175
452501,396423
839310,591332
517748,467488
730200,343030
918910,881143
461688,309139
996987,628709
123911,415840
313953,361888
276628,735975
377951,132101
155949,175398
240087,710871
445201,777097
227591,118264
715477,444125
548990,510982
374761,627871
689543,261001
549493,780318
877742,767968
806792,735703
904479,993679
564553,577594
854450,366430
631667,702561
22111,892628
866356,54480
123623,700018
788757,391706
85034,764899
623062,319794
528498,731726
485483,124674
256032,77756
272268,654809
840920,635930
718094,997732
110172,284901
644545,425749
962724,990544
336580,328611
74767,534770
679599,173028
614212,155186
911530,192375
479804,238380
204355,136390
124716,715789
299843,766754
683808,383709
191877,712588
225040,637216
393983,173518
855915,725793
367068,259713
966098,629955
225396,954387
319134,81050
210616,713499
35736,42788
357193,692766
378032,568542
345912,355201
23459,399059
801648,572234
831816,949852
938987,525707
119795,370522
257281,105451
928877,966884
600722,541492
979529,929485
700765,963592
107486,257266
75695,600820
90685,975705
390254,297156
689343,93415
162858,156075
891453,121319
861967,804434
354602,749361
987526,324373
891367,373353
785731,95062
559953,108299
405663,750428
111807,869091
729786,791604
728981,548888
565022,868081
70423,849639
919850,198324
88700,344903
30045,657294
157986,354524
40780,638060
403783,475518
917271,620527
345548,946110
162302,649319
687428,693330
188631,312108
474797,257791
605983,799272
13442,884689
760158,103469
805442,67436
250008,898720
888443,587345
213832,139661
409260,899204
50287,988202
887506,421562
708651,926762
748451,515591
171209,424409
963638,426736
455524,511549
119074,216745
359334,961574
501946,581936
318980,545106
433854,36753
562083,870758
708028,684895
744417,247302
997156,176966
170239,479093
418701,205931
98723,232564
355669,450982
478472,823536
78306,445864
825028,419345
982849,722060
358476,406842
913379,589451
533598,773037
541454,217272
776368,55343
715143,269823
505501,534224
572272,260738
549429,801309
653356,910209
438586,444805
594529,497047
398261,379627
965709,107963
465492,12945
696926,839437
992377,159010
36499,66816
635225,59636
116793,151972
95314,733789
207691,734353
261757,222244
740752,145484
184985,198511
648903,202197
239110,98197
25912,162706
951133,824872
628228,795218
544844,824215
599065,744961
748156,611689
366378,678409
737155,441589
588204,65785
821119,661426
562180,261683
416591,764915
425694,511636
167170,170923
238793,194978
747152,48538
189672,453504
585242,706027
990119,106777
37165,543665
992585,235900
721586,487117
600634,743488
496417,27996
265862,467101
387250,301790
297305,107954
168151,947909
105673,556339
847479,811787
533500,446128
545625,132186
554650,415708
196305,147839
580093,850898
280883,817222
264767,882196
822799,85396
983909,451300
609093,852428
811656,855274
357985,673874
539160,558345
949753,322756
84206,597632
203544,387115
617393,808646
360361,251646
920249,340550
408741,373363
659671,812746
421085,245645
260591,487684
617782,939644
726640,829380
457954,327580
603937,54130
498858,4732
278682,268695
957145,903007
100939,927067
552244,605467
857230,488035
933171,280378
717814,320773
502982,575500
122805,618846
189183,799383
263618,134883
62443,295536
6859,731399
920709,159916
121736,682064
482017,958582
885868,314343
645820,933529
903044,317665
92598,41936
182579,475699
258170,652003
246754,796897
471848,755491
863950,451803
656241,57638
645715,169648
104227,555424
332067,20061
160406,908589
705754,947916
563848,786126
287215,68922
694941,934804
417451,102379
923648,983828
795234,197701
766276,642270
682191,326146
126720,766456
534902,858176
896186,987466
264107,331137
813742,284948
668080,153644
966248,132634
949336,521648
510803,374838
390726,698355
530385,868159
870839,525549
698102,873927
766138,674670
255734,883904
452091,293042
203031,275445
568354,623323
898721,877022
855837,951685
183893,314849
98435,758602
28874,77360
763881,943851
203726,518252
762292,327295
638759,85919
757972,269013
29576,896301
145701,654467
642070,696215
193394,579558
244312,495574
699892,28823
234803,64614
117645,683716
883734,528208
72483,169574
531473,577975
273769,740295
621254,533194
962837,513828
397764,199854
668900,415616
479851,755991
324805,641873
536821,843474
726722,934627
694303,958630
558237,978902
755811,363688
179449,873996
479792,38911
357500,506433
755945,871003
100603,900741
682185,776086
626403,564453
886155,232935
966669,41455
331811,883295
711070,583667
908543,769258
875546,181158
492241,386060
198398,509907
886542,997868
323897,990462
459436,836919
85997,568905
895231,584940
9351,792040
713444,15715
723828,781109
672308,931648
767338,237387
196422,47286
522706,471805
472699,569633
329795,141862
753240,738601
683650,439201
606755,362209
968842,163306
414919,900637
572552,21251
127256,647341
952478,942681
343251,99681
82912,72214
248997,758020
908351,242635
125265,254420
673996,411089
776800,842216
830409,217467
821154,540105
487062,945261
665339,566601
612584,826883
235235,275954
902184,383347
462239,155517
847628,301898
919202,332840
427927,774994
669514,808541
310044,64886
631952,138299
327135,211766
189047,992362
247241,799166
367040,784635
832331,768304
761279,264914
26756,110312
63188,113508
672662,111184
874472,547232
64543,555188
143323,508508
836800,971398
861963,318905
773381,306926
882616,881597
326529,164246
251315,105278
546760,828670
479693,762039
898258,395972
97077,176265
274975,168059
437233,123734
806964,852526
589952,690381
227600,678303
650632,292956
831484,253365
672096,499501
988056,331750
808502,55594
512134,304144
349969,180174
990552,609448
292994,142280
629020,576598
550734,132160
503090,938484
605564,824076
371970,749222
689019,813521
454722,371157
44445,995076
256651,621915
404663,443860
690002,430130
532216,558257
449983,471960
367879,765596
175336,764861
78663,213059
231727,373588
333596,969538
190085,469348
393280,837657
307940,842769
459472,85419
478873,749690
838712,875750
674337,84556
992204,924766
370874,121289
839237,384547
154586,980212
312692,31493
461561,604663
277404,662390
395696,919567
860094,941994
837071,728060
226571,118811
465712,54183
496175,799033
342890,720800
87321,600517
479372,587773
13474,336554
531100,223395
553693,897631
905716,641984
880457,294101
852706,916767
391471,286145
930262,701939
459952,961755
257986,568528
816042,433589
532396,838264
375279,269919
541606,907383
870498,49958
656930,760787
738225,675723
790958,541683
927283,231305
798041,958737
534739,748080
510928,314933
604231,794867
210844,335987
914907,538660
133575,37529
464161,162480
420359,790348
170960,989894
591390,176754
710856,818873
434320,227876
954195,788497
327176,46210
846849,74635
173969,720508
547072,345474
363896,250498
768151,997842
366823,544579
504096,876366
978514,413954
570841,86139
442063,719755
689149,564383
674722,798877
311163,366938
201109,160692
191776,271915
636331,696459
288821,899562
709613,800478
75655,787538
66116,124047
873601,62194
241710,996881
928138,165819
878781,92420
909279,949757
479513,503359
460296,710664
672331,888868
637241,957289
388808,518938
558370,111681
862940,312993
910865,307614
186892,244749
440377,669023
102941,271993
243586,981727
619572,60100
573863,758481
445762,37541
639911,548745
762004,522668
784555,377571
290236,220565
203226,627477
456356,981164
807878,865399
921439,23607
727788,211615
432508,527851
852762,981651
65606,536907
513974,891997
282904,959705
260461,586128
216119,791871
530011,804092
995619,345742
234755,903175
816487,961173
905193,215778
510369,924380
607162,356872
619495,112518
389259,332481
190411,939795
803627,255017
167692,420779
838569,188035
530007,919692
247390,654090
536589,245811
673823,477411
210975,256203
684422,928285
501333,1474
81141,10403
182958,641955
360260,36320
194936,439584
469306,861333
95119,888074
727747,396678
995575,289318
142703,720159
382193,680931
343254,995448
431022,323947
985641,706476
393198,33469
629628,502160
956161,675912
423722,273310
628896,921309
203189,402160
775812,869083
842405,923053
785547,607083
819260,230863
544655,390441
228506,871167
480046,50096
348257,682738
911906,502664
892030,410889
908530,480218
736599,91226
391485,420478
638005,752582
3898,454119
861346,581503
142394,178408
666462,792134
883214,759548
314661,176119
581224,416870
559358,63453
453512,596812
500741,620954
813705,764289
289706,431384
239496,603475
571713,202962
22522,44369
993095,635759
548751,482287
532806,924553
872266,526931
158486,688394
132877,865091
305663,887335
210805,408626
319709,39249
842062,955739
311450,557602
472893,994585
834090,343591
20580,747955
200656,974095
236620,970118
557735,370660
713635,872617
240528,875497
953594,989204
765542,849991
172989,460334
504285,536060
945058,888356
998011,837237
727697,648933
865830,324386
312065,879196
377345,128268
667634,353601
297751,431209
769001,801053
611848,737969
539370,125362
351532,895877
118903,516637
555776,440615
571759,467618
464143,68632
545366,811783
496860,356334
327786,614960
237218,444388
308461,219032
570735,590151
101197,319619
745842,892314
726391,233714
647639,119997
105209,111020
679248,70266
682397,63630
818582,809366
897179,776821
827086,458632
895899,219148
243006,432639
993146,425752
491761,167601
713157,369998
298035,817172
760150,953508
360921,279964
146303,860080
635520,549338
943494,110792
23692,571374
561134,540638
722873,636158
99480,163843
928640,160456
176853,309662
238280,838419
713079,113533
683107,462214
468484,90518
93003,932666
820312,420978
177676,434582
756828,693142
405639,968150
353687,850812
774118,397468
129932,715615
523960,328296
66843,715740
144321,715080
205234,829461
407344,445668
180013,938122
802708,58646
751855,743755
216621,963068
367496,572595
639907,988737
443686,871613
374025,209670
863706,43857
620442,160935
982255,199400
12799,257457
361344,507288
987917,868340
118579,873342
85126,764628
807278,858210
458810,692681
219482,617284
494126,171396
442614,732004
825371,706377
406705,73732
419119,504109
417525,883782
363642,356607
481938,483068
223811,139232
792897,744564
147501,641925
35563,398418
213883,95917
403213,117502
262552,824535
178591,250690
994168,584906
902861,230021
916117,373717
871447,83620
597338,471448
820544,417632
61836,865016
172872,852666
521355,70019
994251,196897
842042,815660
502976,485568
291204,997317
47140,357051
255933,422078
192680,382070
972290,12815
943525,728290
137124,6340
637333,107368
344345,663411
534265,320602
48192,453749
576167,572847
253994,495476
224638,844805
754114,107643
222573,979873
967243,751670
237576,221934
484457,429717
756604,525313
667035,774092
175721,698823
546311,850715
239403,244784
412886,714671
293749,407056
961632,842582
757310,428497
19964,642189
931648,410386
467279,109510
440703,523972
832782,406632
451094,825915
737167,653733
540548,211867
533775,495175
972218,728800
547418,454166
955109,264996
365323,611290
201820,929228
43823,528349
644321,793619
276200,475817
27898,472965
217781,730141
193998,572702
846155,601253
911679,99204
219898,113511
315041,748068
354625,544587
485865,491506
7021,763269
556627,815387
40749,732818
560593,682065
790375,630570
601621,949044
567848,776070
403225,22603
296760,760879
248029,935785
678283,290402
188030,261066
57632,804713
709178,826156
781875,452031
403256,475491
633008,531249
109406,429857
515235,911485
150354,527145
173231,51010
288818,72657
669988,240538
832081,925003
131102,576721
392747,379054
88209,111480
944211,820774
146500,638600
327403,66800
87564,794638
895068,461898
871457,413317
965694,459329
35226,235113
501740,284214
359382,117910
867071,778260
817132,43141
71349,538829
250941,124097
439973,307552
636575,36886
653418,70233
175275,202560
736331,386772
205664,415249
570660,4821
834409,809931
872032,649133
251258,213438
810827,197708
639773,496812
534548,118509
478332,481409
953178,814069
847089,560390
339588,17350
651609,46340
656965,594438
866712,56419
575527,978444
774060,270373
403205,401853
824089,544203
758165,910312
603173,79615
222550,701090
345809,996034
397298,339516
46478,722951
33195,357767
339293,770810
606144,114088
25960,759223
275242,783076
532355,486303
994640,433222
188432,436755
523421,905145
541002,13958
491875,787757
85022,642244
664695,63759
728626,224045
667580,62930
815119,314362
796288,720963
613238,418202
947255,83790
908434,164187
765810,2640
205699,914169
638862,959217
587637,72047
367186,595532
131747,938373
485982,404131
748607,263641
643424,357096
997547,638461
368371,957386
141479,587531
45119,388048
555489,455651
682085,321303
493955,889446
281905,670546
30030,201179
785678,33220
244093,739406
291578,941569
747758,860365
465747,169335
744652,218517
258912,976138
471632,957084
141494,206158
818768,633554
26230,948583
402099,264089
623939,83956
427396,322864
372400,355060
954435,255045
547172,972179
281329,524920
606825,574651
100481,380071
887482,132665
686555,501607
807501,51294
14383,199759
729915,520227
978736,277723
135288,90105
663235,705259
448334,410426
791503,678851
808750,509773
29078,483283
714750,191200
706688,579065
364479,249174
886203,247022
876682,960170
386850,618848
682413,327067
581295,616241
28099,193899
424356,479765
600285,686352
112608,270776
328478,249887
777241,1198
416680,271039
750695,186160
223844,722918
600487,161841
529723,913148
18929,317274
500399,776489
321914,353814
617823,941752
412034,978270
798516,680813
116220,130581
297710,358065
339287,392874
160329,208955
800424,998555
533039,728343
489704,564139
406512,857909
571054,227211
255617,165391
905318,896362
959137,487365
238804,430827
1700,893587
782782,37190
55687,572154
256402,593538
427180,977492
744458,508673
174854,30008
175786,578148
406979,869990
791505,416118
721502,411893
539889,929590
52156,216403
597152,504906
999681,7481
912797,12599
487912,601308
988369,379053
713912,541960
185007,720370
253220,628344
910920,934613
273301,164601
533734,257318
680354,455529
897246,258742
832289,964553
331214,708078
959322,498342
851616,483297
675322,999006
282784,510666
956507,841620
633138,59368
389999,863202
669638,424598
68041,307693
939991,98537
28495,26661
910149,564454
765376,100043
412343,608570
213929,713404
986668,735217
328222,996983
654566,887674
648675,855169
814852,772937
447685,10979
145796,608248
70623,690871
458162,39213
5177,128324
552460,469674
325132,922053
473772,797278
420977,247482
775862,765832
509534,278301
363516,955126
345423,449300
479079,756386
658097,377875
177257,742628
738812,235620
497606,409615
755599,588687
423933,354521
804436,373587
57194,637600
553104,873986
832754,833014
859306,311224
734373,658467
873410,347632
166866,330941
863402,823846
272247,575320
803750,342081
169008,465615
605182,185588
571410,827224
735230,445564
438034,80941
344428,337680
272770,325824
447784,803809
297876,632600
85407,7502
154528,804112
681239,7912
942424,812179
48618,623508
603088,774904
743965,579757
215117,126401
247293,23919
871976,556840
989594,28850
608746,361714
241070,65200
244308,490645
500941,995734
117800,342573
639234,156071
731360,64404
408697,511948
132258,637552
551836,620035
78689,892178
239978,990256
357229,1966
602539,915639
776713,269155
611977,964418
25613,452043
25970,60029
60203,800926
454889,180988
862339,995262
202361,431302
569294,644513
465971,11495
468053,885806
19239,811081
700796,863350
809958,413277
594621,611092
281634,98667
892312,275922
522287,949943
93339,199992
804080,300591
45480,529172
117300,510589
514860,605145
851687,715172
505607,105135
371771,454679
26689,230591
394878,164264
958556,939399
728662,224934
678257,741604
310950,844630
866390,848390
529029,130233
5514,13203
805674,929247
610619,86829
403709,639172
415026,523210
113847,745147
499765,42147
187840,372593
265214,294096
644242,193044
585144,139976
721933,282207
28300,292003
505305,162834
294545,621674
42436,114521
376150,494036
863102,874875
635299,602162
780641,31145
294978,857522
431136,522660
435524,106490
374067,139386
790497,660017
872196,598761
297004,580865
797824,765582
897460,319509
789108,521727
934229,616221
185411,620304
995598,8717
769777,57122
230080,424107
202674,867152
170922,427741
410065,807625
257768,119086
810450,531147
743990,726472
81329,582249
776760,919279
417142,929967
550202,747897
77842,908787
913860,296241
412143,335917
401332,461766
808035,182275
354757,801531
546778,260392
723329,212247
215460,591421
68169,91997
87775,997017
521098,584826
144800,240852
314855,216002
495890,414224
731446,54165
526351,80478
408502,795549
736516,239581
253239,968678
230631,390763
920347,441577
19408,411745
624689,33716
514358,529282
18300,30392
598422,301729
224598,255963
609150,278349
783828,731629
627192,474277
19559,573759
817658,483627
964305,212797
82200,689732
832387,755455
525969,216656
550773,567640
901873,257715
561926,756505
320356,929256
723064,608695
884728,432411
854257,697625
309789,882392
169477,553234
783648,782544
700090,534444
336339,471289
585074,565848
543420,223917
329665,470037
531960,486124
148243,373781
260379,835164
303943,959825
502407,178066
569336,209334
164668,868399
999878,157844
204463,595477
358961,278855
739592,212191
263016,546783
338524,672578
888263,268623
632078,405090
829148,419918
483666,812399
811101,93475
530463,917359
434340,431947
186763,769124
171120,92359
409505,734144
161760,572348
907533,549768
910958,468639
657180,721204
933129,658503
934208,846703
731716,835415
96601,336738
394380,318982
457617,661706
6185,206325
96719,809348
140731,243323
16634,467317
538472,144344
250247,794697
904436,182033
940805,779753
82466,432558
28085,671827
446324,928200
774082,388865
94891,824770
757031,125597
796271,832498
586958,278305
136769,618986
125211,659327
189831,698644
500148,127105
606027,455042
961736,865396
881644,807680
891112,934513
504465,99188
183829,23514
90813,760810
738827,493752
877409,589240
411049,555945
647258,997308
609069,273665
669038,336257
720990,480517
576318,140397
541981,499992
510648,918738
209780,810548
772963,984785
468940,290005
348043,154862
987499,817881
554233,624041
467108,506532
151718,705955
487982,286088
54515,779524
804137,823491
998813,425831
972302,820703
921515,826586
112133,995918
485915,206225
547469,689692
670553,139237
611116,592585
323324,73668
891695,357313
451112,719726
943285,783040
627866,301416
113089,325056
141955,967202
478200,409187
779754,407884
407280,74228
93961,719053
668351,835173
963110,428123
811135,731612
540821,130201
480559,816499
407245,128020
144341,623960
628169,465504
329799,712482
81979,68382
1745,652764
921112,401893
235898,598518
21027,238761
253242,319904
332290,410984
653428,247418
809629,333039
318974,163293
928033,443871
810109,396966
375018,361645
836812,539944
673054,609064
442513,748761
14107,862274
208524,141033
746401,256818
957679,7813
50315,168421
542136,473955
587448,828958
654535,910949
859930,314036
588820,487525
370335,964195
498601,385458
299953,759676
276818,972440
431042,680682
687042,306649
755751,446827
785089,545293
785432,188426
299398,546563
7003,164452
330747,330848
290552,362529
512072,615223
597494,258072
691639,98467
36755,64548
58309,625298
848556,868717
121818,777940
605877,84839
517623,321045
196785,246290
370164,130252
172129,958438
661472,21756
258670,662656
809324,154139
235599,596452
365105,653940
223269,748134
159417,33126
57285,460752
817296,526535
97222,671266
454289,336623
162873,153180
666514,802051
497634,112677
847035,115240
41931,730846
106515,979313
467895,43023
671486,864305
421056,237894
377087,601969
303665,52734
47933,972009
96310,168929
417414,178270
550551,215055
