S_i,A_i
482862,578272
925307,452210
170577,152558
805952,686425
239041,362369
718246,751442
994312,169336
33349,735884
224530,558699
351358,433488
647558,428280
716809,34458
623990,218145
368011,618988
134522,83697
907627,435307
677461,970954
284374,851413
723504,399996
299393,676442
643773,299338
627324,825967
658009,841360
446320,400552
634376,773321
26767,335599
383042,934213
560303,963380
805347,212167
164016,960793
49401,87590
311431,130417
875436,240749
188673,436992
252542,620851
356509,888733
424624,664062
372967,104240
403925,598139
195488,800689
725006,692486
171885,890248
848426,172559
934852,467382
113476,668547
725792,537904
84202,430064
994740,492493
685468,505387
686426,20353
343639,4178
449118,93891
878956,921789
774193,707626
201347,875421
15904,473014
86713,570701
659551,203745
865158,649691
439064,871243
800840,268260
323514,484283
238469,975972
861779,615078
983307,742440
772188,558279
584063,454165
32333,279785
928330,534614
354009,935334
238652,515897
366266,209027
792029,544743
668132,746742
791335,405952
710363,424088
731239,925560
167531,355794
616931,535202
687638,141905
388705,156039
792903,305846
938290,907114
85833,136953
898276,780341
516728,15653
318774,575998
756648,44850
248799,706690
461700,611096
122803,952501
594230,397388
456942,828867
102534,114407
50473,611381
456043,275724
506639,126364
38192,13649
65693,375522
912664,823412
806591,480187
395515,261592
235563,268156
894045,264042
13241,170259
998768,566973
992279,186147
289348,618138
814141,659446
709553,924276
663937,966810
37445,885878
443418,953717
428396,642594
911086,414713
402732,901393
704094,366993
861588,482034
628194,778360
784304,310950
281920,465050
134376,205065
416689,896818
87023,912208
672658,510543
678109,677603
962661,386718
633117,173695
274026,565900
550974,860722
988358,801942
883126,580004
426003,982077
29029,353601
669326,53133
839097,892935
817775,141632
698022,330943
124784,402795
690056,857294
455311,634469
686221,595987
417122,538935
826784,544929
319088,656227
15974,2087
461109,135184
941282,948771
41461,195924
375348,192205
500314,446128
631064,332505
435706,297349
570207,191329
840943,230632
362889,236057
769163,446099
533484,89886
77405,285813
80499,352204
413166,850826
50210,651768
805695,574127
793657,295241
69033,121739
619660,926146
630504,249902
192718,97258
794226,151264
749702,380595
271846,46107
982024,268407
745415,941266
686632,724779
269092,621822
926769,532613
603221,747182
854485,511922
379405,106652
980766,149960
705847,325237
654391,736423
716428,109977
513018,281550
348452,482726
143184,187544
757285,992775
720293,785128
692414,836967
362764,626992
104219,376418
407336,138142
850859,639713
461130,181734
911271,733662
683679,711618
209344,850358
200618,434699
807127,366633
79063,652353
838630,673436
807107,563316
473914,474374
756455,382883
974744,622534
208023,41536
13747,349484
952868,534004
845683,429590
80711,679207
835083,148256
924784,258972
42056,423581
783768,198055
289851,613657
274572,36893
218540,161668
787841,554736
366886,431593
251049,487349
553222,535117
98435,943285
771113,169221
643698,830877
912374,91423
144612,741870
315166,40845
158001,62052
792490,120650
682283,344002
910865,364064
712234,316761
560855,349201
942779,260787
325663,70839
142860,134022
803542,517443
573581,994809
356920,279281
508810,583529
690156,732947
515372,505058
576143,785374
930210,898901
893330,706191
185898,922911
340898,523724
4397,937427
397280,216042
672743,871598
254650,976351
169753,835723
868532,585853
419992,34649
514783,932116
305889,808404
198110,914666
7149,613704
468042,556462
668980,863961
158333,617178
111548,217161
780154,53365
652926,28731
199172,500356
411755,487473
951628,41657
43720,760879
327686,677803
166207,70112
454231,663672
324101,45274
467827,690572
50345,242997
469595,867248
265092,961625
617981,346706
510592,73517
29877,445250
435259,156908
158942,996746
558791,663638
830375,703206
330652,709442
274470,617430
494855,388417
20460,516970
670022,795094
538279,427623
728426,844583
665188,165437
697296,234605
117247,45012
986366,904822
517818,203970
773071,801414
765634,160740
673131,729559
476209,230483
716268,860719
291737,353046
838668,246964
264410,81066
967829,941849
533469,209837
744505,334112
3220,513140
541895,67827
811253,349797
942599,679488
760518,828956
936859,293851
735235,705993
330309,567928
251183,805712
510829,123540
965208,276445
552828,393624
648928,525710
83282,183233
964075,185767
517629,813230
282898,977322
193913,159384
694452,146407
72190,467543
404605,895721
639816,602504
406875,256142
202975,184851
297327,529201
503282,420474
829926,269083
256508,816788
745305,435323
786784,930516
163714,950300
332172,431968
600400,507568
812170,330783
476273,446468
889315,744516
933520,334122
303953,385201
407354,789673
261301,208245
777474,977099
284382,455018
690025,597441
678716,280130
914536,713222
753082,48897
703962,203212
779601,72659
42998,138823
163310,481092
799798,556406
726080,752407
934669,905506
427289,529377
31245,23903
66757,179447
931753,936799
93504,635026
865935,806077
528987,765147
157729,692129
295533,212018
335693,947111
475457,344558
894672,234652
301410,131406
968724,517654
733750,944234
128585,797615
79764,488654
48808,430569
961158,747269
144879,557213
524221,512711
942701,121370
89809,754598
35779,764584
752725,694182
558225,155582
795673,464034
788484,279775
185344,630707
695024,502106
801733,288937
671253,463447
265049,98211
591882,509921
290708,536769
421656,902257
11801,831348
26028,407693
392278,719092
638484,19359
5117,595852
697613,812942
372894,592076
224503,429936
666498,983532
734178,167805
38144,625545
825266,754598
330815,197452
947310,410571
154846,169242
474780,551317
577656,622322
605192,664347
315896,302025
326575,519446
281532,332606
338756,218256
412343,364365
398134,255651
674846,117809
947221,949870
837296,164575
900545,822727
689042,195286
824595,66259
747865,282624
934954,354938
912430,529881
937160,8956
393444,312225
256113,367911
757948,26409
470342,919166
948875,715606
985595,660365
966767,814540
656854,729108
520909,432022
678569,643426
239040,496151
942442,234636
298466,243255
440068,992143
118734,875114
620005,294919
673809,766460
498405,515408
173933,291167
335385,204736
86244,178809
415678,38819
222576,688106
305378,514398
785872,19213
532353,436048
840972,527658
853085,933045
17610,162061
231047,471874
936448,662644
3828,236279
839367,28918
212382,354424
332960,9238
227401,11845
73443,610557
510339,345049
877634,709660
429547,685323
181947,362658
343363,260104
329204,894697
871677,386967
667988,537832
544264,11827
619844,660242
349070,200113
975716,417534
795852,703603
682319,279596
233300,614992
587102,3056
200823,645656
528534,613269
785955,79954
254744,262198
397268,841735
707993,119440
297547,53435
638667,801142
778535,232050
95734,872941
173444,106460
189096,445928
14067,11542
713042,48583
271395,96642
202593,295651
863940,102543
286027,950218
186345,260250
185993,644795
734232,860118
672266,211124
320151,559707
482885,359086
481471,21113
639455,980858
870026,186762
839224,748147
594642,259473
113768,180366
895962,903033
927718,125886
213419,822233
912564,466504
742592,214851
283953,844713
144559,407894
831589,419156
494269,483075
662719,720444
535742,833920
957188,808309
971822,352683
406273,132419
433785,944423
192607,78423
12816,178047
836005,736759
166570,396563
892154,678228
454481,408097
413174,796819
259060,854190
589169,614791
483196,455426
814632,653938
239702,545933
60359,587033
46575,989204
824449,57167
435395,624270
849247,990062
958233,755780
739409,342213
517211,27558
61386,7172
244343,232666
853535,471159
42482,391198
402764,803436
258684,436332
76073,18748
507375,378557
748051,802826
898940,805220
79080,550510
10764,618256
564912,491286
908559,103800
818644,311010
978329,277026
171474,945143
990272,907890
50382,91269
808969,698511
621742,900868
52039,518161
609595,722114
806759,449024
240390,943510
406760,624402
964798,956716
824544,588551
687207,979744
328689,592400
357961,646287
74359,397837
728867,172756
281590,429200
603350,721531
10994,835358
155927,485417
971929,747262
787566,509902
782502,305786
28603,618239
20869,191088
572277,582326
899395,79756
300872,160786
669380,410051
282227,440690
770214,774449
109412,703509
746287,104114
667139,567007
411835,368525
971352,513743
607215,893997
708177,708502
29833,642330
590805,389142
951103,342109
382640,508903
125434,802993
18236,36242
123414,225622
764917,854616
465500,259951
894580,485695
113798,456859
397206,821220
354497,268734
637810,959285
508584,840482
211276,960739
287084,347992
323473,943927
900469,599003
635210,373272
56490,678611
244503,812489
864282,210504
700325,715265
376839,124821
494215,816100
145619,530030
270916,907910
427072,437910
220499,445520
880496,172725
695875,268950
630869,901033
81173,825962
909044,860262
291400,402596
179277,673008
409842,924686
318161,566282
909538,321803
888948,991289
493218,756660
514241,421734
148909,413136
852525,948813
219622,323528
148,445768
553952,629628
217094,246209
323732,515145
464162,249384
133715,594292
309388,23699
89389,855122
137529,454549
803012,931974
587284,993116
144908,333151
929440,538090
326704,676796
643863,149877
213786,37655
651140,383816
451828,272090
924516,424045
429153,865523
846758,848892
576968,614625
987354,419240
128870,869177
767557,324626
925314,915641
909483,498202
504046,830130
947497,517
331329,305341
489780,175582
706001,809321
380762,182984
926170,739730
424503,195909
759775,824634
241927,887561
5363,910452
330060,365952
41850,842785
777468,953512
763384,426473
347209,674702
387017,310476
464412,501184
923865,558552
209852,294834
381364,120857
124341,627632
117001,345465
157385,134429
935760,881634
105379,981876
270661,486082
819737,586445
157824,811365
813035,979142
483920,369358
847307,210553
304058,962856
369496,724280
166224,72126
940017,851644
469690,11177
693384,295082
193523,726390
121274,330940
518576,246313
650044,35584
153092,730628
911490,803878
422944,884304
859103,553612
613221,527209
774661,102086
625379,936532
362172,660834
7264,663136
807588,629210
4124,328347
85248,483251
4602,871604
120772,128765
424797,207199
702293,706581
803238,432830
929558,481809
672064,129693
828769,767913
505711,729702
889650,812825
248669,490056
341988,997719
338842,671519
286786,212262
949198,886946
76693,594239
805222,270676
115430,537094
697214,25599
399519,296183
146319,800016
264819,967748
103895,996014
193767,837790
545018,234995
309961,152185
552701,935765
15929,231269
465529,694109
58776,164643
234341,865308
868189,628322
136236,234570
720380,999873
87110,875073
231134,183658
203278,182494
985648,150503
272062,60570
456722,542184
709837,255407
271880,478628
444866,569297
735058,354439
321582,104731
494068,256286
369378,194412
589491,725815
890095,300458
505423,318948
479178,278258
4351,303926
469421,673351
526665,324934
622045,44880
571457,411993
387727,791644
2005,485294
33603,840335
712046,866610
459790,278035
503322,133927
96002,210582
927445,185431
415113,215128
89788,541998
539166,360963
52364,982701
863798,252334
632854,240932
770015,182622
178377,556686
165965,693289
881010,47760
166316,286023
289051,839942
343761,575706
947247,339412
44748,457413
618310,978816
890799,121731
516087,700935
221605,797531
152725,828905
80071,914319
636566,157919
514265,490953
561654,312907
385982,576981
597229,820247
126344,943333
115275,338466
807632,720224
629082,228072
667262,934094
904981,642890
310251,668312
600263,473249
81794,428611
361638,325955
305628,265360
417919,297555
763450,69299
508466,277014
490714,231310
937936,917949
762253,471662
814209,250204
184684,811707
988071,477076
440978,896504
292480,175231
224828,252123
377769,677603
483782,587539
776766,609387
299822,602439
560367,816177
117974,271642
462882,724462
900228,659591
294411,822504
631100,442650
80998,371354
838099,632663
885759,322288
364671,83028
814800,55840
324057,978185
548409,680658
416009,486048
365668,935719
350330,649615
535886,852093
986436,450908
900995,965866
504928,480722
561038,739069
130499,35169
968405,368643
712307,33043
222022,803452
246011,541728
12950,172301
316513,39262
894244,537896
544224,863609
159470,217208
188995,760490
223936,436092
973499,117959
112170,566889
360095,806862
484809,154917
959084,561713
780556,13534
302474,463223
804495,928407
847495,829991
445670,793918
481386,66919
852423,909422
552912,333280
606358,461979
806568,72217
304608,461162
290404,881073
284157,625588
596657,767230
227425,31157
554507,307266
927809,772772
998377,241400
913578,548034
874759,923560
764608,361781
910016,973065
990237,143402
138012,699912
413778,889717
128101,856802
458480,342052
800830,449227
282100,83076
90942,315213
965646,744914
646476,995815
670006,905534
560271,160787
291719,765268
355541,805502
612589,896717
198564,80312
26725,124845
550144,629298
144395,399433
247334,530834
757034,99727
940608,404280
101013,768397
803194,501912
519324,655436
578149,182274
177916,425631
758598,838124
745470,33054
25163,767490
294516,172875
17453,967984
735502,86521
651704,660474
35922,950308
299050,416510
646820,411084
261846,860206
225808,99353
889806,362363
634400,366007
782417,361101
18528,687600
966001,497692
182709,74568
387825,455746
933966,759132
748445,625286
405331,199914
413512,220230
169569,828693
63722,311551
393558,362343
613100,127797
785113,316961
361163,337745
140318,209188
785301,356625
259188,679881
445523,384193
552183,757584
223656,493541
193336,345730
779750,149640
645972,56726
835266,690703
288883,844583
929365,716482
514212,543789
86687,64929
300227,645813
563175,431664
971354,905939
215756,151355
952717,69710
677960,756858
148524,656346
506751,276169
484798,6930
43655,416118
424430,953560
44556,37143
518663,342817
75713,152415
76000,523388
231804,546399
684315,146102
274227,263378
120854,90511
374356,76206
213605,301916
880816,786187
165367,225990
208635,172928
464973,403561
974246,324439
361596,66651
744748,201924
693022,677211
654642,407261
326970,823498
351155,278810
724126,158177
105398,593893
75359,152061
709214,853960
175759,944854
180357,489232
503447,599631
36870,846738
724601,442457
527870,299074
428301,316208
46625,213859
357702,448154
691457,313295
154119,191096
326021,266857
572981,371869
355992,197458
193400,453872
90875,961335
55818,26160
28946,68547
289017,766845
643094,443559
146821,829138
841080,843731
171337,750635
803811,835486
813473,70752
408413,171173
293242,887233
208916,400326
849074,584929
832487,158822
228940,371616
512700,972991
926541,352139
437375,929990
736698,809716
741719,930744
913932,369947
87890,774659
856538,61726
990008,187479
75454,604514
203472,383676
897092,548165
808538,363610
976005,889466
410032,782267
488295,487989
699363,913738
854208,472255
955916,645648
945117,455078
943960,920141
327168,601757
496430,155304
503235,981676
599081,3199
281511,729878
25502,340430
365464,751026
29831,900604
466733,729495
587235,510785
527604,867541
307132,572407
753108,250816
517200,529460
895193,495685
10239,520316
638624,415227
593454,742663
612841,831786
363085,614237
855700,310576
984561,956352
427372,672568
982403,272388
939416,742364
488329,284373
724866,825900
976729,660512
197977,693693
403957,545972
164181,178582
962531,197018
378595,276089
756826,798022
524032,477937
616144,801914
854613,331388
839015,266229
377914,744268
702777,945194
539187,478975
708148,272805
609762,97975
67879,904989
458479,660564
611919,214244
735687,812523
417567,374151
620291,487061
97404,556454
414897,525155
725288,664271
917611,498501
332434,386433
356833,767515
954387,782149
753565,183751
727991,926548
630429,163206
799806,898158
446098,746151
82298,747002
58531,443979
509444,664373
204186,177250
663482,558539
379459,710076
876149,597218
922550,99794
549600,759053
168541,855959
345438,610674
374789,214770
14880,494817
650101,578582
283391,124646
916896,726955
580952,882894
299344,418946
196675,486655
820632,113347
286571,503685
772650,345391
723253,822657
160420,966552
460246,328546
42007,591261
124721,824159
31070,180888
541616,117656
442558,696963
989038,671944
721053,203857
391644,793900
20794,105124
542622,185209
156871,338941
166083,980132
400666,402524
830944,620985
749003,376397
99093,163776
604082,215489
215347,766262
999548,112285
986447,836312
455588,602866
337400,535925
650361,942455
970239,121582
554799,947535
309412,778168
674315,420271
355940,6178
40143,332031
813215,893271
976650,609786
843660,47023
316410,759089
761061,851585
736936,641434
165994,881635
311565,809504
689094,501430
399860,15879
166212,980372
865993,351834
823907,820710
793369,79213
628025,953681
8294,776536
42292,683042
72790,117023
984250,942860
592075,305369
489332,43821
877236,885134
381025,485048
555273,757127
686399,239660
971275,946679
246665,358593
295533,463437
66487,34806
883993,18551
650888,812196
117706,239081
274832,610279
241582,934815
566031,534254
479877,592572
446453,997796
750509,261033
809840,165934
25549,493443
565117,718750
275692,674949
680754,923392
793198,509675
332799,943528
525369,141242
889096,811433
137329,537331
536881,825526
967312,678645
685990,339868
873989,173496
335999,763042
970677,357894
145838,698521
969948,384132
50760,478933
613623,985464
767042,157032
249182,265455
53717,874418
295049,143899
483966,607829
452312,813590
868349,895487
184480,117607
728324,611661
417752,542140
260966,861222
917635,99615
41419,184054
560133,537138
354625,308129
591146,488226
537287,748353
713865,652063
117390,450483
100053,286255
448220,136116
968267,522112
129279,166547
396648,997476
283037,607823
765610,753186
666476,750345
630624,751392
158758,528866
617430,292088
342971,971764
966158,956134
945712,724191
693981,344500
217448,239488
681541,631795
328989,131954
800384,296115
755422,779902
516593,402175
58123,284499
692491,903203
52075,314233
811375,182424
225189,661371
320599,657788
633473,803621
934960,717982
649437,413128
594301,976743
923578,372916
483506,221345
803589,591482
842794,739632
114077,764405
314855,754691
342137,905095
798339,715843
554785,259670
170733,730507
270077,574002
342053,430670
225903,485367
704995,471499
981561,956616
885679,865182
836277,665625
689161,517450
400460,396479
40130,270527
295421,931788
208150,569970
269960,918578
11022,318952
799642,201127
103407,183791
294528,517956
351645,214224
10031,85285
58569,387964
346726,441713
904532,316062
520197,175506
581505,100746
211228,902578
88796,465887
467871,617626
167199,183405
940147,67247
845920,184182
868129,711510
653129,621203
219559,277569
45628,458201
585641,518737
921472,673475
552433,341929
738320,115668
135084,112500
145137,381978
207661,499937
642777,640299
476849,560546
986357,152859
28144,262589
846209,65365
198516,977533
630872,802591
104665,172260
221874,747702
962795,392175
518472,541771
963169,44178
974286,54018
820452,336896
726288,588700
27734,804710
356812,118913
992181,735282
534322,808444
619672,367769
524892,205553
621812,478010
521981,48215
998438,513763
425098,954223
765732,166218
149454,961079
768181,375300
325920,103959
596773,970469
655656,558534
949291,579502
230737,331014
83746,616046
120420,367783
101736,718142
500579,795364
721348,14334
371771,532614
594157,199371
499270,718537
436144,400164
119796,257920
244721,885102
338203,119882
510084,69023
403446,358670
166820,667925
278134,692694
371550,651307
757715,735599
463779,602816
447128,467532
45634,558008
905103,419373
322877,135389
598451,615958
920031,28754
249845,951956
438401,663707
689710,182568
19707,307879
190994,129176
684156,395361
441118,366062
393150,413235
589455,885153
122814,992301
758854,842620
707533,64486
998743,142028
710901,726818
28355,309049
341435,706015
374199,649117
738436,118769
802751,346401
921146,350885
740693,811803
614427,704278
152244,366301
147284,17439
49411,503218
864775,884945
254270,999930
778838,177274
726673,594927
572742,109474
173332,109976
500101,472073
288920,201702
895297,584312
937264,227296
894287,174107
895351,253184
91947,670945
592571,307308
598042,321177
577345,988992
895836,474559
882041,157148
37851,600524
207937,411833
179011,928463
472880,128801
642851,88597
254380,771077
627796,743248
844117,670168
278056,195133
501663,986437
331913,342868
47461,819810
578563,588535
947971,492552
963155,176912
215087,365110
705171,538923
290031,366710
416936,100687
2322,773300
725528,625236
44993,999375
387653,43377
814734,310243
849748,693526
365091,930130
939558,492759
797721,206947
313304,686783
494000,800772
535441,328337
925848,57460
33627,236237
10344,595742
701868,108306
511828,807583
826403,18645
177970,866532
71181,962717
268680,407838
147099,434042
328135,283163
615374,670045
693357,998069
939178,989985
309753,808341
698903,945112
505222,80438
894856,116241
334766,868059
551990,696546
679804,130587
845069,292065
145675,820677
759639,220254
161320,400683
16149,146298
66878,317922
237414,200413
249207,473211
86249,85854
803636,751469
626605,420680
728342,760396
694268,545012
721273,590456
297224,225295
432438,103826
776377,245814
840298,752461
432876,540289
94227,557046
270475,258116
906879,243767
690482,259842
129680,969833
283065,536498
174725,364182
879212,87381
53712,606857
225776,912532
381707,463170
947970,637592
700899,402738
857645,124130
640628,700549
877348,231405
81445,472835
986114,943952
584410,673684
28458,253487
614987,257283
383937,282938
601151,446470
493167,516958
860077,852773
428539,270298
278075,81930
291212,968182
259864,306392
480225,245260
182345,744547
876096,994939
298572,932497
607313,69290
10215,599229
927931,851513
294381,492250
726869,611024
92764,718458
93990,417840
527120,917923
599223,977408
566511,488879
405079,292976
988890,8979
339198,770655
507545,394485
330953,619317
981975,293446
937373,886559
592601,752787
928363,362197
789895,25089
698008,130274
895502,190002
197507,277778
354876,941970
417464,910314
747628,140330
625070,749153
136435,728022
706094,839875
257176,988424
707555,933478
996563,614042
360436,113723
850709,595119
239036,268350
525579,657608
445143,730238
225180,862391
109814,867468
675855,666838
88871,267827
295147,150285
793419,793097
754927,823866
430775,689478
206628,194604
561802,945677
430074,676189
516450,19296
140926,789130
744604,749175
209241,356078
613454,229750
96706,394533
112766,17096
617272,622022
914304,133292
665125,119580
775139,704318
209486,721092
647334,880573
282813,916634
510974,246910
554312,263251
774620,437840
507629,461285
595361,977691
812115,300050
823160,562696
300339,240900
691989,559749
503885,335381
196912,634855
71182,287519
651284,816503
308607,661449
780623,33259
347172,133708
441526,122290
284948,856519
345144,505606
484488,822572
919570,986363
315545,386715
109230,607161
736649,927808
656911,625888
418278,45489
905336,338306
915813,844012
76602,519938
955487,795761
612198,799183
311142,735140
941315,490228
869340,921617
53001,517240
403943,14649
281125,655007
618091,972886
332299,778664
568013,628411
749408,575358
924801,1273
424570,381741
764949,489606
999201,421331
665058,385715
829844,483051
333331,438633
334327,85784
415684,971744
194252,42359
749376,312327
722034,305594
985568,14427
856140,18484
575444,116748
544938,313282
614027,951892
111021,337104
672123,408779
924811,136724
719048,569133
135325,525244
476874,198180
818963,727372
378633,396615
287922,610833
746286,385352
534590,526952
720325,8464
487320,414787
440172,859103
23822,518570
790726,396780
201237,891214
211397,641314
189023,43855
420821,927061
545016,158484
978648,62547
176819,302069
994717,196713
262150,746606
756800,645524
803236,557974
433123,595680
897584,697461
914576,337574
137213,250786
478118,91221
1316,171994
975958,530082
769575,409436
697707,845023
238519,983732
700870,856487
991128,825269
621690,400846
689083,166923
118271,368743
775333,646846
816271,178577
468287,153947
942590,237732
286983,435430
149305,506716
434729,208254
80219,744393
179885,90513
87602,210212
964885,129829
273201,625998
491134,218707
948206,970462
370772,619298
437259,319179
17877,964979
386791,815651
110752,530510
716929,704754
633276,508772
712761,983056
910727,402256
448852,381576
715557,25146
909427,738464
951469,75792
478842,603268
664769,781310
845910,349493
988792,802300
600637,835493
108049,741775
864344,633323
15596,507253
62834,99490
972705,463223
702559,896602
179251,856388
624832,514494
293566,772119
27327,576989
718401,822566
176838,156698
1126,974807
291062,370934
571455,330744
778935,82125
4640,234300
852285,1243
140540,200390
932390,887362
998789,141804
294797,838086
584489,764300
329392,844533
217633,524133
337882,984849
158090,166933
689007,265795
897340,465053
986002,131045
272410,450513
644520,732232
203451,69020
159195,989345
780209,64529
346127,734795
474757,97936
327697,718793
747050,203930
246745,305446
599275,811466
742128,76137
427738,258679
521731,705680
241147,887105
153991,172738
176588,544335
90250,843533
173977,975071
944079,318777
408,544299
729695,14231
657627,257382
127882,612467
806003,3636
986978,84080
885369,918952
83778,984371
192439,205184
850086,131976
74056,490848
890651,243525
345885,754061
362923,687954
627342,433672
108459,102534
222386,984484
41803,158124
51521,460471
602323,666146
517859,772530
753127,487645
836185,92158
588434,482076
461796,615612
253492,943487
217447,895466
267246,330517
207037,713399
43314,481042
511217,250275
150787,801214
716531,897696
822286,912231
329693,805597
824429,619512
796419,711271
697313,417827
374696,678272
776587,920651
247571,733160
129654,457172
983337,697135
712459,360804
439857,408960
640633,116769
211934,312278
94902,724858
111722,260439
978678,330581
937669,425761
540690,783572
842179,971083
924902,662882
648648,377321
591320,819125
167744,760325
147518,986632
837867,899547
416462,930400
898923,128276
784406,50977
689088,565461
287070,83603
225908,243670
887654,81015
298850,248494
217642,686195
30309,303032
939232,569185
533105,8360
298941,902060
166588,360072
497350,392774
926876,964365
817724,59520
837947,240846
551003,491486
336716,317998
227400,827535
363881,653363
270754,210752
534810,585379
903422,242474
784462,604470
712831,957466
975011,31916
816810,867165
437060,661132
769403,325165
540693,513682
962646,654583
623295,750236
875710,133011
179937,825592
610384,104136
47641,777645
20070,969527
687953,188596
319141,689141
922199,70924
302441,541588
198342,495364
367606,71774
840794,977634
306884,189256
923703,995405
253709,197927
904730,859519
270920,364016
9098,571450
221213,569942
806528,398593
623765,71121
734753,718355
580091,929548
539983,547841
29654,714769
947655,464906
406776,823616
122712,711133
661031,273326
271657,411074
627300,773625
585524,723731
755214,546010
853091,698579
604084,580673
854210,214689
824559,602675
255563,706047
155064,89833
586664,520012
378690,588457
547374,301659
525382,540645
353674,693094
609909,191008
385215,630538
2635,136017
197973,723073
183661,466144
229413,753053
268001,909171
64010,326411
817458,281388
893209,166789
500303,990507
865769,133538
548362,573287
716380,340093
111910,151157
174071,930414
910011,609509
916960,348182
301786,650440
843379,937089
940671,25079
188378,784377
377972,162968
645466,540280
410457,97513
409633,922988
975316,240082
357275,331724
32527,389823
768742,683717
244883,668222
152353,270153
486641,343449
959966,9225
754739,84964
527069,292291
194285,973754
472145,292712
7832,333126
429819,597448
770379,703591
613862,787781
881417,313464
808805,509979
418757,604323
962777,355056
195315,963147
818332,230529
170395,748410
944962,669368
511646,856042
946002,985984
694642,74131
454411,513867
98573,196644
753630,858929
710452,962750
108408,902797
713526,576145
501517,702869
55789,88387
333199,101119
612932,718528
259603,780444
891695,407614
666462,435012
442907,515829
429100,334472
962127,6957
930121,343409
804319,110561
684239,633711
41177,126684
39246,53489
501349,474417
595392,472829
242924,840414
647370,196657
823692,746597
472136,666640
993994,47958
870661,504681
939290,494682
505257,612083
650938,214890
399536,314615
327946,1702
144741,921589
377572,480478
422526,511468
787410,176849
413103,534745
110900,235468
45603,194952
84230,240072
11941,489525
613981,67460
744446,812428
1267,794896
631517,32194
101003,536995
540939,938281
137154,506930
739081,855381
352118,589242
58130,137397
986857,707273
262683,618012
629469,847747
476228,422222
771709,298076
848616,715593
822639,588979
637004,744744
503855,861376
502889,598617
37545,670557
139269,789991
298318,991768
18651,379014
214230,900742
214691,822998
10624,243459
188177,252041
983400,69098
507758,925546
156643,831996
99295,961911
400168,955474
397761,963140
193789,693757
85714,809808
276481,376561
605742,279735
951540,436371
399413,734144
825893,461867
216609,64159
633282,894955
766800,890035
420927,369116
650167,645580
941570,952611
995760,244247
904039,855211
849781,161087
575356,75255
396268,843172
290166,60432
582411,54668
345811,513797
600883,577219
93046,694966
863854,402739
46294,936919
