S_i,A_i
484891,44518
743965,986694
757118,117705
755739,971240
521515,680784
852973,701951
901286,876768
858117,843011
835380,103714
238354,431401
11712,916570
880436,447721
885665,933221
493899,185615
461374,224978
224792,349298
952620,178225
358934,977906
326049,780744
589288,593084
467127,8427
864656,627904
435946,272319
993986,247110
69600,690
138756,607893
656981,808687
599865,996771
267999,341626
138549,939767
659135,40476
863625,398728
946884,237883
483982,467236
947974,421714
443550,314605
928691,848010
752712,841750
819512,732267
838207,912632
888330,835393
534351,476243
951456,251722
159333,270064
64310,365324
522066,243807
159212,391463
300700,277766
786806,673102
714594,204980
913424,256989
571454,562838
265224,282486
244671,305675
724713,445824
640706,742131
253941,853011
551009,726568
57636,779194
918727,462286
383877,614230
770972,532828
534856,239361
473071,831880
901609,448856
195351,266663
250788,387159
834040,917328
573239,202274
736,158323
767199,666732
710544,355659
994252,308416
156465,441668
230063,504897
611139,317986
967414,200356
230341,965566
123885,681739
468416,869532
37506,352188
769636,521339
756356,626666
366206,645751
556413,454213
822484,877134
130446,579245
545892,197995
116401,821932
491353,528679
739897,204846
736952,825476
871459,708101
855297,404512
699105,817032
251643,976869
640338,120644
525875,672698
971575,731441
439560,464208
751376,896363
478233,384097
330795,832900
205924,15065
304460,354824
61586,27370
154360,85369
371305,640413
27203,18772
352752,829516
799353,440813
59537,123617
100575,139280
665405,921750
206127,703473
584741,930346
313825,960063
342086,905387
446687,612555
417410,212041
461450,948652
138861,145507
266820,936717
882322,26560
850032,318756
464492,882210
808787,333668
546225,789167
242287,101522
808523,125317
449824,738335
51450,112895
619957,837143
288465,576573
486046,261423
493658,712215
505113,960701
426820,889752
786373,805302
473325,686162
131330,309838
218558,167031
395555,76609
96828,338800
77303,443916
121315,588151
509293,722346
697011,162852
814190,294686
279655,502430
331014,661069
841068,659000
921856,892363
183454,917666
83962,13317
32630,897163
6871,136286
258448,836599
208265,2568
968845,624101
119035,731508
863534,446236
699638,718562
977263,805002
975397,904227
153637,951675
729191,895008
293169,11051
144858,888974
46586,455359
328094,39946
565610,346065
867686,160360
647195,209333
812699,923546
445690,35169
39757,403226
561513,344126
769743,811892
355010,400900
838041,300324
233533,285626
54517,214443
191475,425773
45836,170496
52750,829111
333395,819180
680856,86229
258433,395105
718059,674689
13812,361731
934097,973920
177201,682974
407485,453004
951244,358819
755206,953074
996377,661826
121542,374699
522565,332736
434896,834771
368871,495921
308357,329179
750365,989955
497773,723848
569498,432292
884191,194238
855639,799306
109884,166046
238537,724049
480972,791845
561892,113493
837399,879081
942326,754341
942559,372516
8837,256861
138864,281951
959214,328246
821574,205743
321808,955290
184730,563938
3755,337350
60054,965037
814743,999667
37380,3537
452297,35545
984542,977494
22768,695061
820486,965359
199767,175418
990650,576985
64243,565064
17456,852371
342645,394463
880434,599
553530,391584
31940,443056
128060,281702
237723,999262
71354,48380
240454,86855
542697,927071
218559,83791
852034,126993
183756,989901
270150,769413
627006,413614
822545,622123
365626,684409
103073,524278
21737,985184
882463,104401
18268,594851
903582,158522
15529,778019
408456,134879
522113,449966
99663,553849
367699,653454
652549,440477
57030,962410
846010,945461
472273,958457
108123,279183
908727,696276
242296,10909
515566,457142
521860,515641
52598,472799
837613,443205
474180,55858
900147,470917
900876,866935
580880,894263
959212,966029
343588,150006
172521,413601
281378,545283
390378,400530
983526,600833
39236,962928
612240,882739
439806,461970
250456,761918
987652,700470
91589,468105
414195,216251
859764,520678
507724,675863
214081,781793
67233,436833
818014,310250
945596,995662
681116,580388
507657,660170
698723,476344
347698,710061
388269,178841
771742,924763
138777,937966
713851,75645
565329,613405
906778,873026
277051,315986
171249,204784
347284,484021
80982,935082
411200,34755
579444,444306
693750,157012
775032,1108
776992,909419
112985,969506
706136,685510
767242,360376
344906,384032
774899,302237
137529,21908
397956,648677
689265,125750
59745,19594
187208,937078
442614,457800
388812,143337
447240,375141
540154,667773
295165,474428
581633,330140
24179,335537
177392,570948
320601,650258
43636,997543
578794,345250
195525,937346
512223,673825
382617,382433
80499,349433
132531,922275
378254,67780
375575,313140
132696,243619
288138,917407
91085,804957
731380,433225
115111,468759
679538,865619
524008,304198
769826,596162
125349,755090
242307,395170
759649,180269
980526,537142
931487,582336
16589,650058
860262,304671
897687,401599
909584,91793
537476,674783
268576,733770
995790,302236
162467,364345
533994,295458
264183,135441
344592,702857
829232,978724
42322,354276
43063,433394
607607,175688
659371,254423
358166,747882
382144,733129
905185,821248
299262,808363
33063,751290
963119,530268
689377,508413
773090,573454
638253,766208
415731,794977
337521,354777
465567,118287
47277,522613
638804,330541
557250,199307
75115,21511
47400,349959
439982,497205
671603,531820
633777,943156
518068,312570
186293,800131
609435,908438
228789,237213
488649,433325
257520,715149
271028,561397
37926,275996
966502,915704
397957,347438
480444,239491
866068,748238
329521,482305
684876,552701
336128,469640
881142,347653
728677,35483
609256,731900
479656,586444
871120,424534
572478,609324
484579,395984
840510,442652
952774,189213
343861,719489
156959,614181
877486,356469
403921,96144
779046,578307
46018,812653
294522,298600
501108,160202
399074,941982
682294,29931
264871,130279
238907,338377
774035,608628
821758,847551
587217,186185
543093,84748
619045,208050
724306,890130
539091,469794
303217,272916
853805,743816
285861,156148
517192,560082
701533,313776
933903,97542
582154,541717
800123,486314
253759,767431
70650,782683
335377,509939
216174,332971
139466,699800
770941,305607
921843,443224
792516,780549
775449,873395
509074,178318
94478,479168
259215,498869
946828,311192
78713,96518
826510,15549
802835,737860
151251,654065
278934,29164
726961,387024
757143,634597
882489,849107
425069,289669
453881,853918
618200,261408
583265,362599
62823,599356
521021,566935
211520,53807
801690,567765
202311,752792
173178,635150
707602,320285
454898,990284
743886,440842
771364,422901
726277,259839
126745,195308
336958,11526
863471,428886
579764,5294
632547,644519
29010,573609
617606,916722
65333,987311
647477,795060
489191,279914
694265,447827
778315,130395
279867,7858
896209,892659
952213,181719
546323,255626
475115,895583
819623,468865
549208,985201
987379,686885
893269,933963
284807,792250
932761,607859
375778,476493
274384,420895
637287,981698
352783,441280
463684,673456
355528,224953
321003,794108
323581,105430
440205,152098
47520,419073
267961,319111
528598,699342
396683,726103
234114,136382
381385,611665
632698,381441
795158,431340
895385,249350
191292,893968
460675,381187
162515,152861
312993,616375
517209,106580
836925,103603
445976,323637
516177,999959
896740,68691
983346,923074
36515,764057
571672,940468
533045,364288
34533,463038
955426,574205
563896,242997
5630,291194
540611,448027
92300,575498
581416,400268
548861,595894
494376,460707
383812,565187
654442,297994
858760,154705
521013,581911
971959,956357
441342,909420
78426,877178
713094,697534
162815,461558
160120,593505
440916,222562
486228,302751
227898,801129
218419,970808
290233,865120
760911,215563
606937,614148
644365,394832
915827,476800
764054,622770
855775,386652
524642,959721
640916,777512
485606,457593
542144,928689
619069,559851
291903,41794
235191,764113
464114,871518
108217,906369
24934,804037
162455,953723
471164,542994
49719,444521
458356,820705
857131,486019
652336,674071
212984,201974
4932,171628
387258,545733
354555,9639
649220,150529
797212,564491
631430,183207
742512,617717
775887,352588
411618,107060
840882,640257
267767,403965
597259,468549
169309,982057
196283,467163
344309,234708
242042,123670
552363,759478
389050,455418
841044,200720
120255,995182
533880,386641
460947,768589
906633,733930
28316,67180
325187,637086
335825,112141
272493,599841
935150,323622
615238,909212
306790,101631
674956,238849
352910,295148
483576,6539
106168,961661
237819,68642
275570,267704
396647,713354
92152,248260
126261,991880
594004,162314
299822,643225
218377,485016
275824,15603
511259,324091
741144,746143
487381,353127
109313,843879
31087,451767
448705,403186
825390,814431
514647,55047
319947,37634
359351,71704
527367,244740
396067,373760
128621,359921
842974,120611
174433,468953
707457,158243
951764,442922
823978,538336
753908,232765
679430,403216
511012,719058
537876,116527
434943,128043
719629,966167
542502,95158
187609,129529
463505,721530
48679,694131
615583,847135
107471,401403
954348,435688
19828,207244
357801,168467
846436,388291
445631,209968
870556,191852
449632,287617
748754,69526
876068,696602
567716,564886
402908,444498
872693,940598
838174,809054
526128,952297
997225,30536
150925,707800
5144,789467
493729,82207
104278,404094
311628,346581
58603,89105
740048,918139
128049,217922
649908,264982
25156,47882
838639,67916
256948,166763
79990,224008
661123,419055
169712,747457
363673,437397
888168,53648
506663,381216
884812,990036
864683,90203
880136,722054
104026,336819
753504,99086
399955,354511
891226,195746
305588,976397
147723,76040
334879,164190
268387,131373
445565,729905
595105,746131
616854,491075
795567,650271
282628,265914
601481,693169
416574,724036
533656,958594
83392,855800
54149,777113
690416,889198
954996,350532
239819,551070
36574,633756
678712,330671
33449,744410
653338,851403
178821,467017
709715,987450
114749,581249
258147,421235
999028,194118
418143,475000
464861,983656
258772,941214
616522,269282
972541,95404
59663,643045
396919,882728
492644,981253
663185,952191
923157,318585
502579,312253
184394,7989
822230,793042
498683,209274
604908,81128
170888,14551
770875,6109
317997,79988
188136,132265
132460,812128
42293,433745
523196,212282
315155,51271
934280,489099
808140,358493
791756,36175
484663,811157
178981,309851
303449,164886
742855,978765
537275,940191
975719,895150
629338,343848
671247,607825
264811,295585
695326,229539
159166,212252
404617,930572
188461,378265
600799,669353
509581,730619
440504,652335
816417,570832
613238,484756
469874,66115
80706,327750
791993,419320
667261,176169
429465,862032
24009,285385
154952,812389
227314,585592
701217,481833
591951,157818
470426,554163
516711,766678
256843,967847
234448,613277
372624,178826
764356,993864
576219,941265
694668,509966
596765,960704
835289,952962
852521,106618
291402,387301
518978,275501
122467,64697
618502,912491
999659,380167
55523,879615
189855,970531
893582,94008
64036,531866
392227,526668
802500,63431
924320,438279
560929,537622
538528,793326
93093,17256
500293,807982
353940,39669
933502,458255
814008,931913
590165,481097
416129,812067
2352,647908
568818,168808
512807,104683
951378,339119
584724,59270
393805,712357
943235,299244
553187,149993
366955,754484
851940,932959
170948,766132
769654,634185
738187,790193
941232,82727
572480,908181
793392,76203
348049,555435
928657,519576
560274,779644
563873,696126
379065,411605
665550,421869
940176,571112
673811,284186
470014,678421
630080,375713
841952,774950
37559,30297
444455,132987
874222,192903
789627,963192
479068,756556
180574,17130
455755,136215
875964,15005
534633,171961
256859,169878
280959,573393
581311,481202
705067,313934
920962,391433
258833,381155
568452,134350
121977,692303
696244,676088
788036,152615
950746,979478
949349,354625
975145,657090
974122,703195
573493,438559
802873,32322
559595,526926
870215,65509
310756,924425
925615,811947
883072,161374
983305,872515
184333,717438
514487,809572
607471,471158
99612,422731
646548,176249
206002,207623
150617,931120
183657,493399
526921,231200
596196,548553
703810,239878
875498,692213
892138,198751
825587,425375
758398,768849
929841,213555
447238,226105
930268,779284
847004,835007
708100,1015
108144,58401
677445,214303
209950,226486
464221,191996
326444,994252
744696,18400
17221,782270
380604,451442
107092,185678
181127,307176
473158,598592
960565,315862
865338,797304
82263,979245
845210,687345
578934,602976
102444,866382
419171,779688
320833,875983
321921,882949
848304,717985
349737,809263
146716,268118
124303,943170
763772,210525
635784,726806
234406,276765
291672,770612
624647,674290
821948,181751
396140,247637
443735,750864
264270,350392
565403,136796
82658,30130
729957,528036
97230,56728
638986,94218
502984,973372
518358,519332
75789,754453
14185,710954
898352,945993
281320,312786
548921,212611
465246,512757
163085,192144
690974,935591
396827,751412
87276,75377
918679,507171
585985,339562
918128,876463
458421,403041
190975,629451
33868,854603
423254,94800
287836,905454
482980,52378
406598,775806
319835,5392
653014,831701
621658,390191
226497,857750
825242,535556
58496,218718
767094,193230
804590,897810
64391,526347
491218,475395
575326,621145
7702,911115
956316,383127
139157,13339
986220,841545
703332,876978
173316,901523
632071,296855
130485,49739
715475,988529
841037,664341
647737,266884
427907,700751
201104,875459
559124,173333
162110,396649
161466,257239
612371,818751
60571,762543
577931,527049
32384,330845
316958,436589
341658,181366
32767,789878
478688,287194
64791,927175
681297,556167
32884,106169
804661,522786
905319,838212
60948,952796
986389,648358
211238,362265
319053,995766
296618,870843
409312,752888
219402,328208
202248,875543
107729,226560
787766,327118
912199,788308
468559,402744
646027,581004
265218,424546
946528,58888
677868,389206
599012,609380
938304,550613
925403,966092
554982,339298
202530,3622
617327,704212
893132,863707
642935,943165
585723,564109
412531,223333
536351,823805
784899,27390
744518,430881
599361,371998
390239,7166
835419,748543
582654,244907
723322,16655
939159,287555
979472,150542
979784,328569
888549,861723
437181,432161
734425,804226
246482,124326
951619,681414
735646,527873
744815,396618
428913,71165
780359,296856
242558,978829
114910,466957
903940,164519
17969,933400
135576,707220
348223,169004
191514,587451
727269,426405
184349,828195
472346,38590
93924,464403
895306,560412
660492,805607
969121,754371
212392,453903
362847,333836
248653,267270
755891,218653
386354,132093
223482,836228
767833,597195
720304,170423
775511,885545
301418,438215
794078,925998
192614,600839
990771,750537
342262,685592
497051,660950
69988,255715
553663,33925
656021,608921
674263,660521
764538,271494
219378,853278
772665,884944
744159,926566
482036,494005
676463,380224
740961,516036
766634,685222
16233,716825
184745,976906
190363,813679
39058,262411
706760,328030
776411,940345
628754,296821
688581,99628
615230,834900
818367,341413
668879,401408
198146,538183
829336,924592
748866,773951
185290,840978
960355,933276
100284,102327
924183,79443
220402,979918
418220,618776
490936,458469
699519,793288
573748,770083
457503,32968
228739,226216
192535,789808
858967,630138
604504,327316
281371,127714
270259,733752
551477,371690
932540,171853
612300,822926
376373,759369
831770,131085
498017,654405
192773,222792
961837,487904
902818,571474
918692,496146
447880,930193
401238,572593
480522,648042
541676,206398
933514,773552
182164,653058
228184,114274
290661,355658
948502,578981
395898,1674
692482,165487
436540,867226
307315,136307
201616,718608
242301,445590
120411,886668
84650,855400
471985,470020
817559,928968
786802,231544
509031,577650
161294,494840
643602,43853
697307,594618
133757,433116
609558,89057
181935,591817
619944,166219
838695,358003
488438,734333
324106,102750
796338,952370
551249,448138
959437,720593
239558,426972
712793,948704
273934,427169
731052,744522
502463,180257
940502,590242
643828,417580
421116,685718
401164,446450
338551,605893
73625,689591
550282,683031
459288,801589
225136,83273
134867,918120
463283,929988
150453,864871
195226,688341
110788,435846
92877,209623
116388,189302
373706,250780
152526,456282
148643,627655
688555,711960
912583,446745
178753,122365
253280,659686
450386,754744
911411,789277
165170,270298
520131,462688
425922,488568
70997,259577
727292,431140
959148,693216
951701,64747
699305,330705
515363,365685
923564,991282
335693,708326
356646,309270
804576,351024
563641,611970
29201,62578
499062,327173
998429,167567
881141,315724
262524,534121
943872,236746
31898,943720
715355,238663
504004,11851
919506,482937
479569,731035
427481,194829
410131,375098
515085,977376
216507,918526
826910,994778
836033,20195
177649,577592
864444,597049
839097,572197
274298,165283
809578,203883
933959,95516
862821,579935
941869,976307
634308,157920
745586,741485
83433,769455
934767,585831
797518,105290
84295,504453
876010,486972
906276,256640
244781,693513
907286,53477
445101,99434
644894,182355
621276,762409
602215,309450
499605,378744
376119,112938
510009,968411
491918,447762
229808,639677
150032,455552
253275,35327
532750,718244
417811,634955
226479,772853
611760,585511
566410,429835
403091,798746
173932,804412
104047,949769
895311,992452
285254,627741
271399,295262
1917,316410
285317,511432
278953,773676
955962,405236
378243,860109
892888,531884
675573,103996
432021,271035
669585,348460
560448,191951
379688,679799
969406,437592
687085,54478
118338,434603
655330,743633
2522,776786
622956,189213
909663,749341
391498,981383
508910,678637
979449,224505
974871,772670
230904,799533
733281,721581
590287,846818
231067,70066
702534,712620
386863,101136
960320,798292
166567,759328
108761,507772
868046,499367
82001,505033
890012,237759
934173,615150
300377,544613
460890,961774
137392,804831
545978,394350
563397,367193
820204,495982
123481,578256
741091,24235
559408,300406
764378,590716
864468,103524
117948,996081
55812,741286
230495,832909
918616,519938
653136,787298
27903,645764
846340,651690
181077,380549
21004,51691
323137,483806
481472,541128
229550,669620
243926,329123
816135,901544
53155,907551
820430,672368
684778,8470
616963,97555
40603,627666
668000,837125
466449,866400
651343,439862
781677,502652
170994,229605
643634,603633
81583,775964
430218,719988
535467,545649
26373,656988
820519,701034
217020,9685
957250,642889
423,640664
457191,408996
508859,575954
779567,569979
675709,647873
647347,601214
83408,159622
112290,464305
694050,179507
1552,117969
516587,636548
247557,145711
26419,194000
592251,944490
814262,973702
309236,985608
762566,822718
548890,100550
107569,505143
60104,739173
536722,20710
260074,779386
397388,393773
613219,947521
667021,375596
68294,360209
548176,489054
875680,659246
630686,288870
108550,97733
897195,989744
672502,219377
165686,684398
866552,878290
72142,371039
121423,901282
861372,945231
739293,250691
49507,455228
735760,281622
836041,210436
235111,198812
74559,533668
89365,340078
96345,153215
695026,861229
79023,596279
384614,12077
947486,48785
836431,904932
717442,631202
526217,629976
670233,723219
24292,880157
474476,51444
581282,992320
352867,907093
430863,228473
261717,943460
126957,266539
213948,417972
894380,267373
205431,493614
412363,956766
899298,152808
55132,62694
922799,532527
856626,30783
170198,435894
955852,421742
704071,191267
902811,527813
261580,734031
164116,41043
673679,781490
946500,898657
872716,59494
386638,297934
26614,604175
823980,171192
712187,10413
211531,506656
281896,589916
299957,962167
475419,647563
585373,42565
334728,302201
788283,842265
91206,414319
291293,290609
762832,169113
948464,408683
641320,29382
438443,255141
943854,680546
257288,569831
679590,266938
560592,665513
283277,252565
924950,73145
975945,197307
135746,528142
517078,87026
758712,951044
896838,981996
34354,47187
30273,688020
799932,773522
912636,646206
120500,566840
101428,921446
256872,498979
913463,209751
695215,595364
744587,476089
120834,668363
552561,60259
628789,379837
796396,395503
758040,763093
442630,766770
495055,976387
884654,700892
431998,890825
59990,326662
851333,946819
265636,170174
917159,567138
190301,46547
567157,520848
546944,420839
13610,642392
450338,693787
950460,389425
680075,437970
519803,910570
99069,347568
473525,473798
754324,366132
88783,607383
785075,972391
800752,79818
230824,214543
544270,156270
254133,968981
680519,549222
13498,619585
875520,176986
619135,939922
305343,236737
975945,367994
755249,38222
665170,378670
985760,15466
672749,319166
81209,348790
665484,762470
174346,838156
953986,910569
906218,820880
64592,601813
702607,852544
303914,321335
485615,484741
60390,371139
66987,242952
805063,30790
323946,969529
83630,201024
112111,43131
827319,29811
794308,490793
830766,215762
502201,277597
869134,810591
370081,698029
444836,166267
966504,460256
855340,601796
387277,135353
224651,758874
765616,988279
979536,287937
391649,81157
103038,491573
738700,388721
750301,658311
446792,880302
88790,888580
547459,987854
150972,813918
268347,599775
941,439277
914800,491651
843183,5515
442260,713095
72615,873221
667799,633037
617617,339276
663135,352855
492300,636921
617381,386148
434647,135559
879687,59740
761579,128306
264074,234806
42021,964527
310441,985428
942622,241445
985654,698671
854735,195043
175938,431986
465340,906313
591511,761829
157978,531644
247862,566914
201320,554178
192679,637065
947625,517372
860888,653100
129747,59322
685642,200895
799775,62136
717980,491575
590579,318326
618171,504429
906755,668094
210840,315296
339259,164914
289099,297899
283880,258207
277088,41737
978489,652666
767543,419675
624415,292731
772781,742215
735886,652614
236113,521707
225539,43128
204444,5489
128343,360938
135858,884809
731795,302724
564438,373783
986374,766616
627651,400491
248539,957154
717629,349835
740109,60320
925260,70817
955285,221208
764891,802109
228803,776366
378695,860945
474015,300529
421039,239131
445673,206972
754858,847971
240953,564602
266363,318508
967681,973355
933850,298441
250912,26029
470853,723617
918845,964317
66742,623989
908381,74065
394408,145255
864804,694836
40108,185442
983397,62741
531209,982295
194109,271135
11439,367253
537386,263446
264700,73783
314283,763751
525373,907263
411110,588501
741119,466860
961802,90044
216077,281479
412611,945644
722259,60372
782231,560745
336896,125187
598094,646765
970880,157940
728003,947585
546719,941194
997745,320247
345480,857136
252841,994502
898791,391261
917843,24426
557479,476377
371,365085
432685,38231
896543,238625
66242,714406
167049,533130
896545,434123
644838,452346
533384,336914
980860,147680
334467,544245
518073,753835
332782,309061
787808,908368
716203,923850
386812,920594
135786,529282
50149,780281
109606,530664
617128,697921
585315,294905
307698,372160
690406,510038
398792,650902
788210,593189
396216,949955
139665,261422
140122,795744
424912,812788
959608,965851
91808,563414
229747,269633
303372,747966
548942,868910
680519,252741
117563,437270
196001,888302
623358,140629
875151,475837
571916,558923
385544,850451
534517,928182
868963,24146
786912,965699
495837,844952
778667,408995
943555,525157
186642,897865
669706,794879
624056,62765
245948,200166
804710,784316
565960,439987
682596,988924
904721,419963
326577,27511
340456,372018
547846,767860
655980,284620
7525,296616
501401,257169
510795,450858
361014,618175
689086,821568
554037,284135
640868,452563
75820,860009
732617,181301
609222,493503
791163,750208
526949,930548
232161,187720
833708,95660
38621,227977
240421,66702
926355,201303
127672,821976
673908,763683
529166,264294
698105,940985
364561,513751
515250,111542
672553,568404
998836,140721
7141,96638
829988,784851
945658,288220
905201,925962
980515,42894
675293,336915
255077,24005
817348,280471
399671,227373
228953,693098
800963,417912
246898,839921
402364,664073
113939,937735
558241,418642
369566,223552
525376,414414
482599,306154
834416,454625
11435,614777
376580,569464
817639,836892
76510,552387
272688,545631
863629,284667
605895,810270
15689,170939
298686,790204
927332,42016
209423,478822
171398,998571
676045,265172
91117,862367
536474,872693
342496,175797
290834,129101
144951,637332
850959,319541
139235,8312
714323,407722
618886,216247
573690,231931
77617,994513
743368,114154
111985,158670
87882,441491
943885,923433
902360,371283
597051,467562
689272,533589
832198,321197
709325,272670
463755,614242
571834,293259
671190,807528
80952,477632
74338,971583
128582,565860
647196,378393
874514,811812
770132,827881
842695,732998
100707,183649
468843,335537
612156,611019
25624,849599
50369,598746
998919,9935
403047,868868
525565,79966
76202,64382
808417,969548
456251,282455
433109,268896
78928,123074
71644,357163
257161,12640
210547,660010
522316,682514
132933,23484
92850,785612
246982,46164
212853,854056
881590,702625
477773,489874
913913,570583
111446,553502
791370,279817
310758,751064
786392,623485
52552,699513
706221,883875
801530,233068
240670,247577
21000,722370
480113,292572
542433,993706
868171,572732
449989,853297
1039,393750
890249,19371
572020,651264
268996,2532
555809,494685
105002,415338
617071,280353
763463,212155
804593,935614
218075,325221
27555,649871
757379,200362
321198,121652
203869,801244
721049,432816
965752,285657
90455,731658
878811,763778
418793,876037
884461,832836
952119,122471
414560,58106
798827,226245
300431,998606
267809,360734
936715,326828
394953,992365
47398,386349
617044,68020
684963,139006
358508,614535
316882,686090
919776,177053
561226,411420
408603,261416
824486,773491
534573,9774
189025,576101
992077,313882
280264,360077
969937,760513
342719,380265
808693,114174
863816,966621
49651,344309
814756,324326
601866,545936
26876,883375
835829,298932
863643,997777
342948,534306
755582,101714
108786,591133
415877,984786
263639,39374
792262,32253
37275,532911
317304,790960
63838,317270
301644,104327
26533,383248
933248,960163
872816,921129
171036,302059
790232,487855
249004,569255
379022,741875
371465,489813
221106,497706
186988,860610
157809,114464
607739,264008
568226,951601
807325,87298
77299,260639
585720,685144
762065,240395
403952,131015
123089,288564
895466,629663
544677,367169
673116,593651
83033,387906
911050,123867
436779,96029
709363,941551
886484,87720
985558,899049
553686,608642
4263,642174
679187,800488
181563,928846
609576,592782
886822,639723
329550,931893
92669,387973
350860,699440
945029,392543
751546,426894
268350,889260
936170,655119
31643,814512
479587,705980
176905,907349
638798,856851
766689,733203
924683,100762
353283,499205
413534,190421
547844,431017
769832,848856
279444,618360
437910,769796
743874,546424
593212,982943
592905,236215
905363,3846
816555,351814
990940,705329
462658,563294
199641,160818
44440,9063
121031,843533
861338,615289
567417,481418
973063,299516
729549,566756
378206,543727
113529,460103
164728,428558
280797,732885
603918,127118
267959,89294
975338,421628
30375,413389
526774,758287
74469,764959
74851,391283
174319,39379
995057,662895
256620,224898
381302,637731
802786,473572
374895,793854
436530,884518
340442,804789
817836,743947
852990,829191
228272,164541
103078,399760
831807,319341
586260,209577
768251,263133
262315,94827
950979,755978
323258,634256
995079,334954
73712,565860
376855,568603
744700,530229
533105,926706
797830,167138
49928,861545
624855,661958
987972,30262
471022,361937
436941,357690
872688,90272
205455,332698
438465,171877
897473,43739
564163,552456
53207,575472
168036,333579
116378,527903
3543,741810
393472,653056
919775,760437
720203,809304
503129,965308
842385,494156
933817,746512
27244,476187
679549,855345
540778,510864
239735,135600
884989,182817
64382,820677
181948,274704
403989,44958
690260,334891
463746,906732
363819,649837
921574,420136
718715,709092
912051,283389
258357,97378
704349,930397
260380,525647
115881,630995
367114,871159
