S_i,A_i
706985,620805
464755,861395
967285,171113
194103,668843
985001,175901
666757,316437
700431,882373
574821,464284
184743,396421
627836,696015
727195,51213
870274,978626
995978,743289
347673,470248
710129,647287
598161,310954
113394,301083
418455,282731
872519,341264
952540,186347
387389,56796
388477,134017
874344,511341
156198,285758
58536,271307
388580,481717
778082,5334
4943,527571
49279,149742
263055,939347
899982,515629
192334,522932
205742,914853
399926,104997
739893,373710
650,727764
777572,77023
375617,854462
624173,773015
419936,718029
602780,219839
283647,957569
419876,243047
798559,479541
664896,775215
415116,277256
883587,821426
817547,807082
574307,576495
878837,66840
329414,662804
135884,929033
142713,954558
261264,887683
894449,751857
208637,948008
554008,756495
916037,848708
724236,867401
977429,808854
700752,790023
792621,244046
860987,176126
531130,337355
220842,265092
190651,22165
876261,402846
319171,249603
733025,102479
502905,303093
167246,969049
718981,732581
520515,203098
573008,702143
410987,5760
112113,549412
40163,661995
145783,807309
254050,211740
432583,665618
146695,737519
841689,788796
11746,29207
560562,649175
101910,398611
694522,700179
402493,269102
29395,855910
251141,262900
921894,659487
792603,903394
315922,149167
649164,19645
286824,927323
168117,518051
87635,890733
462359,169736
405035,301488
899247,104942
610682,695647
64478,770534
827028,822845
635718,509508
528340,640554
336882,191144
847615,138261
424449,412157
201458,930688
686795,729652
368595,436381
475648,686215
708892,842664
969482,685308
851877,172194
764766,190112
763533,767358
972659,363551
28891,188405
960615,985685
575173,773401
325401,950920
441278,715463
804238,847665
708083,72202
935665,483241
33713,277571
312784,619114
192078,64138
580706,716692
570216,820173
18302,754375
71391,761574
542756,164054
306456,412890
447547,994757
798039,429064
977719,380902
416142,648175
27388,367500
950079,835328
561440,936747
654621,933680
213970,813620
339313,646326
566491,517778
974683,250815
614555,387767
617326,934100
392807,529621
459004,286940
470350,610153
573485,943351
438852,62332
178475,929696
221288,881212
774894,658842
606546,513419
724151,181523
27840,860799
972258,541425
104318,852855
250652,276517
781813,3134
757020,317612
503574,846230
521257,30190
243118,909287
206363,303081
723486,10705
669,323979
460767,372261
372416,154704
595745,401511
748833,673430
891217,259433
34609,205056
292539,233274
416276,567286
134141,347238
419589,805878
609823,863012
276823,35322
128855,490523
199138,632656
924049,544065
434352,316761
782118,129812
938554,253261
101224,925757
8567,784506
345863,184654
65792,183346
925180,765834
72855,577023
283070,99027
955160,917181
528131,311995
424038,891960
142022,675767
828247,302946
343951,93175
750283,140888
794083,437610
174196,63011
274518,967818
471443,512591
25825,310858
917524,512660
593753,835399
890952,107084
95430,323898
250988,393092
47432,185266
742027,701924
305411,341469
678895,284164
686654,96411
251981,842593
429791,986589
209957,478746
45167,185493
333425,542539
452499,600671
71111,224096
782381,901996
870413,297244
411178,681024
331981,227203
967833,28941
930522,633154
1228,667754
327969,248563
865722,145088
768099,970109
801438,272847
314203,503454
324630,822119
422118,186890
298910,636365
441433,35485
13502,906068
926152,704598
507796,355255
81947,608518
318784,935135
764584,131304
359532,111760
705232,573746
725685,777459
815530,488036
996904,664236
289835,421886
857071,416913
982442,345410
744118,64036
905562,440763
45924,775712
90859,409177
63422,681879
602693,605548
178922,924681
683680,503151
663288,706728
413082,967426
972406,369051
787709,779069
247748,245989
591799,877491
561981,803217
78738,334413
512301,651249
923577,421443
753590,536694
72423,624455
683266,3696
48664,327655
8959,280143
364903,457343
357881,886447
824833,274021
351496,582244
306822,339344
760615,376186
83871,435229
480483,964300
278486,71595
770526,811402
829848,88607
372593,66707
96288,491106
286915,495041
76343,675351
63571,593062
929537,62468
570176,623331
548622,942012
307045,527852
337644,393546
265522,502552
780172,196968
559407,353334
323682,907794
434613,758686
290869,586721
589165,868765
709157,506573
388367,594966
976175,846804
291149,135578
459139,919360
988234,56393
253749,434943
512957,106400
613733,628579
416759,357249
315663,365903
809058,858465
108241,144685
761905,674898
643605,138899
343214,664986
726858,861755
830356,571103
249615,363077
731997,751090
514927,692283
461234,126731
524452,918066
848201,992499
560312,182364
184069,815660
924848,676233
835346,375572
780317,9088
274274,654322
385197,207698
229422,799490
78858,953796
310636,797151
423560,586967
936950,947404
626319,955171
259201,422972
572852,659272
387487,843759
326463,146658
59964,238939
744287,201674
510084,591791
215864,55842
303659,792879
209429,822860
275453,874240
262711,96803
428625,883861
123370,651879
419992,187178
783291,577695
856487,220976
558493,789000
252917,895862
51909,856028
380799,918324
133948,957622
439915,721991
96413,443421
662004,596568
655863,465969
77591,580765
939117,981466
765190,974014
121129,174423
986932,493894
794567,816258
893620,262290
904591,146721
126475,556969
277153,735404
585586,523913
401626,847437
566497,438388
951317,385306
480163,3007
46167,61759
299599,690147
588772,913003
117807,47552
38075,708981
929903,892420
64146,530149
894480,19620
518498,486467
411893,470964
414747,677468
232027,275779
693623,719493
224454,167424
856768,11225
431104,547600
240277,742430
292814,768040
189518,499614
573519,981154
719596,109215
444777,906221
110914,76565
41678,339403
261258,185562
672152,571364
356788,581436
30031,514118
224493,778789
201043,989291
503524,17426
781065,291934
23271,556058
171670,262010
679887,883123
319294,497168
234545,810390
669502,650168
615443,276134
687699,537126
708767,480828
31729,325582
446213,993897
132198,845328
273193,50721
783827,312112
335640,208297
219704,497163
644414,697712
134012,530834
47980,694080
849678,545414
63267,269170
64368,922323
960630,98949
587535,643729
817210,362841
794156,466902
153895,964894
582990,165997
9717,991514
552670,864299
458527,310177
181529,711226
376339,589464
277345,539956
600540,383256
666474,375395
186022,955641
517567,441213
415988,832631
385290,649332
388759,8263
587808,430634
485501,347555
957150,641836
878272,654162
194759,275953
660510,276058
778904,327427
703160,328198
465177,832682
578346,43692
7477,246939
998366,315749
329173,221491
757394,371343
149954,408281
661501,162507
221178,348554
60713,729740
33805,995160
757704,291688
862243,515512
978252,80902
825377,605607
965802,767804
247492,499445
1429,581785
717877,876578
363618,425871
359010,367244
330034,168189
987500,268041
204689,974918
989185,65163
137980,711379
529439,291209
332147,128533
564989,784933
749603,134041
39781,953362
649808,23227
861697,839962
367865,147499
780487,886510
688429,879339
467837,939142
284821,169640
579221,157448
259215,937645
807993,427210
517605,912642
485637,961326
704275,695835
474964,204174
402548,521844
408460,409194
489515,338315
362611,276760
261100,966762
105704,294140
65827,982093
945651,790534
190411,871984
628044,977228
480832,526962
254707,286446
466965,313156
856931,921586
364373,189253
423759,449861
189869,152809
48132,569373
523937,667813
814423,662591
865040,305099
513645,17061
505890,311613
452370,501098
679575,72870
312537,130455
173712,720071
388518,703979
975328,376688
193605,932924
702145,174782
315314,198283
881952,342253
820246,420516
991305,997863
446982,276886
239660,182938
105464,842354
292955,387762
13898,443301
91166,656876
865846,346987
532742,56628
375000,259992
41810,405768
477397,467921
127496,460251
624563,435168
193711,129175
662605,923442
329843,797991
721585,299914
762404,63309
814298,322434
454703,485590
823209,111916
925143,277369
790351,850555
726814,591774
165029,208540
25660,560706
951312,835000
58113,149909
910794,383890
526703,606196
472909,578718
301325,137177
711430,820459
959276,327173
528857,918502
264225,802525
778391,102409
367920,128192
236262,901745
784574,859698
451556,128607
952998,466975
515932,170512
703990,18746
677422,487476
686456,759904
857071,392430
269161,640099
256965,777027
237887,453065
624618,673681
175821,572858
909464,999793
438256,229078
260114,290948
361767,204751
941116,945466
883434,853661
140280,671740
751121,699143
901143,133323
612282,122090
794212,885499
870618,626233
131742,888583
754773,859068
754570,399140
766198,676265
548983,388241
428573,115687
551307,466104
939592,529758
569230,858606
880219,387958
215942,238747
590485,224747
762561,120505
516171,613586
232302,891131
356162,292881
893670,870377
239335,351158
558972,682384
111541,756336
174446,904907
867362,911126
50487,330750
333683,708681
125743,754813
242647,637007
659162,630849
606497,748730
556636,475782
843593,283023
226304,787650
857718,87733
246320,366339
182351,93379
868698,707956
952050,597400
844816,645802
40803,373498
986920,643856
577980,311893
715447,775044
414104,910146
583056,816798
850887,354224
239342,940340
943665,206289
775301,731962
659597,635932
581686,648805
104192,517065
276888,321267
802953,950593
423237,929072
920009,769423
939612,765242
52070,619370
827895,550596
645261,603612
673941,404663
863894,16398
192747,35973
812413,745715
488640,320479
903681,95199
100125,943298
538589,595822
796375,889000
654062,519394
486702,455564
452855,757297
5596,966029
519018,289193
422064,227556
205230,857308
941039,27644
815695,240909
358494,98070
405085,981723
34716,92112
155744,18152
988198,513688
890761,417301
935322,979026
608827,608109
998952,290623
987589,966069
453808,401869
161155,963072
601422,377070
48584,309361
90863,614378
819585,233035
710711,584158
228465,297682
632839,618603
398180,619015
350450,927315
99347,822236
632500,503702
184146,189744
293539,892325
784269,267294
396860,700245
166781,523248
423092,907796
7053,179302
212202,109974
275392,745510
321728,510149
637655,397678
664637,328373
838025,645124
648530,724382
894026,188670
524732,314856
570334,690365
232441,51024
645926,709733
845753,762824
8248,688107
571702,895869
130420,56967
74156,317010
475679,399860
130974,976562
107187,366197
461901,793510
546396,55781
106670,76207
870990,870471
634407,941969
164001,332688
602207,390445
936042,263203
76941,751161
883883,555383
619025,882356
106323,750408
270780,911007
859509,20855
626545,774449
550267,361037
438407,857431
67197,879295
243024,539554
772717,257800
632571,89216
521432,26175
417764,995397
634533,981395
662747,391047
208727,220076
923713,68984
906590,741204
8522,856376
630851,708112
334640,349283
996615,797751
480751,192646
759831,174362
54147,739811
201037,54058
133692,310797
850792,97401
621144,21398
464382,817844
11707,434111
830902,962425
107988,428694
536007,713041
139424,300498
258043,298451
38664,681927
897819,291292
879196,886121
388412,834796
757151,650861
15444,234717
507227,990916
626243,63739
301397,278207
345698,565226
922584,375726
520048,879465
787146,593491
27896,265017
132925,720931
727932,236348
797347,449490
401087,490792
430743,942565
432621,36456
181152,982820
860909,160112
615657,807232
328352,859467
325062,807417
150710,934801
107162,455833
656164,687857
431183,736446
659535,43720
43501,460317
910274,702514
74802,218332
144212,762585
673123,859178
45521,488696
776820,509643
102935,844897
136571,962818
270238,157950
372939,697298
427080,483762
81073,15007
461625,614063
385588,391882
656237,425950
645463,421913
931923,389875
7430,463526
480678,105065
279246,531043
311610,879332
720747,842687
969140,312874
614563,905913
865203,901601
936295,794299
200846,318453
782867,237299
213773,205056
535395,183725
62256,386763
856554,258904
284315,607553
566858,790706
870267,76153
47822,391808
484340,199190
207108,671169
429554,125235
678400,6947
909232,886084
530427,245075
682701,287960
326905,713408
497485,168496
992331,598674
314793,355954
662654,548021
928070,787298
224195,547806
282458,581580
326589,164857
395676,320378
603668,770957
996358,345244
699642,755154
161572,330637
62208,401760
31724,483187
362088,798004
715774,520736
114641,366454
394881,393698
170057,89571
738008,704267
796469,127195
37893,726461
485824,700921
78020,901029
628511,30549
263323,342907
622657,36944
605807,756691
937951,495010
240772,855162
578360,362547
72968,384684
633963,104823
556377,466825
880499,151148
709227,249318
934796,730216
188963,725418
669154,718604
746664,296416
291364,395649
206402,363778
67657,700941
956263,272587
973674,106798
809866,391823
154643,857239
883894,732720
627911,804410
883108,410471
883711,524822
126547,773448
974277,790724
626189,551545
599988,277948
475083,341509
966833,530097
662993,106950
663404,184979
558277,269214
644113,831346
141389,244057
113215,880658
674884,137690
695990,171584
793673,654193
395585,605640
111599,46667
298256,980152
24563,812685
730909,526631
22540,320977
901312,505230
718523,726368
62623,676641
356850,122325
875590,747292
835638,458387
870597,805356
165453,233580
621522,956850
499049,200373
582830,738315
249841,316748
3692,268010
273857,365170
725506,226821
869331,841590
639189,947819
189063,729236
282053,225197
436667,233411
445758,942448
571953,776460
705049,79011
112517,79012
425410,791461
779544,421235
252562,649624
110645,608220
510376,276910
154518,876805
484748,234691
215207,458727
792550,303953
991565,280143
392635,653984
986488,268721
947698,465943
10104,674818
715660,475397
678515,386823
406399,588017
458230,545206
923200,957462
259318,475583
190497,178069
792662,335574
707105,754570
319734,732073
966244,13368
367723,98420
837484,605655
700062,318542
722143,182123
447748,952317
718568,578312
158232,329652
212301,201019
533487,552592
538369,17367
551216,617160
216470,716745
465685,477357
699212,961203
126596,600659
528728,315918
679856,412482
241014,199144
318042,644809
567083,100284
352058,60339
293785,610612
87760,361503
915712,718580
414647,108883
247733,15693
158311,279852
635049,761121
659430,935854
953370,34390
337636,533062
323235,356366
629370,814125
374188,235924
677146,919742
664248,738359
480011,139279
249349,112016
690627,90398
55386,196673
56697,757077
86289,817520
984621,635621
635667,484260
970978,100120
480664,804011
429321,681802
191450,530468
853093,760895
289673,15466
604821,388303
178417,553055
547289,575800
172105,681670
749846,3104
933664,286859
333827,418970
653067,931957
54913,874406
639984,743291
631614,699160
751432,909077
506814,744425
288484,3167
948288,529969
623587,53665
457297,181865
371652,26978
697302,127195
835595,833939
603869,623996
240586,632692
900325,21880
243578,695198
507168,650577
23047,980880
492381,949265
852140,142466
184197,251104
626877,246557
412849,985663
7434,498271
580051,152925
346672,620527
85750,964288
803489,776222
305146,243145
109723,884160
619330,660312
736234,19568
343786,997174
112083,311767
460506,349792
179046,333076
512829,561691
843462,188437
573986,499131
550323,608389
228248,756262
94332,925268
680121,759183
367986,755793
230340,13648
420611,275265
226185,736031
477109,938986
679325,560762
523318,831781
679962,958892
155192,778178
105780,64939
317912,857639
145323,155032
560627,442025
968505,358006
775712,728024
553628,218967
934625,999014
601377,86866
623158,803629
966831,89740
585314,433012
602998,657171
222807,294301
254282,577586
872707,248613
63326,256031
322039,835294
203864,716154
44947,726763
928885,905731
340236,367543
785462,320381
303555,557865
554471,22882
554916,445494
448383,440865
908846,733251
714381,295408
529235,399013
573193,383037
463316,610401
73281,217488
668095,48925
966321,345325
953759,744627
5067,58109
292625,417067
258094,199370
824990,977563
719863,349218
455171,482268
789009,628956
344719,973058
581585,87909
67618,679838
13903,629520
617506,535291
473622,28821
680462,392743
2188,75355
743646,173419
816942,320466
646328,224169
146859,335956
970266,674692
777716,223012
582476,717863
768123,825670
152003,129729
277991,228193
825041,321252
267997,719247
626074,464572
897803,696481
81379,703638
728769,52730
764861,88494
780051,34876
968881,23753
49515,105930
418576,514461
125109,360228
934272,532594
29227,494440
7164,578562
84821,906133
829401,603897
352182,420667
679757,316892
525665,252064
308109,922689
373941,40354
630291,497360
729597,490808
20426,987112
796602,260644
215940,518663
515605,310215
684937,753832
938701,266464
167499,500818
395063,376720
712481,459186
623669,471061
3852,954173
885939,521592
130712,609870
196379,910249
266935,8123
174854,152418
812448,337077
963758,713321
378750,516652
57415,105182
69479,925378
114956,568816
294096,626286
910587,442406
414622,322348
290975,513945
25721,636279
538143,781058
436371,378874
404649,798480
83470,163738
478208,203397
46750,711015
730497,233577
397815,557803
505778,372185
483134,642878
174840,910403
223399,391318
128888,953552
265843,193238
552454,589119
222093,407710
279672,133696
619964,830330
966730,403990
409668,534863
655759,92290
550815,5259
749496,16928
567433,610587
455448,92838
117266,809071
186170,787995
649927,24935
383785,631800
477729,77804
208946,14293
691631,170847
712390,981754
653438,36566
901131,478334
310850,174437
814328,454969
859092,279646
594322,601015
203493,964926
513658,238292
871902,49656
923976,840563
362082,491947
653703,897136
7956,411379
896719,206799
690674,658680
284036,563120
386718,908105
785531,859999
442973,755570
536687,773335
31654,378029
303933,898123
657714,879342
263695,588162
600991,808181
855790,486777
462381,637098
728317,178651
541696,838123
224316,638832
509767,67630
19642,894374
901700,869701
218977,405505
91252,881404
669489,470471
346845,450983
367319,67497
753791,39147
762981,743513
48147,908791
250169,160059
131336,42641
73265,552307
241671,385947
279455,43027
653200,922345
345062,542696
710938,630098
298764,382307
375707,700749
382145,244031
803445,281139
219295,910421
21906,738561
593826,28933
694502,229568
316515,513761
687519,728608
26179,956981
210807,147446
841019,786755
627784,740530
490724,839987
20254,719333
501614,589734
880825,322024
875918,594961
929554,46847
181442,347226
706831,929907
835833,174756
942838,957931
477527,848474
815053,378941
646732,845914
739549,278143
906068,102782
901241,852422
267795,250237
480177,732062
663159,812511
663181,466206
524001,530725
376258,296123
721699,763664
804305,932861
273346,348288
309287,194257
394074,381998
772389,314545
868133,843299
368383,140413
701877,295927
502771,208452
195892,511276
415265,13932
368405,993297
46718,74637
679334,96645
83232,50122
633993,429599
503421,906433
663592,659109
709015,357199
21738,969637
43425,384602
283994,433929
128591,910231
998903,193356
697508,20458
947512,33887
214706,618082
854864,689048
337953,172375
373710,171180
611227,764900
969952,285910
854083,327790
796889,54540
660433,280726
579805,804754
654680,801068
188157,882398
661590,206938
828962,345278
532290,274083
456875,951325
612633,394147
658065,312385
324464,336347
673255,325550
336285,282969
165096,940301
82768,602230
803747,53883
668711,716969
257839,663272
137107,930085
627479,135024
294307,621820
146788,740866
217294,822679
714986,842159
752013,34803
705727,191235
493808,270733
935893,749912
203781,291999
485622,412798
