S_i,A_i
416782,322344
121507,781969
745810,561096
561370,797112
776271,216899
850634,716196
896446,775202
35017,971643
843694,928030
458270,481053
348884,556064
937534,259727
717548,556730
269470,594903
371524,127264
81787,133318
176596,707891
904822,293825
111605,430328
114574,927644
322723,543498
860642,772826
752925,523382
493330,432885
802722,921686
325697,399291
41989,249452
546514,297309
51135,262696
542003,941591
778390,326457
200597,175564
192397,219199
46478,286449
435020,109674
782569,465663
703936,591599
701064,492272
957238,459047
747091,208879
307737,595358
589352,519518
179255,117588
629836,588141
822704,374218
94879,306059
618871,147496
282474,983838
631277,476983
115776,788558
87954,175359
494826,432121
600705,189913
893289,375062
33246,645223
655171,70989
105964,199650
370707,928875
346596,748149
956280,517243
142702,855769
259519,556189
456756,518787
8281,719937
920679,300619
48918,586996
688929,707821
106598,885763
301222,913102
643576,419588
647339,472016
84493,180014
336903,411803
570258,94477
324288,321156
594232,680560
793838,882633
987498,615694
713254,639855
848836,598368
538157,760161
784830,213284
681584,379662
664189,190292
493614,511006
551263,964408
191815,869196
955236,68878
499202,364231
181020,619812
37620,411578
181157,800452
478169,181082
966323,49701
251971,525149
996269,929625
132788,767544
436116,485863
328113,718951
324736,191343
920880,119096
432325,348216
409174,271961
637604,954407
765529,656064
471685,851888
424202,581527
222733,999494
593401,415024
864519,463697
157687,797491
996861,661307
181914,342119
260232,334536
416257,157423
343249,678420
359503,106848
164045,326469
307525,120989
645922,203196
894868,879720
928628,571883
809017,30383
220606,743776
614459,301523
979220,267875
909151,499214
915896,645004
475632,574774
156248,621531
377105,717591
771434,216435
881339,789839
996159,395069
766411,966661
339573,544913
842612,317601
928193,481879
265440,427134
127842,581853
703582,428198
488254,226222
270054,573153
803333,256328
977912,159307
792889,385242
777476,775610
778219,671949
652396,916428
948817,464346
497604,515761
902902,911826
560923,744196
330272,201309
32168,317327
650833,91295
946403,537125
298480,178512
785196,469468
641981,652916
756000,139677
762313,82025
917558,381484
214805,472550
496211,884610
741156,187149
332904,597414
58748,376407
988824,461796
637320,180837
77255,858699
629417,830305
992964,398537
450282,995274
594951,826017
595035,804823
716966,207668
903052,108139
315100,849693
514145,108248
325046,637445
40028,64465
586599,939064
782988,17390
928646,238294
64419,146832
550495,116874
414152,518972
553311,513480
226135,640042
415146,327551
263702,65329
870065,307670
567303,858796
381333,661648
897204,232364
1949,483601
436574,866995
449873,440505
464332,19397
907527,151029
349978,159807
647753,662323
459284,33423
624263,370531
447861,108557
924803,3908
484908,365940
499505,817561
904336,316218
257259,253243
40425,49280
511181,657738
184507,936223
930136,43900
847553,303092
132778,55737
537104,648828
127897,63037
864839,52240
861164,827773
730149,138810
28612,862140
888646,571532
46153,905018
526813,776356
551286,996200
589231,577627
153442,383839
943742,248081
466539,145415
342089,584675
256178,203745
117941,32597
746692,487536
781691,551170
843632,397297
78497,941705
607142,829826
809928,478176
187132,515206
919556,59654
640579,47356
938067,264811
2442,701620
586406,624450
533737,393852
73832,116967
657558,409415
447515,463873
251593,274816
580534,128243
154446,58803
668772,600310
928121,604058
202256,748585
139348,638067
351091,73635
2770,143320
159685,517578
611716,153568
930782,564708
347613,379349
251841,54546
100436,70888
331722,587688
877834,630627
860287,989596
411826,496545
980788,704327
111656,503752
939902,831994
40480,509326
398580,853072
16164,177387
941170,346078
839466,962232
732636,759820
889742,219177
87569,154295
487340,173888
687035,633177
892727,628481
930653,140522
652031,895389
501088,437663
590653,936908
269386,741515
71882,190045
797067,175958
466113,262279
837247,267625
647985,347545
263710,156331
382570,425839
455953,72086
254780,11714
882101,968282
597453,113015
269245,603803
765026,47588
634438,538017
119442,389715
525991,592736
902675,384986
560180,196517
992150,388069
831452,357242
53184,448383
152974,210859
490279,740886
996489,159354
554428,125274
494943,108827
701112,554225
912663,441835
741900,302065
172315,880956
251582,603050
941396,26338
4399,60745
306420,611982
787396,932873
126657,27070
511180,221512
753710,172408
946326,648709
510017,455774
173370,35300
318094,712118
686298,285200
777889,103919
850727,875988
298298,695630
191230,496971
140594,569722
908502,272847
538094,391485
596072,201000
156181,158140
117050,844926
41843,246982
784205,515651
935649,197977
386991,332406
240247,611270
306013,885163
153861,904608
919708,990432
273576,151443
721779,471049
472241,722602
567521,968842
366204,407530
924414,476743
605087,79694
926006,939460
535306,643237
107763,886830
387910,886151
926351,528302
935373,817801
518488,294753
980409,708551
111202,277896
858582,498101
567140,217043
246264,142299
647378,100621
633272,368553
544955,229742
940668,521782
657280,416412
849478,741806
535918,2136
119603,29309
518542,186919
778702,664226
167928,116610
697216,64978
479071,650506
144106,356599
38204,881998
44322,336139
618244,326141
687770,992194
820463,774219
908100,566252
713741,20679
221741,605705
755483,494804
64375,656462
858673,27615
610234,245541
528767,805760
530593,84334
114629,189554
523404,515887
875928,556683
598571,749665
688229,949605
635262,41113
988954,133867
826313,65583
187412,533822
828607,467157
858090,579356
787134,570439
605659,583608
766975,695415
656350,494296
254887,294806
576821,406617
279580,646567
989997,293720
504793,80795
883829,76634
268078,349897
198816,498821
871440,598050
862140,971996
779929,2782
376965,854397
946003,366241
130194,260729
484302,177203
36185,615736
480261,314882
599038,769955
382297,522408
1644,616274
836449,745002
359506,322446
522060,412633
75289,125438
595277,586815
247527,224587
661119,633318
202840,168397
97666,849720
640427,653867
124061,940778
542532,440385
927005,953597
691338,132892
631948,400740
5530,536182
934683,104563
707061,238532
427391,941769
939649,472802
304307,338331
145853,380681
108365,386838
975186,193311
992261,860941
807114,381102
347557,140127
44298,200429
872252,609970
14269,726746
427265,545876
203039,784255
307823,765456
618087,67387
395158,409183
569363,223190
147226,159967
260070,120972
304144,332347
589039,965599
854567,484651
627367,260120
105743,219485
346211,423437
429676,636038
857308,347634
473006,223827
307024,198549
985794,868473
965798,237277
770466,234342
471544,885233
804062,931278
956304,180081
733519,816642
562452,529194
642655,84948
77200,710543
813139,919930
759250,411060
649365,779823
431199,682193
743416,222606
386178,305978
403479,644747
481862,774453
84714,114860
568493,269758
919113,382134
509953,153866
862513,203507
176092,587315
933211,539843
368134,193859
133362,689465
840962,18294
684953,340958
895246,591366
134154,578822
21342,493503
779894,345178
546557,433151
104620,270290
233418,315575
102583,516207
633862,701400
285605,125055
114028,552067
450113,867903
650437,267201
167156,952965
286748,591094
425734,2167
765055,558546
229442,828179
750515,494426
286121,806858
468221,550246
233765,115049
856160,86073
295318,407346
38003,51718
7617,9506
98371,902901
93061,256673
858306,103290
841507,29404
70319,135672
148235,636659
99213,484509
540801,751212
694709,233304
682993,200155
87726,142427
212124,848335
770662,478180
923116,986895
757258,221595
411719,572018
558601,43034
272452,528577
262910,595339
638617,834401
123100,352384
50863,526266
623699,705846
410610,351985
467677,783533
203940,976738
646632,168307
517116,662926
788242,339114
565475,179748
910501,592639
349788,655069
834595,225779
28622,602239
797847,787610
541962,1392
184147,778663
61039,91517
636628,126526
188866,42929
97072,298546
442677,297805
164568,994753
183309,391029
108526,699424
545021,620321
750200,732989
104368,836228
213212,677778
125737,921517
38342,152957
871458,869004
871500,820694
872065,60441
331724,912597
689568,630124
273507,338084
998335,924622
408908,525328
432694,747193
676076,896032
369913,185081
616907,432012
802214,628950
778751,273028
78935,334927
8980,979346
83543,763459
800495,669934
2386,943770
825861,601340
868788,105768
809507,703779
646869,419902
2102,436987
674462,451429
601395,472486
780623,281350
65578,581444
591081,295386
222502,586534
70687,160071
537451,810478
54435,308756
150064,330259
468088,758474
199605,299802
974711,169221
633897,338335
947911,147813
230465,240894
445447,317923
277012,2462
315048,156563
56954,785315
170206,308986
571842,141272
276748,589752
838872,340686
607897,628452
338096,658415
927400,139984
388718,228137
351011,40963
915560,606817
915554,536004
16459,588915
406571,88572
76336,607241
851477,775491
674188,829206
468344,283291
226328,612190
985457,599653
768190,106254
637134,30798
762127,844034
334472,472832
260381,303769
145479,867430
835395,656284
474318,523505
60025,126019
526932,324229
350225,70907
243005,153449
993352,873952
84834,673644
812333,312567
874622,172288
728628,398751
165917,230894
183275,700808
592552,139352
500632,742698
178193,717827
690106,993925
846416,809186
260523,892163
785840,853122
697572,539263
50012,447578
756445,226709
693209,467885
932110,485683
965729,524275
770244,754715
942503,597973
332996,302925
182787,128488
98431,297743
154268,427739
33177,886690
765139,406986
322835,39493
746476,716057
62813,510644
583350,414979
412222,759823
515030,463527
485736,618804
750054,612147
144180,896519
167799,106215
260958,871328
745435,925520
297173,479053
767953,225003
482802,517492
512162,513755
446155,772483
988829,828122
952218,488089
710059,515173
925989,130951
319524,73082
720721,762203
235867,278217
232871,726579
823649,127746
360718,821334
901950,295184
789475,712895
783928,301559
281008,337592
185641,275073
414225,292374
662410,513094
789547,323225
941862,747871
81397,434775
487395,313886
930665,913154
250362,883870
358500,876799
578344,336374
741082,635255
893978,402374
584639,542512
65476,206342
427388,836008
755852,3018
79608,545332
492713,363376
447686,653563
284695,148650
910997,365251
398972,57081
891728,541331
483257,838751
894503,163167
447750,636917
879827,608818
603148,888934
645039,870890
239596,126829
207990,269072
301065,855480
165483,10101
980299,49607
357349,103309
763976,574980
957773,987572
895155,12496
702629,605100
647472,796985
717385,933595
506163,736114
805214,867644
878889,267979
500261,252206
323526,689117
693202,36168
64777,647596
524262,909289
470634,946108
327086,500174
496346,264202
807462,831387
321284,786806
960498,52872
721405,645059
858990,740485
128520,344572
725433,381533
197824,304299
880959,134997
256902,627678
313495,430596
821058,309273
966397,325904
719853,276436
235604,404987
850322,321067
157822,752543
821317,778850
649483,601985
911553,304171
108596,578979
943238,847493
738101,850041
732941,342293
735791,789322
866738,942345
759437,978613
179263,440910
107072,518621
338475,396123
294294,681794
971965,102018
122678,709733
852802,518673
261296,703149
802757,378915
61627,354600
568755,170963
505213,216991
530745,173641
504641,513634
406525,355733
85369,587098
64437,28508
529444,369557
327956,332387
958062,874455
945497,967419
576833,450510
667771,405836
76714,953283
7053,864589
343544,278862
130185,647756
261265,286263
643705,949416
376778,451086
115557,413884
605862,76315
979489,710469
659168,183747
724512,722401
345291,713046
728028,305446
361752,422967
766039,741786
314444,904181
8831,252617
17189,844662
329611,255502
687245,81459
345842,670538
266949,64070
38148,3207
831389,566902
660950,136044
929146,69378
710969,19727
24342,487029
551550,54529
374556,34658
972583,681907
971731,363989
185242,773844
564148,824008
949210,883517
896906,480808
927583,882196
363255,635730
872465,689791
122582,731630
131231,447339
383164,92667
449545,418030
157137,363468
669881,678268
889779,468098
47447,958618
599643,96797
651739,554416
167852,464760
352568,369992
249717,587068
912384,429288
243722,409967
22565,87349
471232,237951
913084,617866
828340,905984
547238,148233
859785,352592
636478,871967
474394,936400
709145,336927
301120,64738
581383,968007
737446,179070
895131,108277
160905,749939
832314,576916
872670,694622
413617,368738
889835,575726
732809,66471
975553,155900
188586,447206
316109,198981
786529,122808
756757,194408
315605,737820
705291,842795
457435,364573
216208,837555
682050,464948
866920,746133
929475,346978
259515,354381
429795,823456
471328,577314
827928,777701
256225,1661
502615,752579
74968,918437
320486,905455
843237,89489
529576,447121
936972,708786
103096,275562
61491,468176
740653,667656
202332,229941
442601,742839
12820,863148
905734,951161
763454,78442
979344,227876
705661,182795
554421,499119
332839,311683
414889,275004
471097,817321
512143,76087
149406,701134
48535,239312
775550,245223
438862,855907
694408,159008
489782,413034
33293,516274
621400,464268
278646,771204
454629,813181
967381,195772
799648,111232
20379,666164
896450,932722
797763,413234
722537,289132
728469,560616
498150,533503
58995,923243
864912,426527
298045,895225
294609,1728
478016,566757
943890,406675
956628,208694
328437,707504
357558,732390
798144,839219
647139,804515
279442,78239
52040,337292
80541,693670
322764,936010
646204,465915
621061,845266
332024,642263
128120,882591
325703,915079
514828,106709
663530,224900
606398,818111
151863,565116
213465,973402
187016,749303
619683,673369
901523,97504
929694,567696
748725,671976
355259,818260
601922,278710
809458,762264
39870,651173
966089,207755
976102,929089
551946,915533
683032,913146
526551,989579
757789,49333
365387,174569
482700,943625
278268,893564
128632,867652
250330,162969
525694,450328
743217,252669
889068,434260
322933,283489
237583,788877
800423,29263
238565,577471
763027,542930
384522,622821
267358,381191
225767,463533
424200,534624
741298,633346
335714,398887
561360,656809
964098,730297
10141,384148
699455,708511
484585,96533
623356,824916
376957,580598
625713,456531
71318,318471
217606,356928
621643,640160
250969,429411
789923,112599
803704,321628
699291,473898
904378,97760
554955,175039
649454,444492
860105,965830
219588,494671
850998,892736
672550,713873
167472,890421
991400,208265
122463,141167
635892,855574
528889,672618
408169,896125
49496,913108
988231,799208
627664,438916
844380,710402
376220,442363
579799,959041
308639,249865
261688,251267
642451,928292
533584,803365
796837,26082
656543,208018
539529,569193
617054,953492
344864,184262
165950,640286
943236,896341
798944,900778
857006,236932
650932,142124
988101,831862
717120,870287
68192,676630
477185,839627
195892,856875
929681,788016
982599,541410
615527,707084
53449,693363
538148,95080
548308,915659
623745,659246
120133,646174
289950,241108
10024,746342
711702,86470
299893,343819
812002,102806
944904,818680
193770,82818
36315,397990
764944,9785
452639,911712
372144,16856
68444,69653
64153,948786
992631,798804
656137,994873
247504,65692
440829,127923
451416,595939
337092,364492
551047,297641
803292,894333
943417,331565
472167,903480
318933,713727
462570,459372
493072,688473
42336,762394
398273,463451
229362,7568
27945,282021
356701,32656
752171,312258
455243,81593
148784,141360
46520,63286
355913,362539
173806,334202
999339,162091
984006,199060
521944,986476
431526,649423
88258,650801
58704,755078
782614,459868
400639,388993
697055,702568
592062,515276
452922,333504
786943,462025
284765,784272
736225,967430
996684,653882
936147,484008
889563,192903
415029,326816
301935,991696
598602,781007
883432,990510
836100,186781
595532,632335
3120,99177
91526,402960
13379,220893
552509,268129
341527,235685
886467,884078
477690,317144
866008,368510
513782,424151
901626,294229
851972,438425
240590,269550
214422,610857
506048,273548
524431,73870
720949,694182
854089,888300
430773,284670
469462,534070
974034,327268
14198,324238
981452,661687
94085,596543
744488,22163
811891,27060
994776,215097
882978,737906
704069,271399
610386,387059
140109,875514
227706,790888
307857,724368
388985,762560
710037,586411
728894,311133
425325,184491
892966,826060
703891,612817
168420,397265
175412,712002
24868,944845
96533,75895
313154,405448
404879,847838
826373,869475
890941,366597
743088,7935
988624,169192
922192,92326
961034,963161
832398,844027
813138,61771
102370,875143
671165,914139
570832,82702
192701,871516
245721,149006
668222,943399
287160,527831
359735,15485
366060,65468
680573,255688
880679,539049
380624,698222
78078,191013
322922,820881
848650,359529
754099,580583
126830,486831
963899,379722
50799,730061
664029,533878
8183,935995
121991,779215
192663,301665
639858,76265
656297,599932
151914,73610
893151,851207
503241,482023
904957,519627
804836,633988
306616,29408
278870,48596
644913,646186
522777,438400
247213,903113
713856,648166
682230,949622
627068,254406
624080,210733
199306,513941
794112,209275
635111,187307
288816,336564
717322,956850
460790,93221
322905,577451
848742,504227
469114,166251
510483,445960
536249,238649
425124,126077
751744,228800
204070,287440
286631,923800
29542,73436
551280,364794
890530,311387
412011,936134
749624,223740
577101,890
408865,151399
884199,663523
170716,278593
572634,924725
485019,853560
470741,554447
644950,131868
762985,569264
708161,854241
860040,312867
13064,89249
993596,312945
84693,156468
913130,126206
905922,498395
973931,92969
416634,142579
958302,364266
525384,604194
586874,305746
566444,674968
157116,342392
312790,558992
782534,179757
714461,313074
836380,767829
887088,285714
486470,501088
857184,932566
451578,623195
499004,619332
963194,128635
801227,307584
2772,990623
68158,735419
840769,379530
315528,396406
996102,39062
598837,376928
758019,912527
649573,316443
834664,402663
908838,751113
84146,867483
582482,793813
277099,577330
775391,315992
992764,313148
995185,569347
747185,482224
979919,428874
153096,404733
90242,850291
575845,611575
405183,282362
216473,904779
650228,538897
505934,159030
677379,328646
642675,315732
261681,177452
543099,144001
891633,199855
21175,517783
425866,554722
665151,350029
737671,339858
338086,396636
94164,192126
693561,804603
204583,247433
142766,877201
794591,625698
452759,765056
60866,713355
668110,105455
574941,54493
949265,808327
24291,30370
106466,226002
168800,193472
966487,78251
148076,492257
846489,28711
684927,507518
664857,445882
491584,297682
862137,374429
300892,846961
171621,744636
877323,614298
409493,395031
228483,694369
687434,169692
668303,274427
635357,169899
782597,291032
160828,388554
845082,985359
146642,151457
364753,129929
425140,1753
876667,622973
132522,501539
853599,78679
372845,698612
630179,580783
688790,976577
638254,582846
772320,57728
468772,66455
232003,782369
246974,886678
254066,125001
306308,107633
64829,566829
407715,900368
141545,845177
553470,979086
136206,541417
391698,430986
851015,295887
204447,67412
287888,532667
843359,859628
463273,82242
90197,714585
148729,458219
462087,674224
224125,887174
186784,337053
275469,144662
181332,867702
543907,301262
157343,241849
735832,213238
994802,21291
601071,691248
133880,521348
220430,109946
94308,667875
327692,392425
835802,91727
406331,290411
689546,442188
236836,321318
796251,327352
820793,720232
205454,764811
784251,350930
339123,812480
945620,359623
286541,546561
9964,613592
959669,739126
634721,452475
845020,222286
512323,686122
541002,656644
142814,349292
611435,805229
686326,429465
712869,413398
742212,389215
200066,673414
950272,75792
444458,627633
331890,356305
654803,911620
418012,30056
783550,512326
188591,330909
264168,138879
655926,959163
294141,185533
311520,113190
453108,31690
730439,882673
677305,644722
601046,453529
223213,987201
923431,946129
529819,533439
239706,329355
468797,738293
360631,509081
870691,471808
924969,712542
509212,224750
438081,73866
497544,532202
979430,969928
691886,247976
126810,940352
743361,45917
660908,405424
682483,508893
621253,667562
347210,870784
571108,654569
526945,221309
523371,720747
251905,217336
31590,461627
554993,829820
842441,697359
29260,820868
208792,677796
34853,888440
281836,560120
763516,856891
517365,523783
908346,672811
530661,107524
139418,576808
454288,253175
574427,16931
461382,542616
887910,541812
807574,485703
17433,852794
388800,429534
149326,594732
622649,90867
36180,618399
692633,349513
709545,4861
520127,443132
577284,863538
538887,691491
246601,535009
225783,787811
200556,41741
122478,266548
810715,96245
577026,291640
738726,156769
525400,459388
48306,562391
779904,90496
968616,261837
449262,805428
98022,809285
114385,314229
760119,612509
864603,383034
265014,133741
811305,55729
953373,738312
824959,371898
881863,158228
844864,234015
388325,444825
357354,777046
171667,428964
529023,346021
323824,856541
599948,23527
17042,887441
751333,499055
25848,108086
1182,38945
734943,288143
771814,423437
351759,368736
813985,757169
354584,448739
354439,962391
910040,233083
596700,682130
247117,195583
534180,600013
939405,296270
113246,184187
148740,57571
317352,11481
541649,361777
675562,439831
311982,627572
124665,318648
191366,136586
611700,833114
800347,685105
406596,245883
296505,449003
470508,624317
485845,578488
28578,305345
179800,654029
552462,862012
249805,579799
432531,758514
96855,728190
798755,970909
991538,769449
93212,944007
948559,376463
332473,56105
145389,599870
553839,226972
670940,898992
216970,261128
271261,722556
640602,810062
254092,37195
648366,351623
737535,350597
682399,66462
465310,769216
771433,526573
975537,517324
353540,672991
825670,586149
14352,304358
192320,869627
194025,792197
402303,990349
859709,411265
2456,171053
99251,680295
23484,722097
606174,69787
918449,818160
801562,479038
447798,712721
696324,624252
286805,901169
710174,330023
616291,970330
419780,785543
104121,189815
501333,591377
584720,901863
339678,11630
798876,727411
447979,394365
246718,960064
359128,886086
389484,283248
684030,519461
871570,582099
247296,442026
736348,863212
913463,352727
626978,365942
178007,931868
758457,513093
393464,152947
758694,448307
449542,612991
323843,69384
714047,848179
675817,994841
599879,529066
478626,316919
870959,819579
694783,277697
590572,310274
14324,350687
70161,687703
436223,291553
711383,231235
155529,218746
199174,987024
88672,924955
100271,719208
441033,229588
289896,734755
381490,723800
915631,621829
598774,258993
508431,900589
501805,871148
282994,849749
475713,253431
694949,183968
471087,463655
229187,25796
866819,474013
865453,258206
965651,81531
164320,396587
779631,751632
887554,354706
764661,591638
125270,949157
86007,224874
27978,733038
58531,922446
822787,164144
913300,674128
995668,297473
286393,710456
836781,369927
80193,692671
448582,577519
762228,639070
205083,203632
818585,82506
387762,938159
810950,818326
249236,747198
445155,721996
118480,932091
109244,432258
90143,598523
148308,762638
282851,215928
511769,190367
710472,579729
820521,356496
865780,900973
253717,772875
199440,574785
138143,145356
618601,885101
905679,613989
730456,641774
259325,172212
988160,268574
339931,419990
781340,342971
581068,768081
243948,394588
284995,871268
864138,702182
482367,124759
543357,686401
398086,750607
727249,806077
268024,140085
274950,212957
496662,167938
468431,567731
149252,841909
672562,832512
462102,299399
839841,885092
596813,167063
650300,361365
267878,228772
705318,543462
840470,632635
628001,913909
946752,309606
163138,456214
738154,502526
424988,775669
359675,907496
311224,957631
357592,572185
300729,348980
226460,53209
36980,787634
6898,834869
764162,481977
26663,60393
912011,189239
88690,401054
262518,433223
44626,256108
516146,310575
837901,16764
483017,904259
719223,524147
491249,711486
883185,698113
261232,164208
434229,365384
558810,46509
325128,119785
771062,174696
66092,754156
967353,440223
462075,270362
855850,212795
724258,234830
47168,142638
325788,616448
768116,105627
225968,100787
300334,20777
426030,238351
582908,74805
718983,5172
246913,287037
244412,299941
271956,276823
655010,938320
869574,994940
562583,426114
571594,182820
555063,923554
63679,226011
833774,437028
155168,859266
228442,503162
557322,970864
813252,984515
43112,107108
666279,453503
568868,476493
710976,594810
700809,342810
232468,666539
962650,920700
387804,618682
990945,745940
279807,595998
315439,56000
793582,197786
699037,946650
855325,638028
122013,777548
752842,764375
955852,212766
509278,214476
542024,817860
767468,804578
748384,929294
90593,434761
111026,750647
992656,631481
970956,973000
523442,749635
555109,862428
178102,59647
929295,410293
334531,575178
151885,399620
93264,95990
779089,556285
494506,518124
850624,199475
37000,419176
894778,65793
564350,119334
196619,138701
605770,601454
427500,778863
855505,477315
455041,540137
924218,19716
236013,919077
357187,681407
879482,392190
489910,521163
713770,244390
286454,296507
872153,933925
213030,125823
356333,273126
242552,894528
568567,658663
575008,906900
210025,212917
497695,753507
598591,77868
215072,88395
786100,950650
598641,167755
247601,635590
553327,158764
490546,182850
411224,942340
604911,233391
104990,125503
506782,395456
417900,493240
660018,655660
734956,991237
718964,704670
406052,478087
914336,55502
519113,970263
284196,730705
890058,213978
879004,161252
634952,955440
984998,288439
687399,789263
811684,499235
131005,645778
153517,726565
800015,775122
330456,593760
818192,758895
682336,292678
215362,786670
408849,541898
826984,950950
325174,863710
849304,276605
142261,269673
152688,385125
367422,86964
597788,818826
965391,448055
138766,803253
953781,539798
133536,547463
195402,981839
956001,487766
704208,893498
686538,590469
495690,338628
700046,193769
254895,832400
625679,944266
353613,200806
992163,76873
349271,99875
526117,127522
616700,275366
475512,252780
293801,298384
613082,850136
440627,998990
216442,199141
932524,807258
918849,135023
427251,653652
251049,571257
678773,729627
578457,864249
825063,881983
992993,673294
147482,353872
761146,506552
185890,595416
943336,13956
35265,408730
383551,530599
784649,245486
800245,904890
961403,469453
615583,374495
768618,63626
780417,538207
719246,684345
124979,956569
74051,837664
486516,115257
955034,778161
393344,28048
77931,734149
665210,527110
58344,820492
675561,127623
852083,715281
310860,150605
212708,828923
954486,702436
68791,502597
23581,362069
360181,617270
384419,443451
439993,517960
800626,956597
732985,229497
982364,583631
279970,440421
465274,36146
103762,36851
252065,584895
598054,996430
667367,703231
891086,114704
491822,659731
659479,303373
267388,814935
733040,495352
56957,872412
869738,121327
452811,237265
349317,628966
128113,666185
134368,386436
202624,990249
496838,314783
76501,263615
112349,184716
968896,11378
540553,770006
159882,332804
544400,883879
221752,448578
789019,831329
970169,286815
867477,869775
394191,669190
205967,953103
872398,465911
525927,503147
189188,458232
414107,402659
163509,541283
373307,426231
598321,786914
439985,1336
231975,900699
34507,101616
95314,824690
681071,791273
532787,311192
458198,753715
312452,611170
173153,120642
620950,608642
97260,810528
696047,148246
577672,278058
274333,302040
857933,375059
958245,800617
488791,261082
362749,824847
351129,559575
853076,510873
897248,115557
506226,887502
290117,713001
822632,72971
99593,571100
740359,675996
486176,382971
31184,463024
942049,324646
57626,415041
512936,550928
145939,32741
970816,928025
501855,873334
749334,734442
833639,215886
226807,788050
767511,247986
290409,430247
