S_i,A_i
83753,781059
144873,275222
823529,590291
166562,963460
144662,58222
188196,250153
660119,758104
973191,739363
193389,617309
481234,660886
818910,757957
755495,437722
664967,649711
966239,682613
938360,564348
876433,164676
714003,92552
543825,95085
15918,574211
592012,866716
942198,484066
812726,93416
68603,179616
526065,216462
998465,981646
396947,815199
397997,863714
845019,971802
35728,828943
939298,215474
649934,729931
768369,87732
733472,884199
453409,817654
419528,947078
671254,743484
399160,173366
152178,881604
680642,595000
326672,322389
470108,890748
348091,215649
810879,931197
646443,613559
243451,312372
548521,703582
762588,106879
735765,173106
937931,209247
857672,124497
9477,574841
205320,138377
624788,69582
45941,727904
415033,805916
276340,422012
292238,759369
699597,453743
20026,751578
115604,940560
651898,425065
621053,644910
446265,477007
71701,727681
548886,549768
250548,763783
912910,384191
441335,769033
998892,89098
271150,77954
428607,120894
763010,844879
950663,691945
187053,776679
585130,590169
953463,285108
125656,887966
272016,718678
758102,639975
906025,968285
564999,969885
418237,952137
169002,739292
613257,280859
384978,136194
770328,778540
967816,170612
330652,93523
606312,692823
726984,348068
795454,524371
597532,575729
348947,604122
404451,485736
152247,608595
207609,687597
453469,355381
633340,367228
845511,698033
571543,427350
712727,946968
409084,754577
354690,999087
267476,974774
240769,995638
706579,628029
999472,331328
561647,646384
892387,386800
176868,480603
784650,143301
436357,45077
386149,482990
595050,705445
755667,106987
272460,430448
779636,128186
564791,98729
328257,717361
836556,909765
672193,739725
298155,484279
213587,469460
989698,267924
759244,615350
409986,357852
58536,543851
253741,567590
522574,9804
669068,188874
993981,376380
317451,849518
434747,474528
592863,285095
40658,610660
398340,457660
93394,16652
293102,178816
243508,648211
530742,884167
404969,716890
580329,238954
833344,85574
477715,897159
99529,388252
622019,203542
545049,248844
173710,731758
781515,185079
102356,997201
4294,812397
995870,938375
573962,978297
875966,211616
343099,105232
582708,740502
460736,574840
225604,461205
930631,231322
728162,574307
405577,27868
886027,886351
570533,90922
331548,114260
695788,668043
414423,462441
224232,641464
866247,746218
851472,244091
381625,390379
897470,393618
106484,11503
287837,750573
431836,550961
819750,545177
919796,766600
583444,629726
35477,551794
551343,396809
978961,781098
778727,548968
595288,124031
785806,880522
495153,92342
108840,416087
311534,934601
522838,302898
874831,419827
846645,527004
953930,166766
431817,978961
480857,616661
397818,210655
595876,713255
650190,375631
380480,144104
6328,835995
17626,129970
549295,116155
443365,677697
719114,349963
12958,247106
17641,500082
559476,604538
606090,882408
257428,967359
386251,621305
863521,828972
326267,361105
126481,907090
42591,331001
682047,733216
74570,409965
573,407763
153813,372508
913530,322322
369815,199006
300629,495163
599886,772860
647875,634270
997352,298355
733197,592977
129017,351191
398250,203245
8363,490670
939020,603603
21177,797484
701455,348036
933607,495118
988302,243913
785376,169215
171471,153254
657866,470291
11260,531631
714605,996510
545702,217619
923193,59043
83490,570697
921509,293188
941494,18276
217093,959304
387263,211317
837582,63034
485352,960787
789764,434621
341515,740270
534615,321439
988306,53951
323404,606107
413091,157651
783622,53844
249348,984052
197845,302645
623123,721371
232213,348788
766462,832868
128836,803898
72649,454406
175175,404947
274919,822181
7474,131101
976726,135841
352317,964856
433331,533563
881970,554032
544393,78972
693000,106035
670005,334835
429234,58446
698068,492873
127704,733630
694826,996548
288465,359723
965539,399710
951235,234421
660437,215204
261136,829233
33674,336302
141276,377579
646687,355835
671191,433329
335254,641330
26241,572793
461295,667536
718753,852116
298116,447690
410849,120744
933668,464435
966031,385522
49118,508641
343672,742738
830054,397820
524232,549519
193194,640725
82890,482866
573956,968415
825801,556637
467591,448213
121947,887938
701056,432619
464772,349000
730919,640108
253681,807187
669270,571936
224345,208683
141475,598871
410345,134163
53497,819013
258591,807774
945482,433193
821070,891087
641118,822900
708435,764509
466053,122885
966409,967612
929124,563626
797839,892001
704955,434098
802888,193352
944029,766899
593219,543421
866331,486449
771022,38014
885716,305476
110658,92524
234659,75492
644044,231083
600227,155944
506586,25932
665523,681114
181779,940277
462432,154946
112287,151407
366515,236976
162242,164669
192535,391364
661236,792314
231239,760554
916412,854362
49753,864971
344740,511657
387191,938422
438133,125895
975380,616161
912190,440690
741013,140929
150051,64332
569913,498673
423533,470403
638867,964825
110990,279661
129869,798394
433059,275336
548665,765563
255083,169951
17321,679446
576533,576797
395444,213189
491376,986077
996999,148424
553112,655644
299430,233461
282486,265196
893588,282083
836761,970561
561703,130285
837040,397206
94439,493706
425252,61184
122306,409526
85961,490703
177515,972300
802686,641335
257847,725874
382406,177229
960621,524891
696349,89159
911206,596398
857926,36582
886906,302637
411172,218449
385974,150270
870949,913458
860035,829451
958721,278276
809593,380832
327896,877674
6901,379557
417368,587872
71812,537275
935281,96781
483979,640272
826424,534658
99369,55007
836834,911324
190548,401066
448470,595959
116836,273552
989993,332142
304304,527075
592372,680461
758821,307009
888856,84660
6304,504690
736794,961033
316323,460702
536336,160686
628944,589170
633804,506607
953225,842133
287453,23257
342432,806680
388352,465024
166522,370733
501277,566209
793304,373444
701618,50266
827191,63045
602399,574150
413300,97647
569443,779311
698738,926976
412957,77590
43742,385355
384094,193771
565191,195904
107127,714563
455176,705722
972054,205141
799920,31342
47057,325163
914653,420677
825938,974702
277846,850563
857299,630521
339156,419193
685217,847847
189965,185413
502267,399912
351723,882628
92112,672690
442431,758307
210747,776055
427620,787640
876518,383521
528680,3516
484853,95940
32307,851313
916393,847788
588194,438603
455552,631724
247769,228944
638863,277400
253253,759204
189896,395114
602315,854424
391127,541412
983890,475863
654936,516350
895506,179834
93028,405587
603805,785264
28669,455523
337887,12331
809254,64577
241614,343588
448432,561446
85668,566995
487077,44348
106753,749634
835077,251840
413570,142
627116,153381
148499,298290
552085,308378
613403,238963
763038,406501
451187,346122
762748,414871
172020,589228
726472,296432
382762,762515
462570,54228
676189,659560
23668,716570
768112,45577
840867,946025
895478,616600
52750,981329
489389,347470
178654,720903
520635,331596
333183,73525
763694,348559
695291,389651
196304,463582
746135,277270
477932,22913
485376,703412
981599,313143
313570,17425
800543,330670
805553,702031
595082,869758
436826,922281
412908,351345
426851,656253
289698,729386
336595,536813
224042,469928
848303,180552
623019,894251
460952,665061
362922,40051
728525,840941
16630,209472
825008,151403
636061,597048
299234,318801
296291,717623
60284,706602
271290,34549
389089,537905
161658,33243
715994,228575
357547,262215
916707,412693
246542,495055
170668,391016
983003,471534
721531,417680
618596,442498
78601,187180
460321,107940
712862,768612
109457,582250
161084,278756
67036,343251
261448,857462
917098,614316
699260,527274
858877,44663
184599,734372
37015,786729
969928,814965
553988,634784
27410,294175
379538,300848
571602,427783
656578,930909
179453,604823
634343,975988
51506,501943
885035,385121
696981,238634
687994,639951
284149,763971
228638,973069
340576,904216
263484,809111
945499,150971
650659,712084
381236,237096
246554,83580
193514,59089
720322,459454
508345,661951
509602,879542
491613,869382
853205,793823
56951,904222
386600,292008
743180,358200
824235,744733
411514,545971
778426,707967
482420,425673
615050,23414
882142,630171
170063,734814
42357,674835
508123,636612
646744,924246
718302,553451
205567,457913
450879,449085
608622,500114
473332,647477
470162,155891
165770,596033
502683,660607
542217,162923
232939,371767
276314,328862
202953,53535
1202,495084
870829,122092
231896,99282
583760,11010
680996,936081
872256,91015
322318,948455
900298,560500
515131,332228
441310,858451
286413,189110
544795,151797
461060,865837
600912,978243
796736,947739
446704,779838
634988,838232
106526,183278
439390,415844
76134,362481
504952,815205
826350,506814
163612,511398
687016,103236
864229,348562
760945,70110
867369,686812
435004,808866
969325,984617
844772,411578
228387,360236
411243,967862
984173,574040
937235,184832
401550,734920
666937,512413
135274,201581
479223,473797
784391,740101
489663,230180
80120,231664
768909,30365
44005,464176
159202,204706
742039,334832
786562,964902
37633,203322
470759,307836
407878,216843
726180,581230
133029,233880
323725,606035
330404,211062
724216,35544
601487,51439
6276,850092
732011,384275
40939,979298
809475,468019
767240,26107
619509,501999
532447,540656
973069,84382
769289,236923
2968,968487
623175,262364
574662,771304
910015,961517
628859,240416
404780,834071
363098,912911
433514,129235
379321,573646
555430,32045
643267,803184
515392,644399
643668,471687
466677,9265
532612,798684
66094,879007
440286,201132
432,709355
826865,367539
513491,261904
507142,911747
6657,15550
943784,669470
888081,861254
692326,474141
153879,228347
888065,487041
917044,869893
328943,189345
203337,294416
779501,911139
13329,687014
560061,670147
110398,650075
548403,409084
383973,239564
414730,21231
874813,85406
792109,787364
111518,439118
904293,335709
868931,834306
261253,852780
931973,934496
888218,881649
507857,357096
842199,121527
848904,347545
656585,556445
374921,612440
904102,876172
771940,871949
39991,809582
171254,601611
111367,32125
252713,181838
78979,511950
575309,982918
640632,846292
874950,117922
512196,93622
152139,845841
1571,395776
7557,433216
480499,46223
158790,760398
709299,54594
638573,923531
212521,982235
938598,907268
216586,310632
249137,927736
355737,563857
764190,109920
444430,485090
766567,514641
489952,473725
132900,305884
752922,678008
26186,654061
151575,571059
556513,540893
946129,135854
47938,655459
265673,430154
153029,127354
438658,458896
519829,762455
399185,690397
448040,257762
990606,825866
775085,415910
679003,643206
580367,18193
579461,245744
400165,481900
384750,128903
536199,130713
228352,195447
205139,497021
238714,720326
812087,360803
905661,523600
854755,935015
240991,979543
678041,913115
829840,97072
380928,855942
565717,462163
628899,911624
574192,132918
399074,456002
562864,643172
438363,968477
463599,970107
940240,157053
984893,847036
559217,749245
37156,725264
103429,722596
783826,806050
611844,45667
771326,4682
729450,89084
78358,460023
943637,452543
90290,393606
919173,854321
294405,755226
276723,810144
208779,724755
656784,150916
515696,178606
604111,401151
368697,463145
954966,534169
740611,524
489098,970948
352913,851627
818965,50190
40035,441141
867012,946418
788361,358157
374597,445283
963953,757158
44001,399863
751595,602180
526277,87689
35508,136091
204088,63298
538992,479245
52802,846239
397109,823871
347861,154055
319762,486610
752440,247905
66586,182831
977255,781742
839882,178513
812438,672834
474056,998677
396246,211958
580727,709895
351501,644378
369288,281915
240712,421592
457986,816990
112187,944022
55563,55902
775319,101965
508221,695530
981834,582915
214393,866630
449974,467573
397471,532588
260778,822239
89107,587937
565790,202701
27188,406214
762087,129006
911470,70665
926820,966828
520038,197236
96663,286949
566475,22952
89369,773233
651771,177859
132097,451276
276433,622714
539017,993307
39370,489992
560677,503914
163385,665541
755062,615756
173304,716749
235568,644999
697367,11141
564007,529253
378931,574019
291515,423456
191625,824510
614815,812591
798856,809239
735618,268680
633110,757171
882965,835732
284156,936868
190089,138069
19751,528661
560379,248250
148855,586463
809310,315752
543868,748021
689499,532746
873613,102278
234050,547470
339234,352512
938029,676794
987596,847304
53430,587040
204889,641738
968941,909181
35720,349144
782759,63213
269523,120003
946794,170371
456019,419411
952476,249241
209131,343591
733173,19390
509590,315620
892257,104545
199160,443311
647933,845230
700628,715739
560719,466091
789624,157082
634984,446320
663339,229759
208878,485709
208356,454170
167743,269384
137993,303469
452076,973670
800953,655193
317155,606175
996694,105154
166384,662891
945882,26993
744191,749167
206173,515544
152397,446041
650091,128367
165996,199614
922197,620598
907760,330453
56991,192270
689344,22369
283843,688437
978678,386831
483466,550611
287028,242187
8390,987350
495474,116811
488557,518594
982544,931785
664849,657207
98706,427502
908798,518640
594255,191753
910163,353294
724583,693388
204286,533627
27991,886173
578740,193674
816367,747356
872258,880785
48479,544849
482693,813933
262288,657832
989194,115455
539313,566545
136807,954952
928032,860080
960202,938497
186150,246076
729847,165462
482197,555899
66248,449831
965960,857245
345547,353288
756339,387909
795203,213818
872303,43540
102005,843795
478335,336523
130573,223258
378729,596993
717247,646884
817410,180115
36381,371246
406105,284243
541473,628738
874537,248203
334650,512902
471406,250036
23695,364204
185005,895335
571048,299161
656196,908846
756975,211365
28184,909710
144749,51756
67273,946095
682815,219161
492468,343662
274473,62967
950355,840881
668855,467196
78244,809804
11989,828850
572960,158272
962058,777542
105448,591059
378620,681788
506226,316392
638318,484244
67185,449377
640495,9059
463670,669798
733240,335253
165552,710936
112747,500414
66973,859967
531871,968577
864721,25763
787514,700826
384547,121232
894465,111554
401212,649883
544607,891496
304681,100240
274423,972681
552614,592108
332353,411234
43257,847876
576745,188604
922521,6987
705115,639594
109821,638121
630601,171941
269396,112822
548678,892674
186230,768779
563478,453602
608174,54146
859816,471389
497734,830896
79058,86745
48772,795732
576892,28081
793466,315927
443891,599031
308047,563935
521049,455425
652025,117124
645887,748504
498277,481449
729449,89644
560621,392177
581059,783861
852083,265082
208146,20183
843513,255203
292654,292858
234919,164705
877830,456580
926214,530446
303017,381732
143588,64021
21188,675951
525424,724037
246422,603511
897325,99976
76268,424849
80200,994331
988783,521400
186042,198013
15559,573314
664281,383687
935781,720731
464401,709916
823059,597097
830559,908877
305273,944255
261105,835824
547035,612126
656993,78332
33227,999353
160562,659640
158236,629628
123176,617935
439599,283876
550107,399823
711056,455427
507516,514356
747355,241827
398045,934594
703330,942058
757553,14701
168204,597725
159256,334160
844278,260253
342022,85354
268482,828815
620051,600544
826233,540935
246928,752150
456946,894345
969767,809996
81057,852020
467069,766988
313080,867720
773320,1141
266434,96978
791572,206401
20425,971317
957543,990293
461612,20598
458863,516957
751366,992615
37383,487747
149438,29260
894967,521086
940744,256034
249446,164925
171718,924452
905835,373452
27737,279325
603279,92957
57782,248661
524196,318841
752699,992240
106242,762436
687151,957958
192017,213803
821688,477371
765746,772923
410324,903935
70690,189682
739889,571307
292953,912551
559949,962845
958140,423988
309210,523237
90767,8395
842867,794861
328194,664971
597020,616136
334951,377762
795119,535972
374944,964558
227062,360545
795773,54727
969589,368795
491310,550936
601630,270743
264316,405373
720978,248058
244802,774708
550026,68832
650861,192710
992378,169626
293996,430278
912353,437539
722639,900736
186435,173451
104015,766437
333033,182617
993213,388344
670599,657592
886899,209044
558527,288995
150155,177251
38660,375693
77699,126043
620209,690608
552766,770790
205983,842256
405765,569628
153333,431785
846722,362317
107837,723503
361708,531140
392693,585923
588719,682405
835271,150131
545804,589769
650126,147499
548158,710752
43656,927398
567284,277878
288605,417445
511808,272961
499854,738184
929801,858946
970371,522317
339431,787396
302950,13348
663719,668571
609741,963867
321512,72515
258755,508693
347340,541298
582638,592362
271460,135394
784081,165392
287060,995985
109633,453519
986593,62463
285830,336008
160079,114356
80277,12526
191258,687498
189713,461929
291358,263375
963635,686517
234952,725489
14844,20611
238075,630326
778962,183813
501161,839268
388605,791150
209864,347869
174886,608400
646524,227833
204092,264132
13751,81416
491454,938767
80778,380537
659967,958146
384410,311423
649138,903565
833380,443303
295353,414058
525285,640522
817937,670500
119482,618704
660533,752198
723164,695961
10346,267054
133984,159895
932711,244015
676229,641373
237260,478407
16531,361992
241029,941834
920494,557545
619206,717145
61862,445997
789577,751606
846404,445026
359763,974322
418943,193534
722861,594165
340187,201922
511385,760071
51806,561874
646200,216249
270063,207780
760007,754818
176751,698740
892065,905149
22918,677486
549375,158077
420205,25209
876808,11709
612531,579053
864804,49022
51789,363870
629233,344498
420052,414290
791552,828071
382578,735178
254866,122210
516474,342536
713272,71451
819567,334067
586510,342116
217142,604429
398547,487879
285142,368573
912932,832491
958465,101526
189439,645904
981409,152820
118753,446708
773049,412403
358291,714342
467153,893427
788911,224110
430872,558114
444660,330727
161152,450047
844687,572301
503386,733244
514883,307053
707247,613851
422968,427141
606592,931606
653396,474231
498119,161164
354205,718464
696918,529433
602534,373577
881891,891688
637777,313263
732941,911701
652701,782690
18193,79006
164466,10621
733266,182322
688751,369139
184717,304455
687248,262375
63550,592313
745761,94276
905482,32980
398626,649761
785622,199312
434088,464501
951809,440281
276088,677343
82783,568852
961928,37539
330764,810282
631538,710956
382320,890155
175993,229286
214626,878785
159784,435494
991536,991247
63453,545160
149911,804318
231646,578139
511729,852130
378720,97473
996748,30117
658218,381164
835073,549466
675857,601734
2791,444751
230004,564199
775170,173245
113598,575355
718982,758729
228481,814341
836216,998369
531600,501135
607873,821569
98703,809068
459386,856122
410978,420119
251608,346621
28495,586454
730328,922570
992898,510770
801390,589067
886859,595659
688845,517318
67885,913980
2894,617539
72393,64679
631276,788645
700229,331680
755548,737763
905249,310591
82289,295802
599631,702091
946142,41926
66064,80958
504055,817454
888777,886386
485015,516283
102870,468200
778842,982087
798493,588139
565992,734920
368738,774861
606559,476574
607094,644294
313119,280013
780361,15886
310769,596261
251025,123435
371636,383285
954319,108194
430881,365800
620742,340947
555707,855809
819914,714664
828011,196773
283671,779967
521276,335539
10985,717082
703259,463070
683966,850141
248413,856016
980797,296175
518811,500791
842149,142611
988332,216978
457491,595527
101794,275966
5699,804152
101627,765281
579388,332731
141496,847532
307832,419596
480891,363863
410660,917983
687684,883289
497472,707420
706855,849172
61088,775299
157479,426299
889718,4107
612430,855326
616446,804031
101181,93092
375657,649859
453309,107613
728972,301336
554019,464279
324270,667188
758023,558719
450310,586731
686926,900413
996759,315469
336975,303072
616390,160521
575028,899061
392110,744128
555646,84428
809963,589721
598892,368029
613057,136928
426081,478367
874032,974323
195911,543902
204422,672687
296362,298798
831774,987286
847699,6753
739379,695719
176499,948541
33690,404445
582484,408104
893955,955834
473207,521433
533131,660133
167068,540950
337035,882374
88291,527842
439672,572706
380238,21685
3018,988472
689166,548881
56825,450419
994369,612485
971729,593756
158921,36689
198618,261342
948743,394232
696571,473038
128464,617946
987981,306473
358949,23985
24432,566028
570751,418595
427390,230620
278253,63840
924427,291924
629407,962702
166728,91817
710682,317500
380647,439471
969843,829936
981398,871856
841406,619376
304479,221475
139838,300211
797948,895885
333264,685367
186737,309666
555685,75001
597024,816515
263767,583339
66283,931890
111836,257106
350345,431969
107771,252682
223541,568695
748137,710794
87833,706954
446191,559862
853537,522223
699821,307661
115316,415574
140268,479933
13811,691431
246574,646682
805391,411742
391256,164677
974251,577168
955108,713975
444190,155115
966415,703085
209284,683396
602099,486941
457222,364571
354860,802223
184774,429593
978212,166585
966792,59882
60269,452286
759558,708425
784898,209699
575804,987253
935192,179845
5056,303731
551028,907106
481528,909568
107233,235333
486062,692506
87966,186860
11824,113364
770013,970316
293917,535274
773844,261053
651440,204920
201542,674543
289034,185881
56159,625024
188687,953496
104958,70781
587959,87276
927649,678047
867321,119403
713562,879784
62644,641450
704336,866643
227539,443547
264280,66231
108811,513192
110275,79698
17565,743197
969189,635838
200302,20518
703730,629117
491198,943957
185128,58936
522490,505028
880148,603999
94585,564091
996299,623540
980632,1176
240737,17596
495957,489081
450241,904120
934514,970285
615961,124638
778394,496111
40551,748010
866874,32268
349555,879327
973142,363895
1270,300720
627292,861704
699163,824791
362547,126893
328910,251425
851953,772089
708010,369340
33184,615754
879435,42531
759138,613200
624247,285823
794065,975578
25861,219253
371709,18733
942926,305751
832988,441804
499859,704844
428820,387598
764916,910173
130346,427692
538379,55916
577163,738464
481496,56781
851884,185672
455864,89247
734572,520879
554119,490608
686654,726021
789225,52415
775385,590656
448719,968842
643984,589560
916739,847586
550196,778252
326259,542761
529771,326491
285825,67464
899686,160940
61859,234741
127110,857590
109183,925844
492858,239294
519276,765923
477955,555914
975488,570680
266239,7748
286808,595812
714251,110338
273161,519043
938832,221205
63422,411588
93747,708545
45172,215980
488993,403525
413988,26327
504927,590507
621787,229140
109504,239047
315274,893826
694502,534306
639105,68958
119062,765203
81806,257887
720260,15947
769026,901991
501096,962118
460470,933680
296440,163353
759339,497738
789904,291069
793170,205697
307131,844668
376306,233622
355048,591995
764860,573258
847274,747464
66449,411554
927784,234008
246738,36760
114106,722707
838649,670143
694957,774138
156785,387712
104949,396113
242388,96382
742741,520445
554552,287732
228188,368505
559117,413045
62826,387791
878310,220292
745287,578932
705944,812298
521185,534362
991096,712973
316214,287731
336185,697203
469846,844519
612095,356345
329782,645424
2622,736886
582646,176473
545965,560157
43438,282165
772637,417665
612750,176604
874871,428788
318379,295621
694431,662531
644544,134856
372914,800266
617960,612343
344373,433989
519510,180780
864126,496130
469443,314476
148143,214095
330167,995586
627740,858336
128843,812519
653942,397167
366255,123336
682318,698378
864531,507197
990556,548347
702975,756463
76974,988808
22996,896035
560500,302884
72109,450322
180707,418007
79228,255703
85260,266292
358959,45706
736383,931675
158822,300338
337197,604531
714789,194226
771762,106280
307202,919426
349138,824848
818298,731049
656856,302303
470401,286686
896411,934805
419573,994772
814059,230725
864289,502265
977974,842650
155142,121828
89542,598987
196751,586340
551629,791918
906915,313353
492195,825709
127114,481181
324573,297058
687415,490412
650934,172624
518357,421400
843981,184535
187191,695970
351351,822973
720423,95384
649268,75777
932855,508380
917319,790225
413098,508136
607359,176520
804592,179246
74452,356876
230270,837781
190274,583084
490902,222722
485752,654850
713425,77858
418839,209012
916920,786346
463160,215719
156301,647235
406571,229178
868520,562079
660144,428350
427202,748864
921474,372215
502056,827382
650509,580237
579098,952871
699150,475559
497072,998414
235069,797515
632909,440432
871980,660740
100971,177145
684913,897000
687506,451477
466249,731683
857762,365358
137421,814948
486017,871910
699587,673122
749582,927794
548292,865596
576564,54626
382279,569413
598476,798958
42247,472290
168342,177089
908460,313776
512587,808937
358450,700593
675357,671627
922980,903250
565680,741241
499359,393265
19708,527744
988014,144479
734440,61593
922531,884016
913699,826505
802914,154014
967657,451923
175833,36087
142970,527573
141964,587874
421492,92018
801136,496376
219710,178059
159409,692536
592619,58160
449586,331818
770975,42910
118092,438758
521786,237238
957206,839291
469831,382428
619902,555636
745178,872945
754060,58764
546612,331150
324934,387513
249386,76129
224414,265430
391251,376227
157845,391701
232163,974502
821891,683829
440281,409640
608254,593968
450264,72987
316804,267305
82777,774054
222581,516296
129640,494263
705626,376271
265177,451560
418925,679663
812042,417601
553158,308717
951452,652132
805966,594677
277426,930284
355848,89781
339152,330985
181530,948415
632313,894722
595249,758488
236938,925519
345378,248830
251052,762908
149683,938379
284711,507032
240795,432058
763589,98831
898618,576325
537058,868401
763199,411376
839230,764513
977612,722744
880953,828018
379212,290424
42522,576378
108099,658340
89197,981872
118090,886028
169291,199346
687416,130086
689742,496158
983636,6849
791944,355936
790978,704734
245340,671349
96960,431790
760465,217379
627691,233913
628928,362374
455336,565983
557525,757481
425901,878536
926742,425465
390703,348073
431348,47363
484729,501451
611755,299460
356605,465483
980387,104137
566424,402291
59676,50607
882751,262186
555819,151627
956351,714619
22371,184236
458360,798752
10687,66718
25450,978247
422249,742610
644116,952467
808824,953811
313872,618826
572507,781741
920449,699177
461025,235924
731631,190818
863582,855686
625527,207161
747356,25707
639453,227244
780156,794185
700215,613916
305194,538805
778864,391869
132348,556753
707199,13184
612851,442713
851385,238261
49983,260329
194177,636946
935652,550284
642430,289914
827993,241675
167812,642824
786652,174240
382637,178563
669255,817657
127311,663857
692405,554983
157230,870256
276713,958582
622066,793382
589267,341803
390462,638014
148767,138344
210364,987319
648454,866495
252625,70065
298304,589453
434496,829665
462482,211807
102752,240518
213241,124942
403628,316552
868180,572366
446518,54837
791876,434270
244766,459707
918006,53458
287609,136488
936486,431890
393579,522019
45924,81286
239723,994050
418586,134236
923415,517892
992289,618398
26697,411221
889150,859763
319729,19622
329251,525720
846637,741916
152224,528371
252688,780751
722592,41973
311421,794510
37974,912001
380562,777117
291020,973261
454222,215525
927555,332709
883759,711680
823645,902536
384103,273398
80330,727435
710196,633836
447722,296380
281957,155783
881669,824531
229226,731255
358691,762132
618160,384747
18091,925813
554622,850238
587419,878393
470816,164076
406796,823705
63402,894049
704133,234248
936837,247442
896314,8325
264823,887312
250830,4540
800925,693362
934090,854989
530170,86694
148539,853916
293119,861041
133305,432631
484744,559403
648325,107774
484360,976740
528073,813797
125822,308299
810465,67987
611410,516448
49729,413082
317361,963513
271589,727869
823960,288274
888643,365306
840026,963674
529079,700634
361848,399834
597468,801541
400600,631402
372097,415628
2254,373174
189009,237089
980670,434694
196757,409073
740794,294745
873458,453996
509957,81844
749732,975722
464200,897998
95104,500573
981893,187888
262395,271091
576034,840532
88868,778877
878068,941547
559366,691650
191086,67707
292985,581313
42015,437457
700236,388058
103920,735590
693861,731406
268923,821160
494500,263578
256048,922216
945004,516134
67198,737461
208363,866140
846543,806245
277290,493209
444131,396329
259880,404727
152128,373029
982566,833010
988749,641225
442689,368243
485888,714069
672270,155435
976829,512430
782425,878763
381502,927378
471691,256652
147410,341507
643390,568362
206126,433710
396099,236431
730839,707296
597747,986391
100733,627084
24823,991156
950650,458656
379841,113091
870619,546895
773584,2648
841084,343161
596010,548606
48458,632831
657159,822677
477269,128986
901208,610579
588677,889102
205244,104985
238331,881021
199927,180679
957623,601888
934289,425490
501542,488306
505219,30055
885495,223308
29518,210976
744851,518492
391084,708858
471366,161991
277916,48461
974686,909224
361431,871968
296575,797067
617585,772099
761292,683412
441271,700575
666931,320999
455853,113871
689509,104508
874954,677518
419776,291939
750628,245684
42899,454781
347530,531429
275802,679498
532676,752444
642322,321910
455441,218247
38413,196323
593108,989475
472059,864585
542874,269634
692792,546162
604981,261757
675951,204716
655221,899631
928926,825798
73873,501489
114884,21737
631623,502177
989463,654111
557212,485878
485994,831657
807109,450981
319904,324520
171421,949631
215028,347222
604124,350453
285501,377049
63409,343166
524800,596468
607398,386780
979117,935394
84170,852954
710804,168667
738227,139536
503910,159314
108514,533974
739637,670824
372261,456682
903703,694002
658256,529681
501293,764365
17626,247264
987715,671037
654343,331557
119478,883750
166266,47844
211237,921618
238262,926605
252104,418027
171821,44494
971061,428493
85559,107536
927805,221137
373208,850874
870089,848206
616670,446031
24845,185946
618341,128137
776030,121233
943067,369138
304460,84205
613000,186803
927153,214391
827949,509852
126654,799868
249108,694482
467994,449994
930569,976172
205496,381502
835551,348975
996572,164817
718552,493753
407899,7250
719161,603996
104066,96389
441316,882917
271871,408274
207682,841848
10295,278601
88644,752398
589426,405203
256120,864252
873918,364394
601695,700414
507190,899719
514924,211878
51662,977234
357603,284694
285876,25118
175410,544473
44276,580260
357843,241309
360276,815468
169073,648124
652434,905026
200158,147350
955233,923435
280239,250829
165590,540108
891262,976865
20584,432285
708728,569508
497944,712539
311785,906926
551824,488012
