S_i,A_i
464837,566958
33333,960043
872529,19871
486070,674510
645150,648028
581167,559387
225623,729893
694237,420067
219349,688786
411115,440303
366513,709097
53125,420135
75906,838436
336317,969958
656174,131490
165288,510047
783205,745138
490353,715211
242321,322202
235707,864119
141868,273109
390101,161891
256545,671341
598668,200394
405339,876247
340677,418306
248953,658704
124,258569
793532,353356
502103,500402
996810,771210
318179,327308
241513,988163
130753,476362
170276,605940
679717,212107
461678,164324
928139,958212
816882,748476
568851,835464
369237,901319
189336,478048
238802,140354
54909,501814
250121,938976
552575,218936
784311,754010
227584,490703
697128,183233
837163,113891
329558,453185
900196,719676
526459,801782
474753,421864
582415,675216
330635,794135
858369,140088
381334,425643
577479,473758
949229,188064
55257,970598
640966,923749
976122,64071
841504,740263
827344,5991
772455,697241
168944,394459
353938,428173
488138,973724
782710,187760
328181,365231
844945,136576
442299,976816
164819,122285
71611,814656
735162,817474
350670,877413
669321,477512
729702,107392
958662,307327
568687,239296
241735,778884
849482,665993
792974,956543
28661,826438
785426,383722
905455,343996
791541,442637
342044,954450
253501,31815
988191,315775
130292,891446
324531,633542
20939,636969
420305,486663
220299,322213
532300,364389
344760,939879
493033,393388
168023,928527
748121,502652
58588,648604
61121,903358
512436,396352
736339,351289
791407,867297
989662,80804
331017,656957
93322,365375
690998,505509
338542,860690
759969,475714
240514,46625
961631,852270
448297,485024
127018,23069
907079,172999
422161,217743
196589,268450
461299,315615
390691,140243
293618,335667
100777,550634
825377,453869
516213,803353
19315,635095
390807,970643
524873,556153
190438,10631
265111,436854
298700,407356
379768,484281
262639,682633
404216,49211
103697,894594
389518,795956
660585,9864
999593,207992
22852,727299
21116,189066
406862,631971
248197,423273
217135,492461
878462,137153
979111,239298
432562,458222
434801,985717
170676,268030
488863,697946
998677,145772
139156,340049
623379,443449
158052,52276
648825,20552
29698,332951
625502,529115
81415,635908
546568,561850
874210,299763
215976,653153
678999,139851
965543,873343
387854,456124
310146,878808
228930,547175
794691,978981
931496,516364
125174,961728
994201,233915
665456,625044
950296,290588
232146,187827
869691,576151
272990,806559
567290,378483
269383,943267
594880,198007
93079,492080
265511,672469
126586,557434
194763,202655
73220,656135
119623,531574
557260,240185
709883,416290
529585,975477
559760,22935
621495,12895
311899,407072
963606,823275
781676,261078
850448,982398
164031,757789
241667,712692
394769,987513
244413,497909
938571,235544
879907,261370
284712,970473
747141,384137
756904,358518
807607,69333
979742,970747
719670,638248
904397,506658
768363,247536
388958,246140
184883,449011
552128,105401
977503,357323
302683,842977
83792,791923
816923,148169
830041,263531
295151,612341
939204,518833
348544,202072
465554,387048
781507,72446
260867,978464
393544,916608
945290,37666
304989,570845
980664,113004
685787,481349
611850,99635
908444,46144
957848,161533
455319,753059
443904,930801
535534,811158
662837,504742
635693,320642
12065,287854
573111,820275
69118,97097
27138,114878
655067,342320
318720,364231
285738,990975
626502,824250
178853,148108
900705,43941
892862,548820
808843,42317
74808,641756
169669,841294
207505,241360
268531,285457
53646,435469
635181,77438
628505,783798
499492,100358
834630,775470
916077,776688
795962,399666
672228,556674
213331,939960
135386,793946
291471,475627
96256,630784
7268,405453
88095,183549
328778,542711
26331,155077
33101,966727
180671,407039
515895,71677
66032,745456
428854,274831
996772,478622
434505,490586
319527,52957
773458,694665
961377,309189
933099,131702
704006,142934
212414,477981
880080,321301
272697,492959
366514,684789
991266,966547
253434,936347
974823,132303
417779,140587
643398,919354
846330,15104
153947,32444
94666,166879
605699,282000
293570,40894
574966,946290
689412,567723
386037,197704
509266,155427
840940,779113
74921,385276
45511,657095
306385,485534
168514,748625
37859,548853
897345,740643
286877,409547
560960,199434
803443,718405
528547,953421
654543,658647
116408,409520
366271,503639
6102,442758
844309,434988
143488,705320
106798,22068
250507,89734
551145,953608
270334,102210
923469,658008
862378,367371
4114,192687
72488,742900
930537,342431
835991,723611
611211,149426
238075,205775
378236,873808
174817,706119
602389,284135
139502,5601
946348,166039
907375,697666
680862,811966
388091,455111
572051,240999
249537,229556
71413,431012
4390,556894
385925,217643
801992,564336
435761,91431
310042,499315
508420,601599
258875,313555
813590,615740
341473,308805
128180,634723
248941,209296
487466,552288
355484,309015
280959,399295
916581,281048
513366,466570
304554,754240
22830,661807
634053,99564
727689,982666
157733,56834
822531,661738
88400,301115
901739,694505
973086,336654
681691,481019
473688,32901
923913,104340
71249,714761
392663,526124
119233,357139
874359,411596
798553,135523
745534,929861
955906,274100
977630,900782
645977,123751
640498,40104
285992,842367
322524,6975
159913,945902
853679,34039
419465,107358
305104,613055
424608,987051
338160,348138
237503,875068
255003,8122
68096,127999
788989,722788
44817,432104
821007,354589
882123,780935
635913,840839
280884,599220
96540,807225
852299,939266
665148,298465
451895,904703
208741,852939
615608,888323
301444,116001
542763,592410
370167,22574
421621,631724
469249,619674
19219,446112
609624,695328
490147,808489
37435,876829
942226,660346
69969,637920
876302,67696
60871,523613
274175,743761
286661,634898
535162,69716
224310,631992
325568,671940
141875,784684
212786,368942
999872,444488
77617,383454
988350,871641
410828,528119
4262,420093
263311,591763
174057,623007
366528,960506
567492,783716
830919,187870
772820,813193
299231,814599
809532,950200
806721,381826
330183,688932
763731,298047
548247,74315
919997,801159
660834,219672
462309,579921
203662,610866
383705,513535
73652,207026
227949,924893
581413,594750
878606,706063
103354,590335
253763,606869
673813,89706
969766,617960
637477,867967
752386,693607
508170,872666
27826,784527
535969,905814
7165,228140
297327,356580
245880,534354
360691,681050
701495,299532
664847,268150
568921,270727
170668,253612
291113,117265
853205,821888
699405,71694
99366,603517
936949,522354
345543,814159
437873,344600
250884,940481
765867,157255
747194,394021
654207,371143
262715,939369
376367,932672
55668,260306
845683,933951
877203,542464
448074,914803
579883,511472
806134,786843
283169,286853
935496,742189
211235,816951
169062,794912
88738,140701
432286,211276
608565,618255
310638,420439
828823,640028
905808,124071
513053,746461
331003,846611
849643,550177
438698,684675
73815,386189
831011,14584
861324,43498
673109,602004
818846,762493
406037,597850
711721,763040
575276,335093
846579,817607
581479,946587
822984,350843
187333,941794
958379,531010
879107,336011
920793,200792
281859,190997
224307,513314
937391,812788
161519,93500
295933,677792
830663,72463
77093,653081
225571,647820
657581,260537
472475,681053
383756,780800
487064,858160
623888,682481
745077,450265
419085,543988
338842,674292
390500,279370
468871,636867
213127,746617
420865,853761
479552,830041
94634,610681
768549,643542
916389,332397
892776,203013
956567,917676
875037,756195
196524,963876
542068,135603
998253,969365
71193,648874
797513,664560
260077,97764
546758,153957
167967,89223
775921,473699
255179,908466
884323,659240
373631,504793
925100,793522
954348,15956
267143,670967
325362,525717
290789,720335
761122,568538
288212,184788
915617,460693
160130,288623
745450,554511
505068,519623
166015,929618
732654,520838
898913,355957
619997,349231
163672,87435
386457,537828
484996,424806
696092,151680
1486,285882
496770,135555
635839,556294
682726,605377
252652,134246
78738,590928
128298,376179
692354,457607
130774,834763
819084,263775
157503,16619
243693,448441
987015,607812
561344,27724
23841,41173
822231,225780
1099,720737
16157,926273
63884,283447
873149,913112
338955,681013
774153,449473
853147,204005
691124,176723
369507,125535
883661,456965
46115,32717
21029,343522
820767,689583
133596,995300
24701,457222
953651,810751
862558,621587
897774,585270
716451,589880
529011,320267
60444,721031
360173,853840
178,146669
733247,176850
426555,480247
709470,153574
397738,556725
163092,527998
23610,443816
69063,464177
171782,267760
379070,457144
878684,675740
487260,57933
202703,894673
684884,924624
937483,750227
11018,633725
637072,590632
891860,440343
992370,94250
684410,311025
43305,582866
318349,363277
479822,837923
6149,276295
65451,654020
741767,832511
734458,38547
653147,93935
416049,749090
155142,529447
639610,457195
413651,58765
908400,212923
788717,46524
252063,255761
889030,856958
206210,656322
885353,440344
267596,493929
993498,558883
313240,835211
716645,301017
327497,179951
869812,730458
499627,199433
955429,858571
365087,625273
195337,275007
166353,397032
638348,984801
530340,20596
358789,354674
444894,274670
700839,559820
654565,203402
268155,640029
28880,802212
981872,169602
50385,46019
36794,701513
695169,208467
547795,8161
570110,881313
508636,806727
644996,782643
403055,659494
783550,246666
874077,61013
880359,237102
155517,616435
936638,526374
158424,637973
51415,688968
971873,369443
160655,20876
818217,667996
102484,209195
756812,415489
982523,227872
516884,993394
844700,831027
454022,649323
310312,137499
260467,193470
78239,413205
556905,160268
799903,662453
668129,455678
191574,748622
980056,969281
64680,134059
890365,86549
831827,612265
120279,498694
95268,821141
56324,425534
607744,263467
441635,2744
742714,817364
940226,266141
759984,716867
34423,881940
412954,495392
495784,432461
673921,920532
159810,927511
162185,830362
141609,884085
528239,224372
689396,209247
20131,903120
70703,189642
19464,212357
840910,164669
637936,361411
419334,448570
908407,855300
638038,939005
354258,756034
775152,546753
843610,560364
750674,689815
240237,907721
18819,239915
395722,132854
485453,315975
75171,324645
719240,24297
176072,980692
186084,653920
588245,904915
51706,293677
582644,413689
215405,952750
670542,868656
626832,635258
421846,810985
317214,456067
234467,363940
873266,727773
300987,292010
398891,760036
644788,92959
343809,314599
371528,923530
864526,231358
248742,874499
111062,718175
723416,717574
430883,892176
199043,476357
142386,49937
53171,855455
10396,125928
741515,638544
403681,284684
680322,332753
216727,471915
71706,886158
665804,239585
721177,75511
855165,447490
197702,187692
864962,476079
168400,406374
232111,118820
893177,940282
184294,355688
280024,515215
246649,283088
845079,210903
899020,192782
790785,496309
589171,575367
142866,648833
499693,382936
269002,42058
123145,477621
469032,474463
853312,129287
934958,371802
142110,76866
552297,928242
629711,911471
652014,910085
720348,954575
35682,113219
204482,692879
995100,995840
669986,663089
123281,777855
913499,170165
487373,829898
84501,406690
808364,810129
756625,564157
398221,695406
566955,801022
171229,145502
451549,199148
851807,267970
883256,29437
482555,631225
148026,538657
693761,855752
902428,995715
767425,745220
566396,888051
626135,438827
554808,304980
598304,429585
648210,831730
23656,60788
607264,980154
773774,813750
728907,430878
911235,237813
581431,976332
379639,994728
364587,559520
941266,912772
324656,581869
835791,497339
675457,371993
516930,897994
69062,974072
987379,965188
596669,604407
344577,79002
924943,69039
644283,873427
253962,718529
893494,646124
405328,511611
887569,617247
968187,211337
985842,183743
372890,608219
287772,458887
813221,32845
445031,443354
25182,727425
414711,742422
379976,270240
793432,769546
332628,515330
896430,147118
315009,456417
483195,646374
273247,770195
798447,660847
385441,781203
218525,380675
816484,895166
907117,864401
630402,444150
165268,142151
960716,420253
640668,509412
676570,492928
575839,969467
653931,496649
301449,504109
161812,892819
892632,69926
2427,932120
985064,209631
350766,934896
846493,155620
654179,727907
556783,388384
630957,178454
580078,447174
920828,132471
843979,839037
662711,682214
511233,157421
816840,735881
513066,349359
982680,787720
544541,789783
252644,893357
166863,832603
38491,895533
616750,132831
541153,636999
126590,325724
183916,274915
515747,512293
146837,395424
672261,848929
951881,721718
706157,120122
815903,848850
5926,258118
228880,878387
692195,18233
133581,778253
279158,443722
635678,69812
962665,410029
239260,984301
584935,976588
26692,952857
145783,656820
792560,109779
732598,567483
907684,799753
723940,645800
837462,491400
249206,953657
320094,526305
466555,908888
794375,584284
376307,35118
510802,786388
118116,329625
661230,306214
398853,529509
463536,508533
391651,37923
617451,618492
124073,271867
301520,164682
744799,243793
442657,142436
396934,624841
789492,886706
638330,810558
933045,547458
423927,977416
882287,88220
505185,255210
877172,698576
790156,325787
566646,642581
284575,733079
251909,656695
589867,483140
479827,729125
578088,225375
443036,629612
686917,373537
810725,65546
393289,507376
305601,44244
716374,388488
727606,70616
280323,363435
292733,270746
155778,866233
234917,659204
969999,207428
462181,583178
943256,272379
431769,553598
356808,467575
274447,992810
398578,808837
44448,774716
419859,297332
729163,112711
235468,349792
288933,35525
20716,739558
149636,192749
814746,646769
368272,406145
808787,931652
948452,76666
892065,854053
359216,285753
817666,594476
185490,617390
47365,735521
391451,580619
541752,316802
846112,917643
302291,256485
858452,510765
65366,789260
414192,32080
897863,859532
6845,711319
243996,330868
543605,873902
806660,52572
58827,815990
92813,814308
221297,618878
205407,538092
490608,618968
43492,802308
183585,425227
33175,507085
801099,293135
194976,902379
855045,833081
861362,706083
804960,38572
825685,700968
906144,536830
502372,867912
945779,816985
97850,714115
198249,806372
182620,243816
467010,435813
17674,414009
40408,680437
586060,730996
287373,45139
348005,903042
617087,305549
261460,707984
72949,908156
306507,438730
683933,764366
577316,15809
399378,137511
564430,304286
157692,154277
323653,900261
480326,633851
7592,662512
35347,119153
727119,810388
439986,390873
269254,560558
456846,54715
407719,749125
73423,417930
351952,355955
302057,644792
365938,745383
824851,401186
8728,625728
543517,819719
622588,94414
410871,738930
850976,218796
828622,684003
333685,597717
890775,336204
722902,972577
187373,291376
526798,657164
735217,87712
963072,109266
960391,442839
482288,678441
141884,604511
507427,88494
672433,54292
256625,240733
222597,258882
665395,512579
344264,979457
347647,347518
48882,109903
936238,978518
798519,887631
909709,915184
321097,941036
788618,656627
34482,669372
810032,652455
56748,706587
229946,957127
839754,660112
187953,667520
70014,4863
516976,243474
940997,829033
511857,664435
462972,395070
399893,241767
717146,847524
318553,807866
284946,89084
981719,830252
685172,733845
130905,652479
396354,617114
313604,902449
876543,484541
832381,608955
200488,65414
937550,359112
570896,779662
878083,353357
578880,273272
584887,628021
453497,776495
138491,822903
199387,614418
85380,663291
667713,248103
761709,76188
71293,609183
774419,273820
593542,482492
46239,665131
758364,89279
815560,255046
483377,24681
284926,777390
794318,370106
40162,624636
641528,249475
584653,941464
857561,672822
37055,976553
237441,180194
335933,349455
189043,424683
106246,108479
935312,703716
255228,981655
675867,882559
626482,323819
508863,254499
84897,953568
51622,283793
504783,39119
92465,784598
415891,542582
489209,142358
812877,380058
211682,940706
247899,545994
888757,757105
731931,501056
226887,746851
843268,796166
190973,152563
286270,552259
394718,8205
449549,829503
897542,385066
470156,457090
902638,31178
423868,398757
322543,907267
514080,86782
161912,540015
244313,145767
419388,489115
706885,971669
348111,255944
26586,384443
659160,908639
781868,859549
843815,866419
17824,319946
404368,905776
391496,85455
719531,319916
229700,446608
10141,883577
832213,511674
388064,428143
653994,294417
341425,310205
150321,732413
220010,481887
440063,898810
353293,172992
628624,894716
132387,249860
163533,92941
519679,235584
216298,581131
629507,683457
727477,266461
833430,885401
532560,124002
17634,881037
338864,693513
561972,156471
193645,415874
490747,834452
494973,291010
373555,323245
885373,88766
849621,267487
349519,386349
282921,984910
211180,720713
265353,961828
458303,959625
331213,146844
127956,891622
119668,241765
694294,493681
397534,940750
80847,662844
589297,813151
353884,45719
501289,275838
888350,881887
215403,23468
782713,842216
98738,30957
464443,703593
649821,564824
935820,626798
368040,544100
548163,107388
843148,290089
156247,74154
177409,615324
453249,432321
94049,698756
256700,36802
154380,203700
294836,521080
648300,6771
837985,471639
647957,572946
546560,646184
124245,780614
436855,248999
672965,41674
641616,853985
712190,977021
299753,837018
236023,489753
337055,777970
429482,901073
912970,336757
177975,831020
164314,728021
644983,490192
572732,619765
116699,753258
503756,106662
430292,20162
224846,130968
339848,207789
717527,812474
966336,510155
848173,923707
351901,457796
540344,834699
133155,739038
556808,617711
494377,438019
552910,207423
675678,55821
34283,248431
388266,415600
38604,521176
250473,215376
789197,828728
271120,576769
608240,254627
554679,262240
623567,716894
93632,547716
263030,610720
420619,237625
683362,415928
693732,332134
69011,284939
223276,971847
209659,806051
584153,422502
525606,81347
417504,383838
120783,482934
34412,812580
37338,648064
547047,506818
325772,188780
646044,286748
289995,743001
781205,566251
266456,457057
73474,812377
645104,368448
517201,886671
40182,479887
130353,340192
109145,794029
225356,657905
60417,545297
243618,383274
720662,171660
646947,218918
480065,597777
265300,914286
435587,166228
289750,662182
634950,145958
683198,136378
557197,10026
603649,102021
769830,197564
308874,253120
962745,805602
428296,420880
405434,354601
873299,882479
29215,11408
382185,478085
32392,266254
477499,542729
794619,844389
81432,523873
772490,693417
269538,548056
442444,319090
117555,76193
793262,394782
791023,69341
675451,914289
392526,158080
594095,432881
355122,938348
955275,501469
555086,897082
272254,8922
70941,621647
825702,517395
51608,519581
177822,66153
818064,512430
817821,193125
747562,751455
73293,754202
805736,201827
409010,966409
92070,663001
66976,107961
136932,587420
19479,356687
604905,823193
881474,379059
437399,616136
549637,681713
689371,528216
220707,597563
435502,149671
10526,920296
535170,612612
957546,919477
381289,924256
702175,305926
634376,271047
521301,294340
985716,497432
224370,140568
103296,658138
416800,104663
545152,24093
185205,99377
842752,14500
756605,185109
366856,2525
202960,310295
844534,363540
292033,708026
881893,437111
986931,669557
573731,525730
191165,862494
427522,774170
988560,546022
816856,564645
751449,569309
812116,994972
948591,107869
11695,85486
869366,389704
318726,689119
866607,313147
755037,721636
763989,543965
60567,384286
241283,559199
385061,889928
276708,335762
772668,66132
807045,118441
411845,891875
144418,663143
590118,924273
999578,721470
291077,561277
553239,841640
225039,484863
719307,209732
289702,410041
863457,806408
199142,106590
156879,222895
128065,533831
735210,195136
350596,562079
235277,630173
809302,306647
329449,826501
578062,53127
739063,70697
361666,433494
957858,348587
125461,585071
952285,243013
656790,920503
726856,910366
691773,980152
604065,466776
235908,168259
640559,541274
789247,449641
552843,882972
753458,227203
787864,509513
154824,441808
68652,425250
376609,750074
912545,656860
983128,433159
164530,820926
873891,220144
654072,541850
165519,459381
3112,560265
260807,42283
869390,977719
680780,84127
336606,233945
429831,113404
423764,647234
615766,486735
670298,535856
582254,872685
656410,554319
175618,281065
124829,190917
328288,849348
975256,384584
704087,535309
495773,213871
913095,341990
417652,580755
770960,10482
395799,415591
11293,939920
77783,568410
280933,563896
82228,203915
811805,471039
764208,952565
768063,483439
132023,719711
383814,834726
592581,891728
33615,409651
282958,575691
414185,624520
6870,307014
360734,676958
263358,152014
270971,411902
397452,195787
177826,460120
139879,532666
830198,373704
308456,613787
83124,152490
168137,793065
41489,550200
230269,734607
654055,490789
694228,302732
948102,31084
943063,398019
471959,160840
786241,877937
514982,257771
791885,71230
678225,903741
302319,647111
197254,938255
53164,799387
353990,727858
127500,948980
841327,775041
344237,568364
416854,692824
202806,974706
40642,612113
171237,835321
264578,428369
199901,210265
792616,350665
452788,181871
301032,821706
374512,661013
73468,421832
44950,477588
412439,21548
115040,617567
842171,16750
583305,314071
929419,486755
209831,216303
769713,331201
963714,136569
228867,433619
542115,506379
322197,189971
543959,879577
925631,502161
139489,238515
249852,260416
917169,891089
937051,155625
335337,294399
780777,482345
467176,601374
262685,785961
959271,708664
60397,85044
226416,416553
883599,443888
506558,284553
189481,596054
867753,353462
651478,188745
492564,247108
837742,436686
869585,571186
434635,304141
403469,446224
791962,4671
294842,115534
726621,830781
226933,305707
837289,524572
302547,258974
824923,975753
78674,90552
232135,854370
676629,427591
557887,715758
728703,375310
677351,377285
513761,198253
357243,680989
301285,132736
532462,831747
117256,577919
281110,623662
873184,799360
470347,313616
307537,768479
923853,903725
841228,782003
282528,271856
419283,938266
429052,410339
970459,38896
5,830427
582716,954237
938121,266413
158837,115816
938134,857943
324052,247500
407151,46542
403495,848872
453143,607940
224308,486616
815847,302025
994144,505411
425219,258757
824299,254068
15365,689418
448798,500893
635833,130900
950588,766142
766723,802299
977441,313057
690222,221469
875781,748387
44731,470455
425763,577280
225105,452749
22420,771349
316680,940266
113901,885898
885595,409343
683233,875242
184320,21204
356158,554572
806049,524771
637028,951120
265238,694282
244775,876320
888568,356121
43351,802272
551041,125991
188248,707877
926407,424711
378879,539817
643351,881483
955975,18260
441273,420003
775219,88164
221006,707383
785916,95825
421632,587116
32715,725446
936057,736285
16598,550835
885373,133343
598982,942002
424180,319986
913260,132
415415,286960
988541,570149
997206,480208
636912,107953
319529,935408
624268,818921
352560,673375
753014,171050
709052,249763
847922,948561
454218,990985
264775,61539
796366,333120
506029,248429
450969,690722
861121,735841
771350,759996
661219,913851
518579,599704
647704,290875
10246,855091
277087,208132
485902,279063
490532,777957
239176,68053
363651,456814
488478,916022
808076,662348
764683,242909
627297,877915
776587,56584
318059,46011
53157,588748
859433,998934
360656,12550
849347,691270
291326,543778
766760,16293
897989,82574
366470,299741
453496,879703
460504,307156
222771,24970
684186,950895
708197,401113
286392,539212
378262,321070
98335,928535
460064,782285
129386,92380
530173,910476
3251,567607
836997,183443
642507,16572
394709,849998
577041,922897
100236,116934
878122,761085
617623,339087
416072,503558
208138,591798
97683,290130
148148,363988
470420,354285
145413,57111
69655,189380
155477,535938
82115,844263
955431,283192
336287,926177
440232,122244
766471,20791
902526,36825
454589,300217
165126,909449
678380,155683
844379,474336
633324,690327
271293,518324
810159,449530
579788,679361
