S_i,A_i
162646,801963
128311,166999
232762,901343
258386,371350
998380,54007
750759,466267
494258,129835
674269,68593
983100,414534
461012,21674
728705,903209
460408,266293
779876,3837
699398,367247
444370,526145
599209,385420
682672,109424
364898,795267
934337,187810
547893,623825
68830,83258
550348,707572
937479,285313
35772,361287
730675,638661
499668,96803
652373,184348
704905,721352
139111,214845
116149,852943
268247,185550
479775,421895
414324,463092
450580,953801
316991,593240
459908,292428
930299,365822
418692,113690
310447,223468
410258,340661
644611,154973
53496,278732
999518,979698
721139,524467
428421,166811
421805,110370
995849,564642
222457,285197
914671,678589
939552,464119
65977,690094
577023,433908
482454,279649
537877,133480
478929,626242
573226,360131
187316,808859
524337,210330
128000,499801
364202,158542
169966,929592
685215,949603
571852,717324
453713,77416
600769,711978
585926,959433
44267,913843
160242,867043
974894,7360
785517,846470
241083,832615
748770,960214
734409,737567
506780,300030
546751,352366
333052,407859
433425,909204
342653,774361
35513,934713
27564,303482
274174,694012
896444,797650
751236,885842
643394,540856
692899,197759
540607,662217
363586,127110
405116,590580
775860,328090
881387,995781
918038,222546
601888,935658
947455,310983
949221,541615
134966,455147
331658,767802
711435,979400
912196,183466
273533,30480
127040,407029
364803,164563
563493,165564
591330,639069
858549,999291
968764,257357
21861,377608
540324,270722
635964,925137
300644,589377
282533,734222
627569,884586
49682,208036
228195,91790
959109,16712
480132,258604
927909,309793
364772,878734
568054,59657
698375,795128
362466,722306
860460,470807
18164,553733
713820,579462
973675,215943
573109,974710
552875,4970
774063,393820
516707,49852
581811,691052
343301,174503
589435,250808
848689,10630
173318,904581
536650,918734
77916,33927
481381,131797
321843,290172
175754,711077
614897,569001
170113,181443
620124,721055
293411,631940
22753,318045
61290,534202
555596,180443
582306,36278
519477,300564
666422,151779
427726,284945
195039,560877
136639,148175
892492,382028
110471,252023
732278,956598
727109,746491
701482,264656
404972,717267
442847,474507
118342,908285
916466,762191
887698,982176
917357,314593
49751,511536
215050,965887
118828,132184
576325,162922
830870,292537
934323,75457
533621,981397
828306,275807
77240,273951
851071,327980
583458,963655
720591,408329
235809,216868
923519,607349
210561,360868
66501,310502
637297,817054
775716,208098
964348,984883
287200,757008
486669,995705
389278,240888
569824,483401
560830,224467
744524,209628
351871,326358
620528,819076
76311,278403
504634,527527
696051,546609
33793,458098
863267,484421
215252,644361
809723,475216
897815,911412
879514,509906
879954,169474
512983,166226
641241,814827
751328,878581
93328,63734
745289,875467
598049,443746
845443,833298
840101,179166
845848,199928
134820,396783
420654,107766
95450,226805
582354,357377
513336,214597
234738,698931
868234,949856
402510,882645
140721,928268
463268,202660
603771,552061
298148,711585
530921,857539
173974,229978
456637,104913
878774,457642
861897,464492
988568,750448
410421,751694
581241,796454
436925,623103
412829,194557
683263,955597
6382,660576
10865,363300
460264,3108
147176,544507
776023,184691
126737,826857
650927,131382
170113,29166
998694,831192
485765,516536
207774,162356
212668,602385
156703,711525
337652,802432
404279,699212
817008,26786
88040,162295
432166,405623
689745,693267
66896,744014
750126,170801
731209,895592
798878,982979
668996,190349
455442,379821
862778,250310
613057,983506
788699,669367
741002,203732
907979,350908
124017,944665
482260,826312
48766,138550
440790,137692
866336,709339
759871,197891
658560,712488
870650,846056
500064,454316
25777,738321
180146,871529
704114,853437
191911,487547
654078,879716
345195,920746
841189,506125
262922,445815
240447,350348
481043,48281
741965,470135
710110,820098
430158,799630
801338,935752
604599,432604
302467,986437
141278,648623
263155,193291
878645,241644
747537,566684
926777,66328
754655,416663
52533,975900
808513,743642
748707,848036
719292,375338
461861,11824
764698,555591
749286,690874
944699,985410
511490,894476
861081,16729
929456,322597
997730,941866
348674,61132
392576,944014
34789,279524
291480,548382
521432,574962
141291,679068
872234,143387
832972,772312
291836,993562
552704,705791
223636,776068
104775,101382
196235,377315
262792,246404
85385,731624
683909,974102
869854,800744
789758,726385
253413,668075
344838,408785
935410,236835
696421,935649
333448,95375
682335,745503
786607,237145
902513,891578
764054,10516
379748,137353
325920,56761
217342,15970
48014,780535
376517,633900
212342,810915
255947,34043
52065,436443
729600,959692
510555,308651
136983,33998
837197,97379
436888,100972
3525,335068
372984,51493
69661,234507
36212,333654
397696,215751
854780,489940
361260,754812
922500,868156
734222,545244
203020,141251
996221,834721
540004,825889
859692,77148
203804,725583
175652,822039
204289,505755
564835,939331
118293,902858
623042,9204
154669,653994
700068,254224
923285,859832
741751,703522
309566,672233
455231,891017
751951,564051
432780,359648
102715,217012
650996,761197
722345,639774
856133,187086
952931,332972
926719,97821
485937,797664
335286,452847
542986,948423
710745,198897
968988,540521
236616,293833
71589,699461
334149,259207
768380,967762
611618,757009
661015,378930
968198,147798
812306,438988
334913,686679
742226,47369
567090,556461
532758,661021
818363,755986
305472,580573
623964,860458
356744,150368
214636,850115
333153,386823
194704,832334
505913,126636
531830,546558
580574,193660
493,305239
669737,978947
762722,375860
315684,897706
329708,504969
984943,53473
864602,248894
274092,19394
551526,752920
819315,844419
65525,942088
721441,293225
360445,885064
311704,839878
516871,766206
188200,939719
927661,85290
894428,315539
791112,19666
811085,234111
439497,439881
892026,604067
415573,800949
808544,619340
920460,129987
767316,313095
828871,129522
932899,196008
326994,345187
647035,313175
751685,145438
991512,88199
363456,67967
313827,301570
727946,105269
879898,806801
349534,628851
860075,926216
436080,194789
223557,388166
994206,862160
579609,758349
499429,654101
13018,659651
776663,8748
191662,510619
655833,324390
626089,158023
763181,226106
153502,6612
156867,400071
190301,648476
534983,650690
802442,803321
47502,104784
700343,272235
445839,980687
329079,878029
477843,963659
3787,539575
699022,172278
57431,26158
300878,527349
42317,662067
893675,837107
582441,635480
183547,139120
691255,759578
899075,605440
919742,633760
585379,581951
967648,81133
661993,300650
827920,167595
176949,468194
92473,393969
174297,880284
714545,182105
100369,802955
826454,81719
491517,90054
540687,99452
130556,151371
449670,547140
733616,137500
272584,304282
585055,239213
980414,316627
858520,255197
724752,311189
339067,752417
675059,271143
304274,513881
935092,502391
317230,498349
243837,344175
698771,879622
293028,703599
224589,678052
206830,792499
368735,342640
677939,464470
34359,513934
462074,342060
197563,440615
233003,632613
459939,437531
597546,769230
574553,382532
527584,950297
480401,570182
477994,790913
794449,916492
157449,764519
607009,729629
488449,989935
405868,153356
388699,692587
71553,732986
727335,926615
963492,400033
356579,222068
832947,191021
278890,153910
472826,487094
257571,211350
501554,894992
279491,877190
31993,510296
566802,40080
520689,80437
971860,245567
967774,74903
68997,247186
582230,542436
62657,374147
807137,75157
568266,156538
72983,812897
338206,867793
817235,579097
56119,200447
689855,256864
211302,92064
797964,332837
658059,540558
352790,572145
471540,114295
719604,843354
596166,564090
334892,383467
3106,367176
922492,109598
250313,103522
654814,423246
980633,845686
190945,898455
350138,434358
198003,927826
199408,834981
70235,214756
867915,783004
926862,426526
678155,685841
831679,46788
372003,909414
53323,115524
577373,663905
910296,361430
576631,800620
513630,138021
639860,647072
179578,106033
124991,229045
313596,645573
750550,777138
121168,88982
127891,381998
60011,807688
821738,476193
657226,715233
527885,202906
316235,94506
20119,921974
237188,245470
290988,522326
959992,410527
298041,798268
390747,54803
863023,968893
196593,581265
664581,733636
622001,821837
959416,41395
376293,863941
142376,13032
834053,329133
242443,819104
550224,71244
322599,42010
439106,867567
51190,372729
398741,566232
705331,873306
831350,500853
62894,619097
743638,256485
585779,327692
21991,568623
974903,871252
604834,385119
938056,343903
351849,533981
649518,788132
378751,40160
88270,187205
833394,646518
435658,403447
915412,399350
208743,515816
644210,998282
913646,939538
397422,660640
615452,467950
196277,922878
139581,470570
279793,104329
301308,437622
499954,937555
781474,242565
725936,98101
129039,920157
7017,699241
344330,120056
112498,351591
66915,546694
610681,214120
652677,364441
280422,560230
203720,430416
111206,355102
129873,896764
44812,513368
487843,271334
293233,868559
529328,234388
17312,653518
546400,60049
118503,52247
861638,990211
596911,141355
226884,703848
889647,72578
354503,829505
328936,466735
279303,846217
581448,868314
69637,157378
828066,8347
955182,506544
217676,327818
614761,24382
266310,399178
111700,620783
233198,825009
144768,872543
61796,763775
647175,302945
728673,793322
430179,585426
63536,796049
76194,349532
394861,235760
423253,190777
258100,155649
783964,837490
946940,821625
150497,389179
547471,513510
908710,337836
991537,425630
603574,97574
117325,662076
966258,106955
503170,488134
853201,656198
293228,557544
501186,726890
155275,157068
37828,91307
385092,507865
53956,763083
977503,294255
841974,425499
978899,121010
18845,467790
855977,442313
843456,19839
872672,386466
817535,417514
544068,790883
616836,936721
155685,326417
222878,244890
796746,211626
568967,512237
195235,57429
620407,500276
85921,926064
662449,722556
308260,341293
437887,541883
902690,895108
185714,955631
708889,3719
800992,533890
377017,970987
40770,760755
504583,470459
278913,500291
994874,625044
980380,265670
446344,749167
255315,105021
914786,689113
767028,396827
347158,982246
697504,207395
394571,166213
747856,78270
952252,348301
631728,277211
78055,829566
543485,881457
269722,484793
188218,949655
480299,260622
896424,669703
869395,705088
412558,818382
413915,365078
260750,593351
367430,779189
323994,775253
371906,383821
638855,758506
519877,332598
422670,253846
390173,951295
6541,162475
391287,659458
409083,975392
987954,357514
913044,69065
54854,941687
990647,495094
756033,954523
241998,202596
892398,142127
367208,421572
715302,360295
203685,180558
120419,259794
751953,838803
122916,527322
229970,648528
138220,591466
964741,181877
948859,317867
123709,287193
675829,888959
889593,31246
606553,530637
826680,679992
479084,178042
153111,925171
608757,500725
547616,568984
509604,613138
120351,376055
729318,849599
759732,333491
363326,90472
294761,654790
994454,379036
514088,15969
859721,227086
946823,973948
6997,556949
864491,43318
145368,88761
958386,127479
842253,661707
125620,605661
593920,61408
74130,100229
87713,662023
523641,103707
462725,196503
265017,113436
441689,918389
907207,279852
338107,135734
612540,782007
839679,946053
270923,994391
31835,590332
579724,764084
242616,549790
123375,990458
966171,917050
928958,275065
91392,997266
584439,794512
106664,19370
598270,909129
868307,297647
527763,385052
21591,15655
731620,979313
663980,528735
28692,960269
903094,914071
330143,895989
701391,634860
777240,796379
695682,98607
236323,585713
56460,986780
601368,801868
7025,422155
350407,799822
956000,160810
165479,647370
95497,726163
430690,723687
802471,712409
192393,629730
591354,529672
955977,508936
905525,793899
958428,328027
580818,898039
254049,864781
186100,623426
735918,369748
306293,482539
829925,785059
586365,928492
670995,10007
506429,550685
557774,395907
424712,367417
185735,32698
730107,782521
202403,51299
87105,612170
595951,168700
591567,370151
82515,395819
334330,1807
237861,348786
936024,676284
90391,887190
276933,482660
850401,435378
111908,428035
338232,902554
157507,917671
162891,431498
881184,526130
62865,597923
169663,829846
551055,734159
830637,276463
486430,263866
987736,451964
732237,902281
125607,790071
147916,693386
729542,584370
318506,758588
540190,973565
541419,222575
600040,73047
985594,397551
22557,155459
958280,759722
450146,222
311059,248795
934790,538422
347909,74791
710815,964335
650917,584954
713772,608373
880029,958749
94455,125761
412702,2462
484715,526572
653873,86592
263206,691451
125814,469901
132710,582931
752813,244340
155637,228216
361541,966332
512954,243994
239726,511960
19369,432606
159032,146068
625816,80888
339154,760652
999645,777997
685891,250497
112137,14250
908637,901436
667251,687663
108926,645385
245014,185207
535654,122332
78899,489809
718540,537671
362606,252588
709062,535977
382006,109612
483316,952837
711462,320409
609631,423518
331997,508339
966952,145055
490243,936176
703797,691041
758406,63621
994537,187789
676774,465101
171706,272654
676455,684555
922348,571646
308745,92834
122176,500300
819632,385369
962593,297295
339566,537304
2074,578491
286315,12827
579963,987574
515069,77382
553146,602319
29490,963204
568740,238403
158789,275681
837476,798155
424718,845000
597519,643953
375362,995691
74557,668811
713063,950773
84577,395822
478483,305706
182783,566836
351579,182462
603666,658427
324015,277244
770131,334705
975524,333018
510309,497716
367383,369555
481288,883913
332800,215146
551113,266114
112163,234154
586293,29399
112358,551011
947444,777192
28200,256048
242383,864896
729750,761407
396269,307664
649880,83580
919747,702951
954019,851667
856809,343181
241844,414027
315265,867767
791589,725224
736603,42228
507565,790778
479708,695388
74055,520597
452328,2446
596917,450046
181188,765225
1885,540428
126330,356477
740923,331150
309784,754251
813942,251186
543493,828622
468590,748909
903676,581939
237993,258969
351467,665763
382247,697932
235065,683572
962046,997246
104858,967216
748221,738358
693099,503711
136536,308542
767914,766787
88122,436416
173320,100823
970502,551972
973635,465412
154031,148338
507163,400338
411367,484791
648220,725200
224439,474064
772815,681920
775660,186467
738010,64165
912061,530336
372547,460150
133745,370179
314885,666724
168519,337534
639389,534253
305307,372015
671909,470980
158108,408119
885635,539596
82430,355890
609242,401124
230446,58402
443923,561855
127252,595862
978753,687816
764851,807043
410394,741651
855377,525145
191022,71485
89748,898145
475113,447057
804192,848441
928751,157905
510719,475519
681490,768272
566922,981039
994728,981176
984775,579070
278596,519368
835855,548644
15333,75654
896072,580856
235505,410879
333967,692617
577581,235346
742299,540737
157383,132917
311093,840237
521773,664431
992474,937141
786433,238966
792097,192118
199781,256827
286129,28891
478630,574544
226569,671297
850168,185234
919123,764274
109161,993133
841643,630268
569472,969855
198551,971914
23584,654303
832379,193700
222957,695895
250785,868092
535326,378872
917174,177341
78834,789126
294800,901364
754248,834575
977331,627281
340654,303261
868050,286817
389615,861534
611772,763830
340627,38164
862800,494441
110162,557604
370180,736352
453184,922556
815510,561529
497938,761147
789823,869852
81623,565985
813696,700884
905229,195624
888933,196721
82541,998617
403233,774040
833380,795663
937974,44646
239300,308547
980446,862199
181065,847146
417566,349657
371485,126772
474113,655904
996833,757904
342435,513649
295627,248037
847971,98164
139703,705136
613866,123646
520703,760615
543221,91158
790888,590691
684466,922068
240738,547102
653901,668392
144406,955802
91741,833946
737863,220224
789982,925502
728189,579012
280380,156321
669826,786779
259187,184663
2473,216824
365559,905704
654208,948809
500511,80503
498395,481250
408553,355921
570715,898113
559672,605605
517296,47351
5275,39856
116338,447296
624344,329587
770316,558465
380435,408242
312109,862773
301572,898856
269410,585100
111682,463913
979091,372605
784539,129133
145133,679612
964825,529620
481412,697165
482116,651798
309421,50846
236310,340945
134363,372916
103494,554671
550083,565665
221922,293037
44144,133885
396784,805649
327706,963923
956138,225033
204295,597903
702784,190348
425926,351723
138577,214585
337673,507177
615187,894144
32663,338948
694575,872345
612089,729943
222738,121286
933173,295042
947710,913059
104970,945538
759684,925499
803923,337543
400477,321301
978738,107495
735982,981072
891782,767003
446691,645273
43254,386728
25410,123933
261597,423659
214775,969827
630260,865850
887695,525995
893831,49274
316222,847395
22767,564639
196958,549642
993689,986142
214619,624522
293589,826707
196848,459541
160606,726848
894151,786631
384375,992822
570924,912456
320509,526886
801113,145179
450396,370995
254220,991918
118904,910000
46901,887219
94627,739571
694683,542820
553991,504193
557205,983103
113735,378805
615509,144233
202903,780982
195206,539132
163124,314552
282840,70141
417669,142815
325491,198344
649290,339119
41517,451139
196348,404300
99516,971360
326332,373131
203015,884956
918614,772027
228562,24989
424650,373597
718731,17499
366598,978388
75915,130082
572058,243210
326257,607074
712250,135558
1160,927059
141711,224350
874899,245701
141311,639595
113854,647715
272312,799283
102991,9798
509216,790966
301662,646194
386368,780452
59751,36745
833715,266622
853286,263382
406889,378335
644317,868192
414948,801216
580098,362021
22958,541477
743745,838937
229492,522463
103520,713080
427165,633978
786855,903846
882725,37504
734608,860879
620336,790064
947349,202646
168847,553106
619698,310963
374978,492228
263700,46831
597422,144190
311768,339230
646550,538080
954289,411024
702944,253319
756720,854373
568677,781007
51777,928854
554053,646937
959585,683578
232743,966261
509027,269176
295704,68410
311690,948491
792471,702970
215433,170343
997413,356140
864188,886570
3695,746202
794358,946421
784158,447993
662594,506327
158611,733436
976928,399404
920639,616811
671141,273210
789711,533687
160280,295440
828554,683054
703413,598219
61833,717931
344295,809644
28273,842309
661996,673095
129709,234219
43775,316014
632800,412860
828795,460590
51104,361143
198904,498219
567086,208197
360697,464066
279954,911259
3784,460976
133159,597810
865581,956974
875671,40099
860038,420163
479442,761015
525654,23821
99528,160098
650057,399522
972767,617503
56379,479537
635086,317091
530139,683478
515811,477309
660484,153604
467650,271118
132827,701244
695084,988828
650234,513557
257037,421319
519021,181107
506942,881693
26231,83228
850017,47541
34778,162944
68061,804197
227824,479973
852952,974799
978147,764128
153745,101440
459942,247832
160707,859393
312693,599816
651529,189872
787043,314073
820205,553454
866552,587367
568406,711266
12159,250615
96575,454791
734317,984921
838473,461866
837533,951840
772178,208969
897516,817541
507152,687877
440199,681763
26638,10986
372854,983901
860356,880333
595241,158196
520689,783063
121034,27695
976382,612277
848370,6915
419684,93593
482839,187668
390769,36077
943565,176710
593004,409196
168336,43139
552710,812968
552820,196943
613837,327735
289785,188836
703415,366057
496781,361030
555364,234532
983371,689909
304802,594949
955017,702188
185887,4719
971172,388753
252743,197904
41538,841340
725630,842694
600528,150450
88717,324895
236059,289911
967271,724919
538413,608575
464390,831754
36484,749977
855719,681752
690816,385983
262553,722054
11079,857503
882892,461546
721028,875984
742374,665503
936220,527467
733398,394751
709858,570918
37513,467669
172967,874658
497142,348458
500501,557337
59517,627637
477087,930916
482521,597401
38024,793900
362687,518940
90580,888938
915514,960022
421717,598173
647065,626316
592393,339270
588034,982894
882512,962942
616305,848523
451482,291919
969815,456807
975349,458550
793871,546053
798982,886239
603969,972897
478804,200084
433811,60149
820182,110717
120837,604270
291601,560566
192291,613792
78828,536548
446697,166276
261684,81748
593714,376583
336765,597518
77383,773526
669219,279249
475423,540867
935313,358051
829673,113780
666384,953146
357692,504371
650211,240363
87507,449955
892075,12774
868927,395359
966358,731434
74699,844953
114697,12593
735204,99924
379247,157074
845888,901180
223219,668939
434774,627350
569188,770211
732331,863453
446057,114925
455927,439453
387759,487226
172308,824725
823837,905686
322220,373574
902172,670050
193119,197109
697509,514489
842665,607309
834723,296819
938632,697346
15082,104700
428322,848683
564564,384
464204,407226
378504,691056
920957,470766
124277,170441
127175,51296
576052,321410
301673,993978
121138,529778
237171,3318
838591,765464
594466,773538
875416,882977
852312,859238
130556,678252
465759,395804
702475,850375
349954,644348
740644,348945
331658,768788
677848,219373
1829,851790
232433,170211
245126,181488
785616,31945
975672,827873
418973,132460
53237,947294
809227,152261
505704,232534
340844,496209
13798,599830
696377,833993
791659,898330
