S_i,A_i
902186,708140
387055,236001
972326,438463
981153,130307
431216,608545
300609,467021
112320,959083
101321,520599
853371,426361
643572,73019
557898,216122
670968,32251
771305,544708
172722,644073
840553,62844
715147,734100
170412,97909
351763,410063
532791,775294
71794,639912
981285,327211
138379,935175
64637,420033
612959,227332
418850,30166
240281,368072
541559,182193
180281,409322
778379,655393
439364,290667
338728,786854
854490,182730
680409,35475
6725,146737
526726,43502
95368,56192
449397,894518
290651,3915
994517,297085
864093,854501
545984,811003
47836,627317
243550,639828
103213,961794
14414,222023
275780,547348
355231,924615
855482,403494
666935,620757
563674,612602
415005,954111
698166,625644
623154,804672
217777,340010
925877,435699
962068,706795
765811,430689
932529,223514
797924,424464
939439,334410
534024,211652
540714,623266
499174,415680
903687,126065
357920,15574
747619,701370
975704,348314
753984,407675
485894,781750
805623,865093
678158,220312
701764,346630
184834,97327
360358,799239
408626,626488
117665,12381
68803,996494
270647,509536
295363,342612
677981,613062
185844,935864
761448,316368
988145,923871
553963,769546
446279,354705
887924,612119
135878,352745
436027,284199
459723,525575
53256,135416
84074,469721
756610,382402
363705,62656
794472,299425
528546,205703
60556,337399
979990,28449
84814,855318
460956,302193
3694,242510
704202,707760
352852,373718
812631,30072
971776,79467
483242,830413
813621,641931
101793,568225
354489,933333
16727,175339
766776,151929
261077,221843
403559,829629
20906,501084
133617,127076
392173,494057
395093,477773
937516,610445
519056,46108
130860,329580
52662,80741
689750,850302
968027,786254
625843,303172
355027,178796
880258,75609
856984,124547
268170,166644
766280,76886
291303,302252
378611,199983
149992,678653
466468,584529
488580,256689
264048,809237
330273,603907
723398,138694
869256,272117
8485,513663
786641,377023
144116,896029
753861,265376
75234,427904
465232,303489
740311,942012
739311,72642
269742,678770
6016,795665
869356,614909
537704,560426
210617,541341
269257,316643
89001,571014
279524,141314
482208,941162
263217,930160
600976,501545
218198,22558
902070,695502
394802,766860
925139,832119
799715,539161
815767,995007
216336,739970
310795,131179
875105,646031
253307,605316
619759,996951
723910,374293
610184,266947
729734,635608
63870,74672
129640,654148
907818,718755
682930,500326
958040,488117
667128,27095
825082,843075
644462,330033
365203,837525
995035,662471
39184,328296
71920,300579
588162,628900
425591,497926
321,39904
722098,410903
219642,583607
301493,618890
866413,38195
982712,474391
390098,20315
922512,128670
932706,327658
914712,30002
846275,11088
907926,965163
360412,272325
96015,97511
986227,53251
470959,119884
552444,70159
123464,962109
784543,523955
240633,902072
919752,988789
98297,992866
762991,376953
109970,671985
660915,860877
590039,750455
6310,781281
414483,708222
173559,523257
257173,139186
669532,627402
425461,497121
221464,646369
340827,187143
58327,349424
992064,812157
467345,62419
548341,889812
233861,202810
873306,684408
291106,543349
844800,880169
861723,242407
118093,64821
495880,262133
625236,399981
432432,362394
417964,39374
490887,705978
903935,929797
607852,742501
432103,236949
352491,149860
261901,626041
581531,353235
895140,111653
578763,943485
518472,135910
766615,214936
934718,924819
328302,258603
828427,57814
529276,621484
534429,849364
874616,730066
179200,354555
452688,353243
607981,103766
301877,760369
299568,789246
671542,472154
363669,891789
348515,736927
92091,206573
281348,402973
306970,705186
189146,54782
557903,605930
996129,146728
458370,973005
621044,671731
107905,634693
138153,381692
960663,983986
964212,341809
928761,365822
180544,419573
615637,634375
210265,748792
702420,238984
881907,236214
153310,556256
623174,535556
850802,335821
32665,814356
710307,779367
810053,768884
716439,372251
266542,852953
146373,919298
489545,587513
806601,410637
116007,415451
181899,85488
810829,317376
826497,499699
35105,142569
161098,735995
626296,963441
824799,496210
756378,195837
405999,997542
965407,127237
290516,832293
465613,702092
427987,955005
614177,143508
225743,875971
607322,139433
202776,759342
935160,208696
217788,233787
591529,206555
61270,501785
873416,788580
908262,774871
928930,954839
443172,866512
578887,853235
805404,176184
806292,967907
451406,347648
353695,642272
943131,168263
216592,186964
2465,360856
744606,752813
514254,950438
601721,907601
217294,810650
799313,129008
785805,60205
447181,91377
62131,714159
23940,879219
146859,917373
291035,66822
229033,474184
375221,134143
494551,493248
99262,662890
998940,416196
224988,163597
115319,574778
456105,60111
784943,952626
429213,480723
55605,468029
669296,588326
974677,306046
830360,706440
932489,343768
401061,454742
618386,502375
530361,525852
975671,930014
858730,800711
592821,562291
433599,612423
745123,887457
487620,343141
644104,802217
777419,464161
533722,198490
136655,866358
957545,684072
700372,665602
196505,578274
217814,711173
94685,628062
812997,913378
762476,629533
870053,677774
546530,136049
757602,666678
253797,826842
759753,163563
277292,588035
78100,884666
245091,426596
544000,420840
701446,251982
775752,501953
915918,332623
197314,634353
794095,292893
849772,88529
236531,373215
853922,306877
932206,311609
348291,681278
249790,264578
801714,291478
656712,632197
433348,397995
648205,637647
617395,407663
686882,493656
831549,557831
55573,274936
627355,560345
363417,991149
486023,183715
868917,471563
792477,69170
649868,51650
625943,125038
474713,103692
436482,598745
547283,946171
236071,944501
715527,612931
536723,46700
202041,795207
702871,994607
54425,368268
12775,769841
803087,121781
962360,343731
153763,960018
823081,292278
203182,205986
315065,443188
220760,917541
963714,570950
731060,202866
383548,453800
758255,817491
178760,533314
674075,290246
690973,965056
322222,355414
654332,691596
563224,68819
896013,515165
88882,343375
603323,608587
137267,189341
767307,31234
916235,534616
209126,314690
960935,31395
820556,721157
909470,341213
931042,400652
115970,198391
984650,288905
534693,264869
371161,841339
690126,469932
31948,762115
786911,772682
934554,695866
317562,582843
381697,524287
847759,163751
167633,857353
576309,595788
273923,166777
468256,889912
50391,812722
825815,83133
826771,392318
206224,204645
526338,683057
909016,141468
30866,82784
725172,72865
843774,138289
553393,674957
683148,307679
475919,918838
281377,579628
638032,34495
170979,291023
877432,567976
901354,196604
727497,842404
575528,986053
442869,74771
684006,489592
951240,925076
42671,793571
175636,202176
324959,918004
780989,947223
728950,841621
506598,869223
314985,415658
148732,57599
718091,123745
568835,637006
586752,539380
321104,750523
340128,923909
374441,851897
350036,623749
110002,953471
597186,237180
988005,185161
904809,475680
417063,656516
551811,877214
398011,237288
886849,996137
851247,151808
926882,982078
925110,344498
816277,464856
288841,429029
420032,585986
70789,470569
170876,66012
404963,826272
707196,498004
412027,856731
428330,182777
621682,601543
552123,798660
896628,684735
490189,409082
871042,198102
552271,522966
104009,660200
584688,374451
372957,76956
470627,959051
352839,546092
301462,695134
321859,584420
120194,415855
565797,739378
887608,780941
79629,700131
572980,142954
943569,103732
45938,844014
989414,622148
570748,942381
149299,345743
25160,927283
524870,555963
476282,214868
1050,56179
218169,300960
616101,857918
843939,495100
295104,278704
330720,380437
55808,390764
139510,520267
257522,745802
480359,643079
367989,836236
400948,758309
368221,113288
104313,921515
214840,482989
435825,288674
473488,721914
555538,206877
23522,991229
241634,686967
899005,66987
812416,794525
170541,203043
462869,167504
643510,909335
671195,5144
370684,382117
498925,936841
983281,730414
429469,337705
123550,879858
753255,349836
316938,378758
678290,603680
194445,81530
351012,212743
285324,130479
828458,464408
135768,702425
521345,651150
767051,286902
820275,895261
360654,229733
754208,806860
496923,832844
748895,858738
566229,926065
221861,925087
608319,185555
70804,451756
551064,865464
885110,518490
468323,232649
782677,448502
417123,393605
73129,877146
387187,296241
822940,432143
151777,13327
425317,666586
25102,910448
791595,545402
748860,567717
134764,151723
195056,982210
337815,104387
921330,231467
33882,196199
181650,470967
82041,347930
656427,75495
838265,931912
119900,989346
541614,944454
251543,555666
537418,137298
937412,934090
392152,545454
21462,573889
447405,815608
687766,881518
715526,722695
854032,712564
528079,2824
998812,616275
250554,335021
475208,905598
260420,75728
201855,959729
210246,136720
173834,329266
91579,681373
162469,733637
251201,624102
763629,910197
471065,150080
266898,695309
79486,542652
61296,812023
281445,47317
473564,764012
329410,479191
796602,290733
632428,208512
182023,139412
347490,473493
483188,234416
865861,978389
247729,307814
543157,379086
14226,354052
632123,710785
518177,255855
802134,390496
356059,494733
422376,513080
799493,608804
141982,643566
434413,96049
850951,59780
72312,457817
72879,652018
161274,125525
272220,809920
522547,911100
450142,71909
173533,46256
322510,1355
975802,807821
689030,672642
305771,508425
750519,25067
987916,4153
98281,32977
74858,104750
739797,42385
850947,95242
233332,428030
660838,452222
442691,589352
208114,323030
740918,184178
772157,698092
684084,609436
682764,918921
583887,356087
169459,776854
706459,560713
738634,339791
148860,274691
628231,700264
897871,164319
145193,799879
168130,562480
977099,530364
412381,391781
707183,267695
64855,302744
278780,448555
762160,690399
302951,287027
416401,847948
58690,241229
422512,733649
619149,131361
289886,275783
654117,458607
972531,688100
893379,978182
755679,37916
897133,454777
792911,229613
996484,446770
586919,964593
998311,950841
355298,267031
288274,609148
357461,890350
376743,414985
460964,890071
600744,294224
34535,423761
535500,334077
834186,728638
129681,960884
354018,117047
84430,497951
128357,193425
517602,331688
637946,397837
968548,183427
532642,385657
309284,360028
155172,191459
422289,597994
798186,522959
642169,180763
135686,896708
638820,537009
161417,180538
378415,630583
157692,365890
829345,779630
325239,937753
113343,885055
537967,716742
159083,999785
104280,853040
109601,482231
338781,850588
745363,807132
522027,370055
3576,316585
681097,380791
592065,519200
356436,461479
409074,36181
477769,983551
898682,453184
87336,732758
187768,879328
349708,35073
721622,524836
900767,609596
655427,722069
987181,977951
683115,869674
722062,396186
877541,283628
478548,775557
351503,190229
700580,905752
315883,133074
343060,77576
816679,625703
953702,380950
902116,502232
893945,460563
683642,912543
488000,536191
860013,418049
935153,315575
353525,633095
287458,353419
791345,274860
830289,245099
976972,873608
633380,344590
801554,992874
688830,768575
502159,3336
248868,364061
551132,722684
875005,567657
251448,148173
335790,539400
798183,547364
852434,604457
341452,689848
996690,84763
841383,283293
698864,520701
844785,162163
472615,258912
876920,590138
953858,345517
366395,222375
65911,690505
907773,68243
369074,731595
797344,718082
101975,380030
514209,399335
637400,292897
285119,808699
825960,620511
184962,672250
234708,992769
292936,689983
566499,1870
399272,608479
147896,680107
671439,937797
999451,126891
305079,853506
183872,792592
855053,31867
787676,279288
928930,631661
99794,73459
490311,801777
13858,128074
929966,266006
246708,407587
498616,56411
862278,701517
821576,233623
213845,194488
367477,798553
161034,145368
55788,147484
666286,55528
702163,929232
961772,79288
987854,832899
660744,564435
57969,95414
195807,590037
28597,105896
986025,297957
652481,207982
664484,112170
33422,913376
179617,953778
797165,350013
254055,7634
483048,671418
123287,968186
125895,299675
5552,842521
871976,636950
608904,149700
953581,899673
27020,184337
624954,40444
870832,460242
803414,658605
329010,242552
170314,836453
764298,248842
581504,959535
150391,206798
817401,626698
655948,573392
599317,918616
968782,698224
499700,792676
523767,817479
517216,567480
628736,24748
725034,308255
489390,462008
682330,445667
416208,230898
95054,302021
751583,736352
857449,932598
159201,396541
640686,705536
28727,415159
316044,441495
83399,49505
307946,161573
408239,326791
785146,260759
372995,543416
273363,997678
376258,428565
839804,407720
912421,653715
223391,246744
636753,221919
489218,557655
444870,217799
104604,377278
35773,846595
452227,314080
608728,796542
403376,479826
630598,429947
963753,4679
70906,252561
159422,426701
218552,941322
780826,2976
847873,770131
995346,512840
419993,631224
824555,808303
471106,958348
313223,288776
458796,99428
123900,725578
511246,885891
513143,194317
832824,961518
35662,887602
12576,37264
743390,670782
206994,94197
803651,321627
547109,238791
140037,148734
537185,974230
405855,566841
210519,295555
207181,982075
889711,60875
738524,87425
189719,332185
739495,366831
693410,329699
795877,690596
875270,157931
797002,175585
888698,732487
224107,68606
410854,374397
158151,581654
667009,210518
819794,232390
776490,380852
492714,86641
398135,37737
430822,11976
737417,297682
48422,79899
547635,905276
846966,161506
498546,448777
738730,167844
218704,991605
238094,669988
318622,686370
190489,830482
151209,481508
199786,596923
695862,198068
811871,108457
978056,399414
319398,161795
268239,162682
369863,436651
191982,930866
867932,690601
712552,92910
558408,991618
891245,582519
874951,10538
675694,584053
84016,676732
95081,573458
181539,530809
910959,847644
272003,87521
187132,839630
453799,544265
731014,381996
917772,210419
107700,441951
799426,465776
487469,559578
522594,785684
310254,403457
362414,669827
319814,919644
306855,392156
171493,776568
300360,200673
309276,199295
313817,54665
794134,64649
491285,597787
474632,472827
774879,736522
180,872276
947652,812485
741308,727319
531945,708698
124372,439898
846736,798624
755687,991656
54842,535630
276674,179232
104274,769165
252306,712843
256119,663365
324516,27191
704695,826592
172320,815923
688372,858774
843661,232391
16609,629424
215734,753093
592712,661450
75065,858681
461852,755594
667416,41401
368384,584973
385165,329130
964898,866541
124754,808086
924252,141795
766606,828959
53640,382978
880548,751956
492803,59237
129687,869950
204952,137046
781441,202129
101013,757155
503514,327714
221602,981992
205213,106692
965503,920241
800913,940606
492994,848403
512733,758871
774033,33117
107335,781955
210401,140959
415176,975905
948267,688917
544525,491720
218608,46927
336319,44997
7060,936085
190405,125264
603414,365884
886794,756095
624913,486384
377794,241320
787093,911195
378964,361762
556206,721227
775186,171825
65707,946092
754516,86829
26670,20237
671095,954953
766071,50782
413752,637857
320898,204208
872236,133919
944566,860474
542962,77555
728216,584854
618095,361418
214860,467587
552264,807934
871530,861920
799769,108056
11617,838670
914069,611344
889679,577505
610882,240547
608384,237031
638733,521010
810910,149437
938795,721469
35670,149416
64107,181535
124369,530068
435571,287021
164597,453826
153238,841909
800531,789996
701748,919026
353370,932561
48274,379922
860376,547619
574421,693793
748289,603398
879171,902182
926314,701746
104822,206269
40872,295582
714703,432065
193191,193720
415690,949891
934948,359392
989733,744169
639843,145739
263607,258618
126708,436817
780740,175218
926767,330159
681303,887147
323420,640346
888721,965281
723999,779298
501813,308671
350027,402913
775649,570190
616806,597938
892037,402206
653695,766662
272794,65306
290646,316483
901682,170438
238976,831950
158570,709808
46443,665730
960402,330690
46287,946703
495177,75238
733796,708597
470888,558974
162059,352119
973256,523112
457473,486152
923608,749258
495693,717385
759755,85497
204781,57049
79205,513326
433022,980272
406585,355215
271534,479099
848704,88227
743013,871398
279658,940853
655160,130458
574163,535898
594052,889452
541603,663935
419649,968526
877191,158045
606863,111778
153937,678275
535637,480563
726260,976724
361500,22471
201345,729477
485745,840510
507283,755603
356849,517839
824549,444050
407315,305029
600004,596770
768591,236597
127363,779732
369780,969500
735033,991386
728637,683289
686575,262895
121229,280908
93538,686856
957333,777971
152955,325747
447901,225612
881550,700002
709817,431698
448004,108125
466103,565701
323148,941319
524710,895534
807709,25980
193422,479240
615158,631777
545063,482416
367489,386379
527307,195359
165704,370962
965316,880480
822582,956899
96512,3767
198931,42602
76002,334290
160176,505298
339325,336355
661837,972015
986030,518903
679613,967278
299003,170533
240133,809796
369900,675759
684513,203261
510751,72265
816744,350058
547978,314250
731146,502458
709604,227415
859106,862680
670322,148305
658860,962837
4562,429757
814185,602959
500287,970226
147401,120859
13761,804759
629031,891893
577475,606888
272205,600436
257549,347581
852427,238542
878640,284296
83853,772082
405903,149649
156042,497670
416600,699034
873533,881413
810229,509708
661100,189564
349040,89342
85197,656568
26053,315309
378418,98645
101133,954454
938211,826095
762981,835233
819232,747247
963507,424761
199307,958703
565301,631325
249320,412935
989389,142288
905379,864853
565860,224641
399998,93469
272358,931674
42250,631563
116804,555475
646316,796567
270309,345151
849601,522445
453564,97185
850651,899780
953493,478758
13143,53320
300624,438958
33456,401260
746939,532514
455370,897816
115227,407945
673526,673809
786352,603800
772477,223310
166284,298271
264455,934558
127469,88675
162159,985848
422609,178655
81602,821038
448010,571758
817695,750142
589926,673232
705109,658963
542151,869356
320162,487727
42701,446702
824783,254967
94103,92977
698441,908132
28796,516264
770875,314943
6128,733237
944740,684128
981681,939132
130851,937258
938468,782329
86815,639079
212601,916137
376016,688680
895679,483753
636063,49473
583810,899676
211080,695238
586054,562578
52681,217019
950005,915530
806255,142609
475099,956415
399110,465664
628817,221606
28044,747763
687148,729014
640012,761157
457514,320552
58249,877178
203979,849440
757000,509877
609962,403735
385093,362981
834352,714148
622791,93350
802171,820310
18859,506044
968566,598162
877797,676094
285700,998774
669876,624771
248913,917278
294313,214529
825842,249584
142787,542631
436068,206910
729375,111031
736335,887419
44751,454680
995316,887668
129749,281596
849316,143236
731630,269366
793127,148312
289101,365804
77790,512366
390047,729679
862231,286608
152144,283259
844120,147859
915359,578504
559434,948476
787484,798123
406580,680825
95782,250152
978563,144950
78621,215182
934404,865894
609887,280679
170113,380724
144233,686086
241062,637793
415894,421384
508812,68756
865103,793446
869677,103908
442367,484355
559142,525469
431140,729768
548038,55339
489017,539174
716100,443861
528430,961360
408962,291136
895017,464856
144353,285647
187258,750220
1124,320320
857722,180342
136696,676466
757240,829579
940832,884908
986768,593140
502138,258187
292098,486012
594893,575346
143073,993039
264982,644223
379091,672093
197709,356819
741313,928941
827147,251713
99839,941311
18347,276306
198618,508197
939598,781207
992897,100760
535508,981910
24098,455566
835879,997947
156849,662883
482407,16768
168125,760563
659277,91221
80924,665011
15071,679232
148228,777971
367917,78380
89443,42286
628253,806736
401199,920386
549430,610164
515226,41367
937112,523890
253261,811249
176778,275498
7753,728920
176116,256139
831662,186956
264289,622612
989549,696251
571664,448394
414480,843656
998608,901743
3382,357922
394918,747493
129991,125634
332918,384551
214254,241684
730266,222189
652316,966676
968606,104151
915463,554378
988075,700032
731101,685225
548364,50849
138520,442228
320997,209498
871446,491484
375252,456722
855217,515963
799612,579217
264265,8710
177651,576141
844623,513675
154408,860429
664683,324081
890920,840668
521946,770192
291259,697115
78979,473434
195477,743464
820291,209601
907548,509634
178317,464507
347068,574190
127502,943104
428405,681069
208113,124514
742706,728019
474010,518197
683436,315149
659752,853734
602087,89471
256053,394939
876561,804279
305661,383694
151372,82503
363808,109839
29556,465679
382132,549242
126018,847516
795082,598342
339946,168983
556932,162293
552081,807000
43868,948382
34732,233228
580846,362690
212245,293738
351476,489549
992006,80845
703558,298946
660066,224020
383537,361353
232089,332890
82130,938292
957999,489070
591113,337007
699148,821143
793512,208393
955114,917497
185167,118811
63773,448494
262552,746351
697098,594354
665039,582533
355653,443936
856283,75270
283890,512525
957884,319145
201471,767095
638724,549663
519225,633274
449935,568089
468177,85765
472790,326721
902927,926016
846175,351391
858449,293671
193148,738042
591874,532384
420423,595152
185847,744661
743407,915307
530669,770453
883314,342179
694315,575786
429787,742809
21579,699513
257759,496810
927336,945302
580914,207378
696014,908620
552286,228880
449635,155551
6504,126548
455928,439798
515598,217306
309135,286708
498434,452579
716439,288333
614596,341727
86276,698599
231052,132088
151620,347681
396461,945161
730531,438438
575348,77541
632038,273702
189502,168291
258754,722941
220706,172091
916582,69381
93084,95781
512870,759280
96934,153005
318851,404972
732011,215885
322644,97966
954625,41522
19551,454086
78246,902139
2053,922512
97488,864271
435837,315314
606491,121784
113838,973004
650143,256203
313878,762836
350487,513211
704928,895945
824258,541584
477869,641356
132038,410125
712403,4859
672852,42374
655241,682927
578687,939372
105954,516727
739907,709165
32851,505544
330630,803561
103237,869270
147211,134432
189718,289321
103968,163248
200730,897111
210231,165249
560294,613479
631383,81834
17518,28825
31568,828807
276262,991301
152601,670641
905243,796018
557795,2704
623565,287724
515879,778685
104641,371824
632302,370335
411005,320830
871999,85086
600807,264706
887231,284168
458854,356816
800688,573052
229711,86596
394882,933203
920406,623394
806597,478230
643375,689033
757652,324162
931135,864942
38485,153982
123073,43199
610901,128286
441463,664567
830251,209623
102987,160286
718117,368243
223064,919547
863600,73276
110129,598036
148003,33867
361646,394460
144680,247113
189712,693528
958591,957388
834387,835795
206420,481384
338172,32384
13448,887220
931975,519146
696895,957862
553969,295462
670492,824634
465267,792810
238352,738590
452038,179108
421056,859756
90458,99648
662257,722653
946917,488507
680891,398080
713324,614199
263916,564310
378610,9275
559415,892430
287743,860672
405587,90427
636251,874623
914969,129720
719764,720860
205656,956345
655581,47848
707468,971167
339088,917300
919318,816228
459299,528549
599460,651187
819390,177094
878785,508588
493533,965761
899126,3378
630546,181198
744771,627121
813478,174109
426950,780590
640237,77613
274009,310064
5567,59510
551175,173224
943644,582244
46930,483432
118006,766089
994845,940762
269806,476537
937246,762748
528419,115101
90248,623788
491762,357041
371162,951765
251174,959538
108284,309431
565225,120027
817261,221799
387375,426773
999349,309201
990836,141725
841459,624878
27206,559972
633748,371571
110157,178914
419998,767581
262049,865007
200637,454323
750007,996335
55495,104063
21500,4375
919825,90088
722445,238104
400818,707037
616247,578483
382024,557888
491391,781459
119088,775946
935958,893202
326845,303249
852613,219067
793107,891606
294326,973147
942047,670947
257797,273602
960249,305585
668572,278818
582853,670884
380782,929272
95470,7432
156575,300567
716611,531588
61318,410705
6187,875608
351646,175414
447872,844146
270773,528363
287527,507425
981593,270832
967054,76330
203836,24477
666416,639881
101040,283978
878720,381591
713426,458298
942414,991401
180182,319083
562137,390141
710690,569085
704369,181371
475444,706052
361801,977913
584239,442665
66517,996069
860014,936035
880843,536106
652281,72183
817441,198087
595143,666603
493496,567231
519791,998199
948517,15987
369450,710218
191760,338591
538870,571935
584786,72598
457261,820650
639212,725461
946697,799173
228104,278966
613720,64959
106617,106607
288030,261191
482599,445391
104285,501983
138863,676530
961347,78081
51872,790429
61434,875226
680238,633977
843053,388074
909840,93012
345631,781249
737158,715676
968397,668846
260551,566707
316109,82992
229189,215912
673614,957543
512604,994295
462961,622082
523882,321942
837902,347448
867659,593263
654116,952725
490442,778264
645813,142452
952992,127106
565179,276416
490849,427585
505319,392400
434084,247507
741446,285745
699642,568327
391409,158282
889090,369684
198680,141164
928482,678791
136050,634794
149812,343483
347399,68661
883060,260149
267633,284520
861172,1468
925715,540866
902016,737912
874359,718818
179019,505774
330289,272214
310829,328390
432606,432062
175413,492959
172044,816390
291225,292351
969457,814312
484164,292345
391197,311361
391559,185302
523364,971687
501648,269346
642211,485733
864783,984730
847700,926624
125111,340390
473251,192536
442960,729102
754088,38170
883173,469191
209524,880445
158736,158140
404852,123054
675450,612091
604686,15608
460643,675004
221840,517536
296048,368856
662544,804710
921131,287312
903266,561342
551564,536289
557159,480743
204355,125179
6781,28408
854653,694241
539448,4145
594371,241016
958001,65807
25077,994506
356524,361873
480110,55973
707280,817431
941287,182537
616823,274142
674895,164170
749382,904205
431119,253844
567672,494647
799413,480753
892029,579826
459427,455901
506148,559043
104687,407443
648666,977504
963324,838799
472671,414360
642999,916427
394246,659588
365710,781654
948404,458412
244210,87107
893694,557017
710953,799967
909779,578115
317872,808884
774308,682789
991836,26046
7102,429616
967552,311969
735909,283850
157406,211594
565640,614756
448483,606628
293398,158172
913246,850612
510507,27427
532149,970579
675217,520486
710851,918021
869000,11211
490672,997175
723534,932206
516290,233608
42749,816430
84343,377452
105773,374199
129808,677008
233463,8473
788567,750464
226585,936030
881392,963446
67632,28593
952539,54807
944845,788848
14096,3957
890291,806023
459222,468331
486708,155561
651203,902142
922242,868292
510259,791813
578879,789561
648256,916992
575957,942038
821929,854585
264255,10537
236761,4236
106910,941115
769109,701806
428404,543746
562983,71744
320327,267076
267796,856525
783553,455737
757633,974228
309939,598733
37845,81524
259622,746368
77398,316712
648600,584641
811308,152531
71902,171743
384860,980718
283327,203604
5657,451041
14644,606212
849497,746194
861144,493517
739599,890733
157857,715980
461705,303123
412507,448967
166269,777710
891240,463873
524410,361113
967243,900270
122981,766394
323753,769181
898530,774545
750197,50122
334336,627521
501867,299685
784380,262543
995244,593860
908731,702104
443881,798836
508467,672366
423161,384442
352872,804906
58475,858566
782744,905487
152409,810365
783885,862116
755159,734893
309126,519267
704953,149051
855560,280265
351812,495475
146293,59381
259350,964094
724140,359043
123916,372884
235979,942636
389364,386849
883820,755597
326584,603304
944499,302498
343392,965853
907751,265413
598447,235017
749829,121994
865131,651382
695530,416321
223167,968283
414895,120399
796742,327836
406307,591216
522483,635335
422049,211734
316268,846636
412244,923328
890058,671007
946387,440278
900988,114873
822808,142260
102207,448417
824563,965331
902736,339720
966728,528576
344625,243432
427534,406903
525089,468603
999647,347168
22324,738156
699971,428325
740139,386184
235963,664516
984931,632665
872421,744149
559568,922902
551384,907838
754023,847066
679693,985527
519951,582882
24894,658104
755879,809873
207090,1922
631155,977181
964047,804639
483044,709231
545370,86138
61698,659329
685994,681040
258924,12245
750,644740
133532,970224
36518,730269
139747,116032
758853,307343
381838,371838
798175,930158
529142,226226
238595,12702
681372,671603
536512,402769
28718,295563
571831,735074
484073,99640
583096,65784
941198,244995
719824,843689
754907,255142
396767,873314
247365,243622
722771,622187
454420,988282
135504,381460
807594,520065
437569,825730
787598,332012
215765,420245
808300,832153
6600,409249
632076,159250
909179,957394
231150,591172
432958,98488
667294,932900
344880,150098
662358,462859
704061,357348
940252,850627
232262,115065
390825,838842
44449,213705
592024,340561
683245,866276
746346,738368
830736,122165
413314,543262
713589,566593
854513,766565
177105,746586
456065,164035
624439,519295
557045,802020
570345,966661
376136,364947
227769,858021
500109,999588
697738,406933
887401,401532
465413,358098
947026,239087
107247,813982
476404,964127
850099,44449
409493,676542
39038,893477
122641,207677
55561,629753
578786,992710
463344,853393
387197,246639
996869,510538
288984,275459
820625,54717
635949,325855
618682,149751
872491,652313
767074,495240
72066,76816
704186,906592
31951,931411
759787,712570
524648,977202
22335,799411
954276,893365
868329,143184
65976,228038
46763,180486
803656,469953
608721,51353
961338,481525
937116,866033
531112,976435
885236,958781
827361,98544
596112,911141
320139,28882
59656,246889
959888,144470
473700,201634
909179,136092
385071,17041
720851,905289
382007,635548
943591,27781
581835,66144
734426,197427
679908,730332
974206,543600
682955,299547
788945,795014
324187,139951
347843,257937
59350,770176
690645,318475
506234,726017
599625,688065
717608,632422
538262,617357
359519,641757
495420,570982
738544,346562
487270,571008
580282,643765
990988,551884
661531,213616
961081,933365
768946,252502
122351,412300
77083,439666
976704,808628
512994,971431
804946,704363
643125,753866
363242,987052
880945,403571
397252,860928
466497,94509
552509,112959
424718,649764
623870,693997
819818,382057
117299,76898
585546,831137
544305,959597
689623,609376
84800,7607
295136,131902
587571,521996
797574,955775
197635,691432
965654,559907
909715,47186
216080,158678
953405,451227
328416,542500
783885,508021
166276,651502
993769,586748
935113,181323
524927,645769
492826,433556
161628,386287
